fileName,chromosomeLength,centromere_ABS_Position,centromere_PER_Position,avergeRED,numberCrossOvers,boxNumber,SC.pass,foci.pass,curated(1pass.0fail),curation.notes,hand.foci.count,Foci1,Foci2,Foci3,foci_ABS_Position_1,foci_PER_Position_1,foci_intensity_1,foci_ABS_Position_2,foci_PER_Position_2,foci_intensity_2,foci_ABS_Position_3,foci_PER_Position_3,Obj.ID
11mar15_28feb15_PWD_f1_sp1_11.1_rev,72,5.2835,0.073523,0.35075,2,5,,,,,,,,,48,0.66487,0,67,0.93035,0,NA,NA,11mar15_28feb15_PWD_f1_sp1_11.1_rev_5
11mar15_28feb15_PWD_f1_sp1_11.1_rev,116,5.3465,0.046049,0.3044,1,6,,,,,,,,,24,0.20681,0,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f1_sp1_11.1_rev_6
11mar15_28feb15_PWD_f1_sp1_11.1_rev,132,3.8463,0.029232,0.30588,3,9,,,,,,,,,12,0.090883,2.2106,22,0.16503,3.7246,122,0.92811,11mar15_28feb15_PWD_f1_sp1_11.1_rev_9
11mar15_28feb15_PWD_f1_sp1_11.1_rev,211,4.2682,0.020221,0.30258,5,10,,,,,,,,,48,0.22607,5.9771,108,0.51159,3.1499,118,0.55856,11mar15_28feb15_PWD_f1_sp1_11.1_rev_10
11mar15_28feb15_PWD_f1_sp1_11.1_rev,85,5.4076,0.063603,0.27686,1,11,,,,,,,,,61,0.71795,0,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f1_sp1_11.1_rev_11
11mar15_28feb15_PWD_f1_sp1_11.1_rev,100,9.2317,0.092024,0.31632,1,12,,,,,,,,,48,0.47962,1.2261,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f1_sp1_11.1_rev_12
11mar15_28feb15_PWD_f1_sp1_11.1_rev,86,11.5915,0.13514,0.3093,1,13,,,,,,,,,33,0.38387,5.2021,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f1_sp1_11.1_rev_13
11mar15_28feb15_PWD_f1_sp1_11.1_rev,151,5.1778,0.0343,0.27311,2,14,,,,,,,,,66,0.43687,0,122,0.81135,0,NA,NA,11mar15_28feb15_PWD_f1_sp1_11.1_rev_14
11mar15_28feb15_PWD_f1_sp1_11.1_rev,120,7.2051,0.059898,0.28129,2,15,,,,,,,,,51,0.42714,5.488,107,0.88808,8.032,NA,NA,11mar15_28feb15_PWD_f1_sp1_11.1_rev_15
11mar15_28feb15_PWD_f1_sp1_11.1_rev,92,5.6064,0.061035,0.34808,1,16,,,,,,,,,65,0.71012,5.9532,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f1_sp1_11.1_rev_16
11mar15_28feb15_PWD_f1_sp1_11.1_rev,146,6.5047,0.044558,0.29918,2,17,,,,,,,,,17,0.11386,0,99,0.67899,0,NA,NA,11mar15_28feb15_PWD_f1_sp1_11.1_rev_17
11mar15_28feb15_PWD_f1_sp1_11.2_rev,127,10.6068,0.083722,0.31764,1,2,,,,,,,,,67,0.5279,7.2601,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f1_sp1_11.2_rev_2
11mar15_28feb15_PWD_f1_sp1_11.2_rev,111,7.1585,0.064649,0.35394,3,3,,,,,,,,,34,0.3041,0.19463,73,0.65808,1.2309,82,0.74459,11mar15_28feb15_PWD_f1_sp1_11.2_rev_3
11mar15_28feb15_PWD_f1_sp1_11.2_rev,64,5.352,0.084022,0.34022,1,4,,,,,,,,,28,0.43766,5.2598,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f1_sp1_11.2_rev_4
11mar15_28feb15_PWD_f1_sp1_11.2_rev,114,13.5044,0.11836,0.33112,2,5,,,,,,,,,90,0.79141,2.1054,102,0.8942,7.6355,NA,NA,11mar15_28feb15_PWD_f1_sp1_11.2_rev_5
11mar15_28feb15_PWD_f1_sp1_11.2_rev,59,6.5126,0.10955,0.35183,1,7,,,,,,,,,47,0.78579,5.7146,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f1_sp1_11.2_rev_7
11mar15_28feb15_PWD_f1_sp1_11.2_rev,125,8.8463,0.070962,0.34548,1,10,,,,,,,,,65,0.522,7.461,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f1_sp1_11.2_rev_10
11mar15_28feb15_PWD_f1_sp1_11.2_rev,65,4.7254,0.072417,0.34738,1,16,,,,,,,,,28,0.42155,5.9864,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f1_sp1_11.2_rev_16
11mar15_28feb15_PWD_f1_sp1_11.2_rev,52,2.9543,0.056493,0.39934,2,17,,,,,,,,,8,0.15613,1.1767,46,0.87937,0.22328,NA,NA,11mar15_28feb15_PWD_f1_sp1_11.2_rev_17
11mar15_28feb15_PWD_f1_sp1_11.2_rev,149,4.2538,0.02858,0.34447,4,18,,,,,,,,,15,0.10176,3.7865,22,0.15106,1.0899,69,0.46066,11mar15_28feb15_PWD_f1_sp1_11.2_rev_18
11mar15_28feb15_PWD_f1_sp1_11.2_rev,27,2.2222,0.081085,0.34182,1,19,,,,,,,,,9,0.31184,5.0914,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f1_sp1_11.2_rev_19
11mar15_28feb15_PWD_f1_sp1_11.2_rev,120,1.1429,0.0095412,0.37262,2,20,,,,,,,,,26,0.22069,0,67,0.56124,0,NA,NA,11mar15_28feb15_PWD_f1_sp1_11.2_rev_20
11mar15_28feb15_PWD_f1_sp1_11.2_rev,119,7.6069,0.063857,0.41961,1,21,,,,,,,,,92,0.77559,8.5232,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f1_sp1_11.2_rev_21
11mar15_28feb15_PWD_f1_sp1_11.2_rev,126,10.5939,0.084314,0.36677,2,22,,,,,,,,,28,0.22581,0,95,0.7593,0,NA,NA,11mar15_28feb15_PWD_f1_sp1_11.2_rev_22
11mar15_28feb15_PWD_f1_sp1_11.2_rev,93,8.5294,0.091428,0.3133,1,23,,,,,,,,,78,0.83431,3.9568,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f1_sp1_11.2_rev_23
11mar15_28feb15_PWD_f1_sp1_11_rev,127,10.5731,0.083543,0.31226,1,2,,,,,,,,,67,0.52703,7.3063,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f1_sp1_11_rev_2
11mar15_28feb15_PWD_f1_sp1_11_rev,110,6.9088,0.062621,0.3496,3,4,,,,,,,,,33,0.29883,0.23433,72,0.65538,1.229,83,0.74861,11mar15_28feb15_PWD_f1_sp1_11_rev_4
11mar15_28feb15_PWD_f1_sp1_11_rev,64,5.1024,0.080331,0.33332,1,5,,,,,,,,,28,0.43644,5.2643,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f1_sp1_11_rev_5
11mar15_28feb15_PWD_f1_sp1_11_rev,114,6.1871,0.054447,0.36221,1,6,,,,,,,,,55,0.48384,2.7971,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f1_sp1_11_rev_6
11mar15_28feb15_PWD_f1_sp1_11_rev,114,13.6049,0.11924,0.32749,2,7,,,,,,,,,90,0.7914,2.1048,102,0.89419,7.6353,NA,NA,11mar15_28feb15_PWD_f1_sp1_11_rev_7
11mar15_28feb15_PWD_f1_sp1_11_rev,59,6.2604,0.10531,0.34935,1,9,,,,,,,,,47,0.78579,5.7133,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f1_sp1_11_rev_9
11mar15_28feb15_PWD_f1_sp1_11_rev,72,5.4982,0.076284,0.35307,2,12,,,,,,,,,48,0.66591,0,67,0.93054,0,NA,NA,11mar15_28feb15_PWD_f1_sp1_11_rev_12
11mar15_28feb15_PWD_f1_sp1_11_rev,125,8.8196,0.070795,0.34244,1,14,,,,,,,,,65,0.51923,7.4611,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f1_sp1_11_rev_14
11mar15_28feb15_PWD_f1_sp1_11_rev,117,5.7024,0.048906,0.309,1,15,,,,,,,,,25,0.21296,0,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f1_sp1_11_rev_15
11mar15_28feb15_PWD_f1_sp1_11_rev,132,3.8479,0.029244,0.3099,3,18,,,,,,,,,12,0.090098,2.2062,22,0.16502,3.7252,122,0.92813,11mar15_28feb15_PWD_f1_sp1_11_rev_18
11mar15_28feb15_PWD_f1_sp1_11_rev,105,2.1212,0.020221,0.35467,1,21,,,,,,,,,28,0.26992,5.4386,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f1_sp1_11_rev_21
11mar15_28feb15_PWD_f1_sp1_11_rev,211,4.0194,0.019027,0.30761,4,22,,,,,,,,,47,0.22472,5.9795,108,0.51241,2.9537,125,0.59278,11mar15_28feb15_PWD_f1_sp1_11_rev_22
11mar15_28feb15_PWD_f1_sp1_11_rev,65,4.4245,0.068103,0.34096,1,25,,,,,,,,,27,0.41569,5.9369,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f1_sp1_11_rev_25
11mar15_28feb15_PWD_f1_sp1_11_rev,53,2.9802,0.056714,0.39696,2,26,,,,,,,,,8,0.15585,1.1767,46,0.87953,0.22328,NA,NA,11mar15_28feb15_PWD_f1_sp1_11_rev_26
11mar15_28feb15_PWD_f1_sp1_11_rev,85,5.5101,0.064998,0.28161,1,27,,,,,,,,,61,0.72131,0,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f1_sp1_11_rev_27
11mar15_28feb15_PWD_f1_sp1_11_rev,149,4.2538,0.02858,0.34117,4,28,,,,,,,,,15,0.10175,3.7846,22,0.15106,1.0903,69,0.46065,11mar15_28feb15_PWD_f1_sp1_11_rev_28
11mar15_28feb15_PWD_f1_sp1_11_rev,101,9.3185,0.092527,0.31994,1,29,,,,,,,,,49,0.48173,1.2261,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f1_sp1_11_rev_29
11mar15_28feb15_PWD_f1_sp1_11_rev,28,2.2222,0.08064,0.33728,1,30,,,,,,,,,9,0.31682,5.513,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f1_sp1_11_rev_30
11mar15_28feb15_PWD_f1_sp1_11_rev,119,0.56338,0.0047215,0.36789,2,32,,,,,,,,,26,0.21625,0,66,0.55639,0,NA,NA,11mar15_28feb15_PWD_f1_sp1_11_rev_32
11mar15_28feb15_PWD_f1_sp1_11_rev,119,7.605,0.063978,0.41712,1,33,,,,,,,,,92,0.77723,8.5186,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f1_sp1_11_rev_33
11mar15_28feb15_PWD_f1_sp1_11_rev,151,5.1359,0.034055,0.27594,2,34,,,,,,,,,66,0.43796,0,122,0.81144,0,NA,NA,11mar15_28feb15_PWD_f1_sp1_11_rev_34
11mar15_28feb15_PWD_f1_sp1_11_rev,121,7.2067,0.059623,0.28613,2,35,,,,,,,,,51,0.42596,5.488,107,0.8835,8.0395,NA,NA,11mar15_28feb15_PWD_f1_sp1_11_rev_35
11mar15_28feb15_PWD_f1_sp1_11_rev,126,10.7547,0.085449,0.36249,2,36,,,,,,,,,29,0.22831,0,96,0.75974,0,NA,NA,11mar15_28feb15_PWD_f1_sp1_11_rev_36
11mar15_28feb15_PWD_f1_sp1_11_rev,93,8.2353,0.088272,0.30917,1,37,,,,,,,,,77,0.82774,3.9462,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f1_sp1_11_rev_37
11mar15_28feb15_PWD_f1_sp1_11_rev,92,5.2501,0.057132,0.3509,1,38,,,,,,,,,65,0.70712,5.9532,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f1_sp1_11_rev_38
11mar15_28feb15_PWD_f1_sp1_11_rev,146,6.5053,0.044548,0.30428,2,40,,,,,,,,,17,0.11382,0,99,0.6746,0,NA,NA,11mar15_28feb15_PWD_f1_sp1_11_rev_40
11mar15_28feb15_PWD_f1_sp1_12.1_rev,45,2.3729,0.052217,0.4758,1,1,,,,,,,,,27,0.59521,0,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f1_sp1_12.1_rev_1
11mar15_28feb15_PWD_f1_sp1_12.1_rev,72,7.3549,0.10246,0.6061,1,2,,,,,,,,,54,0.74559,0,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f1_sp1_12.1_rev_2
11mar15_28feb15_PWD_f1_sp1_12.1_rev,67,7.8267,0.11726,0.51922,1,3,,,,,,,,,37,0.55298,4.5507,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f1_sp1_12.1_rev_3
11mar15_28feb15_PWD_f1_sp1_12.1_rev,74,9.4236,0.12728,0.5967,1,5,,,,,,,,,51,0.68557,8.256,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f1_sp1_12.1_rev_5
11mar15_28feb15_PWD_f1_sp1_12.1_rev,93,11.5039,0.12406,0.52139,1,8,,,,,,,,,43,0.46328,0,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f1_sp1_12.1_rev_8
11mar15_28feb15_PWD_f1_sp1_12.1_rev,131,8.9099,0.067893,0.47239,1,9,,,,,,,,,80,0.60999,3.8737,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f1_sp1_12.1_rev_9
11mar15_28feb15_PWD_f1_sp1_12.1_rev,123,8.1606,0.066382,0.50241,2,16,,,,,,,,,57,0.4669,8.0495,114,0.93033,0.42136,NA,NA,11mar15_28feb15_PWD_f1_sp1_12.1_rev_16
11mar15_28feb15_PWD_f1_sp1_12.1_rev,62,7.6876,0.12306,0.51142,1,17,,,,,,,,,51,0.8236,0,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f1_sp1_12.1_rev_17
11mar15_28feb15_PWD_f1_sp1_12.1_rev,70,8.6507,0.12384,0.59551,1,18,,,,,,,,,33,0.47712,2.0583,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f1_sp1_12.1_rev_18
11mar15_28feb15_PWD_f1_sp1_12.1_rev,149,12.0699,0.080747,0.43746,2,20,,,,,,,,,77,0.51431,4.9852,100,0.6676,2.7003,NA,NA,11mar15_28feb15_PWD_f1_sp1_12.1_rev_20
11mar15_28feb15_PWD_f1_sp1_12.1_rev,42,7.426,0.17655,0.44959,4,21,,,,,,,,,8,0.18248,0.49208,12,0.29657,0.20954,23,0.53865,11mar15_28feb15_PWD_f1_sp1_12.1_rev_21
11mar15_28feb15_PWD_f1_sp1_12.1_rev,67,9.74,0.14561,0.43676,7,25,,,,,,,,,2,0.02867,0,12,0.17936,0,16,0.24313,11mar15_28feb15_PWD_f1_sp1_12.1_rev_25
11mar15_28feb15_PWD_f1_sp1_12.1_rev,106,2.7421,0.025865,0.5075,1,26,,,,,,,,,74,0.70053,0,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f1_sp1_12.1_rev_26
11mar15_28feb15_PWD_f1_sp1_12.1_rev,61,5.358,0.088381,0.44604,1,28,,,,,,,,,28,0.46469,1.3937,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f1_sp1_12.1_rev_28
11mar15_28feb15_PWD_f1_sp1_12.1_rev,95,15.6422,0.16416,0.50151,1,29,,,,,,,,,60,0.63459,0,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f1_sp1_12.1_rev_29
11mar15_28feb15_PWD_f1_sp1_12.1_rev,103,8.6985,0.084334,0.44182,4,30,,,,,,,,,15,0.14581,2.6516,45,0.43621,1.1155,71,0.68748,11mar15_28feb15_PWD_f1_sp1_12.1_rev_30
11mar15_28feb15_PWD_f1_sp1_12.1_rev,47,3.8356,0.08228,0.42878,1,33,,,,,,,,,13,0.27075,0.92472,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f1_sp1_12.1_rev_33
11mar15_28feb15_PWD_f1_sp1_12.2_rev,54,8.4375,0.15495,0.5059,2,2,,,,,,,,,15,0.2812,1.4818,48,0.87949,0.40524,NA,NA,11mar15_28feb15_PWD_f1_sp1_12.2_rev_2
11mar15_28feb15_PWD_f1_sp1_12.2_rev,122,9,0.07352,0.45176,2,3,,,,,,,,,57,0.46968,7.7856,114,0.93523,0.41383,NA,NA,11mar15_28feb15_PWD_f1_sp1_12.2_rev_3
11mar15_28feb15_PWD_f1_sp1_12.2_rev,67,4.3077,0.06395,0.47898,1,4,,,,,,,,,12,0.18379,7.1507,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f1_sp1_12.2_rev_4
11mar15_28feb15_PWD_f1_sp1_12.2_rev,149,12.466,0.08358,0.39357,2,5,,,,,,,,,77,0.51735,4.9178,100,0.66998,2.8235,NA,NA,11mar15_28feb15_PWD_f1_sp1_12.2_rev_5
11mar15_28feb15_PWD_f1_sp1_12.2_rev,76,4.7392,0.062306,0.35328,2,6,,,,,,,,,29,0.38548,1.5987,60,0.79528,1.9734,NA,NA,11mar15_28feb15_PWD_f1_sp1_12.2_rev_6
11mar15_28feb15_PWD_f1_sp1_12.2_rev,40,2.2222,0.055563,0.31401,1,8,,,,,,,,,19,0.48499,0,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f1_sp1_12.2_rev_8
11mar15_28feb15_PWD_f1_sp1_12.2_rev,60,5.413,0.090104,0.4018,1,9,,,,,,,,,28,0.46117,1.6376,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f1_sp1_12.2_rev_9
11mar15_28feb15_PWD_f1_sp1_12.2_rev,59,3.999,0.067476,0.31231,8,11,,,,,,,,,4,0.067476,0.61535,10,0.16172,0.13541,18,0.31205,11mar15_28feb15_PWD_f1_sp1_12.2_rev_11
11mar15_28feb15_PWD_f1_sp1_12.2_rev,104,9.6434,0.092715,0.39786,4,13,,,,,,,,,16,0.15466,2.6331,46,0.44156,1.1153,72,0.68933,11mar15_28feb15_PWD_f1_sp1_12.2_rev_13
11mar15_28feb15_PWD_f1_sp1_12.2_rev,48,3.9672,0.082231,0.30189,1,15,,,,,,,,,12,0.24705,10.0418,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f1_sp1_12.2_rev_15
11mar15_28feb15_PWD_f1_sp1_12.2_rev,29,5.3877,0.18417,0.33459,3,17,,,,,,,,,7,0.23867,0,11,0.37276,0,15,0.50448,11mar15_28feb15_PWD_f1_sp1_12.2_rev_17
11mar15_28feb15_PWD_f1_sp1_12.2_rev,93,9.6667,0.10416,0.285,1,19,,,,,,,,,57,0.6174,0,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f1_sp1_12.2_rev_19
11mar15_28feb15_PWD_f1_sp1_12.2_rev,67,5.2422,0.078422,0.31306,1,21,,,,,,,,,52,0.77866,0,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f1_sp1_12.2_rev_21
11mar15_28feb15_PWD_f1_sp1_12.2_rev,68,2.3668,0.034932,0.31406,3,22,,,,,,,,,35,0.52064,0,44,0.64265,0,62,0.91267,11mar15_28feb15_PWD_f1_sp1_12.2_rev_22
11mar15_28feb15_PWD_f1_sp1_12.2_rev,51,2.8494,0.056094,0.2917,5,23,,,,,,,,,5,0.10538,0,12,0.23405,0.16862,22,0.44073,11mar15_28feb15_PWD_f1_sp1_12.2_rev_23
11mar15_28feb15_PWD_f1_sp1_12.2_rev,67,4.1358,0.06219,0.30435,1,24,,,,,,,,,26,0.38669,5.6852,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f1_sp1_12.2_rev_24
11mar15_28feb15_PWD_f1_sp1_12.2_rev,65,3.8504,0.058847,0.33881,1,25,,,,,,,,,46,0.70205,4.5962,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f1_sp1_12.2_rev_25
11mar15_28feb15_PWD_f1_sp1_12.2_rev,78,9.1638,0.11729,0.28121,1,26,,,,,,,,,48,0.61473,10.7393,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f1_sp1_12.2_rev_26
11mar15_28feb15_PWD_f1_sp1_12.2_rev,39,6.4654,0.16737,0.29023,1,29,,,,,,,,,23,0.60554,0,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f1_sp1_12.2_rev_29
11mar15_28feb15_PWD_f1_sp1_12.2_rev,52,3.1503,0.061081,0.34918,1,31,,,,,,,,,1,0.011932,0,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f1_sp1_12.2_rev_31
11mar15_28feb15_PWD_f1_sp1_12.2_rev,71,6.1676,0.086527,0.30743,1,32,,,,,,,,,17,0.23876,5.2858,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f1_sp1_12.2_rev_32
11mar15_28feb15_PWD_f1_sp1_12_rev,46,2.2996,0.050122,0.45797,1,1,,,,,,,,,27,0.58812,0,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f1_sp1_12_rev_1
11mar15_28feb15_PWD_f1_sp1_12_rev,71,6.3998,0.089528,0.57457,1,2,,,,,,,,,54,0.7508,0,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f1_sp1_12_rev_2
11mar15_28feb15_PWD_f1_sp1_12_rev,67,7.4761,0.11235,0.49234,1,3,,,,,,,,,36,0.54728,4.5205,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f1_sp1_12_rev_3
11mar15_28feb15_PWD_f1_sp1_12_rev,76,4.089,0.053654,0.46303,1,4,,,,,,,,,35,0.46345,0,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f1_sp1_12_rev_4
11mar15_28feb15_PWD_f1_sp1_12_rev,75,9.0116,0.11989,0.56521,1,5,,,,,,,,,51,0.67521,8.2594,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f1_sp1_12_rev_5
11mar15_28feb15_PWD_f1_sp1_12_rev,126,3.1451,0.025036,0.39329,1,6,,,,,,,,,103,0.82103,0,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f1_sp1_12_rev_6
11mar15_28feb15_PWD_f1_sp1_12_rev,92,10.6585,0.11524,0.49832,1,8,,,,,,,,,42,0.45816,0,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f1_sp1_12_rev_8
11mar15_28feb15_PWD_f1_sp1_12_rev,131,8.3935,0.063943,0.45019,1,9,,,,,,,,,79,0.59889,0,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f1_sp1_12_rev_9
11mar15_28feb15_PWD_f1_sp1_12_rev,123,9.0161,0.073564,0.48113,2,15,,,,,,,,,58,0.46951,7.7908,115,0.93728,0.42149,NA,NA,11mar15_28feb15_PWD_f1_sp1_12_rev_15
11mar15_28feb15_PWD_f1_sp1_12_rev,63,8.7456,0.13957,0.49809,1,16,,,,,,,,,52,0.83246,0,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f1_sp1_12_rev_16
11mar15_28feb15_PWD_f1_sp1_12_rev,70,8.1904,0.11716,0.55919,1,17,,,,,,,,,32,0.46437,1.9806,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f1_sp1_12_rev_17
11mar15_28feb15_PWD_f1_sp1_12_rev,40,8.0061,0.19935,0.49031,6,18,,,,,,,,,9,0.23042,0,14,0.33724,0,17,0.42526,11mar15_28feb15_PWD_f1_sp1_12_rev_18
11mar15_28feb15_PWD_f1_sp1_12_rev,150,12.71,0.085013,0.41284,2,19,,,,,,,,,78,0.52322,4.7955,101,0.67506,2.8168,NA,NA,11mar15_28feb15_PWD_f1_sp1_12_rev_19
11mar15_28feb15_PWD_f1_sp1_12_rev,38,7.3285,0.19053,0.42894,5,20,,,,,,,,,2,0.045214,0.064267,10,0.26993,0.13688,15,0.39089,11mar15_28feb15_PWD_f1_sp1_12_rev_20
11mar15_28feb15_PWD_f1_sp1_12_rev,76,5.2396,0.069307,0.3708,2,23,,,,,,,,,30,0.39167,1.5972,61,0.8035,1.9678,NA,NA,11mar15_28feb15_PWD_f1_sp1_12_rev_23
11mar15_28feb15_PWD_f1_sp1_12_rev,66,10.3412,0.15589,0.41167,8,25,,,,,,,,,2,0.032595,0,8,0.12188,0.60697,13,0.18991,11mar15_28feb15_PWD_f1_sp1_12_rev_25
11mar15_28feb15_PWD_f1_sp1_12_rev,60,5.3888,0.089374,0.41657,1,27,,,,,,,,,28,0.45664,0,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f1_sp1_12_rev_27
11mar15_28feb15_PWD_f1_sp1_12_rev,93,14.0328,0.15089,0.47761,1,28,,,,,,,,,59,0.63944,0,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f1_sp1_12_rev_28
11mar15_28feb15_PWD_f1_sp1_12_rev,104,9.4739,0.090798,0.41668,4,30,,,,,,,,,16,0.15257,2.6452,46,0.44096,1.1099,72,0.69097,11mar15_28feb15_PWD_f1_sp1_12_rev_30
11mar15_28feb15_PWD_f1_sp1_12_rev,47,4.4547,0.093927,0.40597,1,35,,,,,,,,,13,0.27918,0.92402,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f1_sp1_12_rev_35
11mar15_28feb15_PWD_f1_sp1_12_rev,93,9.6667,0.10411,0.29686,1,36,,,,,,,,,57,0.61881,0,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f1_sp1_12_rev_36
11mar15_28feb15_PWD_f1_sp1_12_rev,67,5.5211,0.082741,0.32637,1,37,,,,,,,,,52,0.78583,0,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f1_sp1_12_rev_37
11mar15_28feb15_PWD_f1_sp1_12_rev,66,3.9246,0.05911,0.32293,1,39,,,,,,,,,26,0.3857,5.686,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f1_sp1_12_rev_39
11mar15_28feb15_PWD_f1_sp1_12_rev,65,4.0607,0.062272,0.35362,1,40,,,,,,,,,46,0.70548,4.5919,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f1_sp1_12_rev_40
11mar15_28feb15_PWD_f1_sp1_12_rev,78,8.7879,0.11197,0.29894,1,41,,,,,,,,,48,0.60709,10.3296,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f1_sp1_12_rev_41
11mar15_28feb15_PWD_f1_sp1_12_rev,51,3.4572,0.067625,0.37065,1,43,,,,,,,,,1,0.018056,0,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f1_sp1_12_rev_43
11mar15_28feb15_PWD_f1_sp1_12_rev,71,6.3471,0.089135,0.33056,1,44,,,,,,,,,17,0.24349,5.125,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f1_sp1_12_rev_44
11mar15_28feb15_PWD_f1_sp1_12_rev,90,0.3125,0.0034677,0.32895,4,49,,,,,,,,,2,0.027741,0.58054,66,0.72955,0.65341,74,0.82519,11mar15_28feb15_PWD_f1_sp1_12_rev_49
11mar15_28feb15_PWD_f1_sp1_12_rev,68,1.7143,0.025046,0.33436,1,50,,,,,,,,,24,0.35679,0,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f1_sp1_12_rev_50
11mar15_28feb15_PWD_f1_sp1_13_rev,71,4.577,0.064247,0.4034,4,1,,,,,,,,,5,0.06777,0.18933,33,0.46929,0.084434,46,0.65218,11mar15_28feb15_PWD_f1_sp1_13_rev_1
11mar15_28feb15_PWD_f1_sp1_13_rev,98,9.5139,0.096962,0.37008,1,2,,,,,,,,,64,0.65172,7.5366,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f1_sp1_13_rev_2
11mar15_28feb15_PWD_f1_sp1_13_rev,65,9.4272,0.14477,0.3724,1,3,,,,,,,,,57,0.87506,3.5676,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f1_sp1_13_rev_3
11mar15_28feb15_PWD_f1_sp1_13_rev,110,9.7984,0.089428,0.32154,3,4,,,,,,,,,20,0.18606,2.3322,37,0.33746,3.4554,88,0.80314,11mar15_28feb15_PWD_f1_sp1_13_rev_4
11mar15_28feb15_PWD_f1_sp1_13_rev,96,4.6341,0.048308,0.36345,1,6,,,,,,,,,38,0.39899,0,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f1_sp1_13_rev_6
