fileName,centromere_ABS_Position,centromere_PER_Position,avergeRED,chromosomeLength,numberCrossOvers,boxNumber,Obj.ID,SC.pass,foci.pass,curated(1pass.0fail),curation.notes,hand.foci.count,Foci1,Foci2,Foci3
6mar15_1mar15_PWD_m1_sp4_5_rev,7.2835,0.077865,0.64558,94,1,2,6mar15_1mar15_PWD_m1_sp4_5_rev_2,1,1,1,,1,83,,
6mar15_1mar15_PWD_m1_sp4_5_rev,0.3125,0.0025036,0.55086,125,4,3,6mar15_1mar15_PWD_m1_sp4_5_rev_3,1,0,0,,1,121,,
6mar15_1mar15_PWD_m1_sp4_5_rev,8.8189,0.16582,0.56133,53,1,4,6mar15_1mar15_PWD_m1_sp4_5_rev_4,1,1,1,,1,17,,
6mar15_1mar15_PWD_m1_sp4_5_rev,8.6967,0.15238,0.66878,57,1,6,6mar15_1mar15_PWD_m1_sp4_5_rev_6,1,1,1,,1,50,,
6mar15_1mar15_PWD_m1_sp4_5_rev,0.63492,0.010281,0.68291,62,4,8,6mar15_1mar15_PWD_m1_sp4_5_rev_8,1,0,0,,1,47,,
6mar15_1mar15_PWD_m1_sp4_6.1_rev,4.5622,0.052796,0.60439,86,2,12,6mar15_1mar15_PWD_m1_sp4_6.1_rev_12,1,0,0,faint second foci,1,77,,
6mar15_1mar15_PWD_m1_sp4_6.1_rev,6.6097,0.11498,0.69405,57,1,6,6mar15_1mar15_PWD_m1_sp4_6.1_rev_6,1,1,1,,1,47,,
6mar15_1mar15_PWD_m1_sp4_6.1_rev,6.1175,0.097419,0.7112,63,1,7,6mar15_1mar15_PWD_m1_sp4_6.1_rev_7,1,1,1,,1,53,,
6mar15_1mar15_PWD_m1_sp4_6.2_rev,4.6377,0.041187,0.41141,113,5,10,6mar15_1mar15_PWD_m1_sp4_6.2_rev_10,1,,,small kink at the end,1,75,,
6mar15_1mar15_PWD_m1_sp4_6.2_rev,6.9332,0.066144,0.46535,105,3,13,6mar15_1mar15_PWD_m1_sp4_6.2_rev_13,1,0,0,,1,96,,
6mar15_1mar15_PWD_m1_sp4_6.2_rev,4.9367,0.055636,0.45078,89,6,9,6mar15_1mar15_PWD_m1_sp4_6.2_rev_9,1,0,0,,1,25,,
6mar15_1mar15_PWD_m1_sp4_7_rev,3.1836,0.043265,0.67611,74,5,10,6mar15_1mar15_PWD_m1_sp4_7_rev_10,1,0,0,,1,64,,
6mar15_1mar15_PWD_m1_sp4_7_rev,4.2272,0.078107,0.66776,54,3,12,6mar15_1mar15_PWD_m1_sp4_7_rev_12,1,0,0,,1,50,,
6mar15_1mar15_PWD_m1_sp4_7_rev,4.4968,0.055342,0.67819,81,1,16,6mar15_1mar15_PWD_m1_sp4_7_rev_16,1,1,1,,1,78,,
6mar15_1mar15_PWD_m1_sp4_7_rev,4.3464,0.073147,0.68975,59,6,17,6mar15_1mar15_PWD_m1_sp4_7_rev_17,1,0,0,faint foci near end,1,42,,
6mar15_1mar15_PWD_m1_sp4_7_rev,4.2382,0.0556,0.69388,76,2,18,6mar15_1mar15_PWD_m1_sp4_7_rev_18,1,0,0,,1,56,,
6mar15_1mar15_PWD_m1_sp4_7_rev,5.5209,0.08145,0.62479,68,4,8,6mar15_1mar15_PWD_m1_sp4_7_rev_8,1,0,0,,1,56,,
6mar15_1mar15_PWD_m1_sp4_8_rev,7.5611,0.096281,0.5739,79,2,1,6mar15_1mar15_PWD_m1_sp4_8_rev_1,1,0,0,,1,40,,
6mar15_1mar15_PWD_m1_sp4_8_rev,5.0989,0.091136,0.61723,56,3,11,6mar15_1mar15_PWD_m1_sp4_8_rev_11,1,0,0,,1,36,,
6mar15_1mar15_PWD_m1_sp4_8_rev,3.4155,0.044177,0.59588,77,4,16,6mar15_1mar15_PWD_m1_sp4_8_rev_16,1,0,0,faint flanking foci,1,46,,
6mar15_1mar15_PWD_m1_sp4_8_rev,4.6981,0.060338,0.54818,78,1,17,6mar15_1mar15_PWD_m1_sp4_8_rev_17,1,1,1,,1,27,,
6mar15_1mar15_PWD_m1_sp4_8_rev,4.6225,0.078759,0.61406,59,1,4,6mar15_1mar15_PWD_m1_sp4_8_rev_4,1,1,1,,1,41,,
6mar15_1mar15_PWD_m1_sp4_8_rev,3.2836,0.037751,0.60487,87,4,5,6mar15_1mar15_PWD_m1_sp4_8_rev_5,1,0,0,faint foci,1,72,,
6mar15_1mar15_PWD_m1_sp4_8_rev,4.1468,0.059215,0.56014,70,4,7,6mar15_1mar15_PWD_m1_sp4_8_rev_7,1,0,0,,1,45,,
7mar15_1mar15_PWD_m1_sp4_1.1_rev,5.0619,0.052435,0.6991,97,7,1,7mar15_1mar15_PWD_m1_sp4_1.1_rev_1,1,0,0,,1,17,,
7mar15_1mar15_PWD_m1_sp4_1.1_rev,3.3381,0.024735,0.51866,135,4,11,7mar15_1mar15_PWD_m1_sp4_1.1_rev_11,1,0,0,kinda faint flanking foci,1,68,,
7mar15_1mar15_PWD_m1_sp4_1.1_rev,5.5907,0.10302,0.57765,54,6,12,7mar15_1mar15_PWD_m1_sp4_1.1_rev_12,1,0,0,,1,50,,
7mar15_1mar15_PWD_m1_sp4_1.1_rev,2.6015,0.029319,0.60048,89,2,6,7mar15_1mar15_PWD_m1_sp4_1.1_rev_6,1,1,1,,1,47,,
7mar15_1mar15_PWD_m1_sp4_1.1_rev,4.8056,0.052683,0.5887,91,1,9,7mar15_1mar15_PWD_m1_sp4_1.1_rev_9,1,1,1,,1,86,,
7mar15_1mar15_PWD_m1_sp4_1.2_rev,5.6547,0.04451,0.4487,127,1,10,7mar15_1mar15_PWD_m1_sp4_1.2_rev_10,1,1,1,,1,28,,
7mar15_1mar15_PWD_m1_sp4_1.2_rev,4.5866,0.055859,0.49066,82,1,11,7mar15_1mar15_PWD_m1_sp4_1.2_rev_11,1,1,1,,1,61,,
7mar15_1mar15_PWD_m1_sp4_1.2_rev,4.2026,0.061493,0.50526,68,2,13,7mar15_1mar15_PWD_m1_sp4_1.2_rev_13,1,0,0,,1,44,,
7mar15_1mar15_PWD_m1_sp4_1.2_rev,4.4976,0.042469,0.49635,106,8,14,7mar15_1mar15_PWD_m1_sp4_1.2_rev_14,1,0,0,,1,92,,
7mar15_1mar15_PWD_m1_sp4_1.2_rev,4.2448,0.051899,0.49513,82,1,2,7mar15_1mar15_PWD_m1_sp4_1.2_rev_2,1,1,1,"werid segmentation, broken. But measures seem right",1,71,,
7mar15_1mar15_PWD_m1_sp4_1.2_rev,5.7757,0.10596,0.51029,55,3,3,7mar15_1mar15_PWD_m1_sp4_1.2_rev_3,1,0,0,,1,29,,
7mar15_1mar15_PWD_m1_sp4_1.2_rev,6.6454,0.10576,0.45437,63,1,7,7mar15_1mar15_PWD_m1_sp4_1.2_rev_7,1,1,1,,1,56,,
7mar15_1mar15_PWD_m1_sp4_1.2_rev,6.4435,0.075294,0.48505,86,2,9,7mar15_1mar15_PWD_m1_sp4_1.2_rev_9,1,0,0,faint foci at end,1,27,,
7mar15_1mar15_PWD_m1_sp4_12_rev,4.4817,0.04466,0.41273,100,5,10,7mar15_1mar15_PWD_m1_sp4_12_rev_10,1,0,0,some faint foci,1,23,,
7mar15_1mar15_PWD_m1_sp4_12_rev,4.1765,0.049082,0.43881,85,8,12,7mar15_1mar15_PWD_m1_sp4_12_rev_12,1,0,0,,1,25,,
7mar15_1mar15_PWD_m1_sp4_12_rev,7.9602,0.087491,0.44176,91,7,15,7mar15_1mar15_PWD_m1_sp4_12_rev_15,1,0,0,faint foci,1,73,,
7mar15_1mar15_PWD_m1_sp4_12_rev,6.8204,0.082398,0.49531,83,7,16,7mar15_1mar15_PWD_m1_sp4_12_rev_16,1,0,0,,1,42,,
7mar15_1mar15_PWD_m1_sp4_12_rev,4.2419,0.036511,0.38345,116,6,17,7mar15_1mar15_PWD_m1_sp4_12_rev_17,1,0,0,,1,97,,
7mar15_1mar15_PWD_m1_sp4_12_rev,5.5538,0.050484,0.49344,110,9,2,7mar15_1mar15_PWD_m1_sp4_12_rev_2,1,0,0,,1,77,,
7mar15_1mar15_PWD_m1_sp4_12_rev,5.2718,0.079742,0.57141,66,4,3,7mar15_1mar15_PWD_m1_sp4_12_rev_3,1,0,0,,1,51,,
7mar15_1mar15_PWD_m1_sp4_15_rev,4.9331,0.091149,0.7456,54,6,11,7mar15_1mar15_PWD_m1_sp4_15_rev_11,1,0,0,,1,40,,
7mar15_1mar15_PWD_m1_sp4_15_rev,3.0007,0.057299,0.7376,52,4,15,7mar15_1mar15_PWD_m1_sp4_15_rev_15,1,0,0,,1,47,,
7mar15_1mar15_PWD_m1_sp4_15_rev,2.8986,0.038825,0.77491,75,3,4,7mar15_1mar15_PWD_m1_sp4_15_rev_4,1,0,0,,1,20,,
7mar15_1mar15_PWD_m1_sp4_15_rev,4.5185,0.050637,0.70003,89,4,9,7mar15_1mar15_PWD_m1_sp4_15_rev_9,1,0,0,,1,31,,
7mar15_1mar15_PWD_m1_sp4_16_rev,4.0168,0.034499,0.73518,116,3,11,7mar15_1mar15_PWD_m1_sp4_16_rev_11,1,0,0,,1,77,,
7mar15_1mar15_PWD_m1_sp4_16_rev,7.2621,0.094633,0.77372,77,3,12,7mar15_1mar15_PWD_m1_sp4_16_rev_12,1,0,0,,1,58,,
7mar15_1mar15_PWD_m1_sp4_16_rev,9.1932,0.07506,0.76251,122,5,13,7mar15_1mar15_PWD_m1_sp4_16_rev_13,1,,,strange segmentation at end,1,78,,
7mar15_1mar15_PWD_m1_sp4_16_rev,4.2881,0.046449,0.75399,92,4,14,7mar15_1mar15_PWD_m1_sp4_16_rev_14,1,0,0,,1,36,,
7mar15_1mar15_PWD_m1_sp4_16_rev,5.4449,0.095207,0.78783,57,4,3,7mar15_1mar15_PWD_m1_sp4_16_rev_3,1,0,0,,1,29,,
7mar15_1mar15_PWD_m1_sp4_16_rev,6.3778,0.070482,0.77113,90,7,4,7mar15_1mar15_PWD_m1_sp4_16_rev_4,1,0,0,,1,62,,
7mar15_1mar15_PWD_m1_sp4_16_rev,3.3435,0.04272,0.76233,78,4,6,7mar15_1mar15_PWD_m1_sp4_16_rev_6,1,0,0,,1,36,,
7mar15_1mar15_PWD_m1_sp4_17_rev,3.9145,0.062358,0.38375,63,4,1,7mar15_1mar15_PWD_m1_sp4_17_rev_1,1,0,0,,1,40,,
7mar15_1mar15_PWD_m1_sp4_17_rev,4.9161,0.076733,0.37543,64,4,10,7mar15_1mar15_PWD_m1_sp4_17_rev_10,1,0,0,,1,27,,
7mar15_1mar15_PWD_m1_sp4_17_rev,6.1439,0.074643,0.36166,82,3,16,7mar15_1mar15_PWD_m1_sp4_17_rev_16,1,0,0,,1,79,,
7mar15_1mar15_PWD_m1_sp4_17_rev,4.6063,0.050348,0.34342,91,3,17,7mar15_1mar15_PWD_m1_sp4_17_rev_17,1,0,0,,1,80,,
7mar15_1mar15_PWD_m1_sp4_17_rev,4.59,0.053061,0.33468,87,2,3,7mar15_1mar15_PWD_m1_sp4_17_rev_3,1,0,0,,1,61,,
7mar15_1mar15_PWD_m1_sp4_17_rev,6.1815,0.072783,0.37076,85,1,5,7mar15_1mar15_PWD_m1_sp4_17_rev_5,1,1,1,,1,78,,
7mar15_1mar15_PWD_m1_sp4_18_rev,5.5278,0.050856,0.27637,109,4,10,7mar15_1mar15_PWD_m1_sp4_18_rev_10,1,0,0,faint foci,1,85,,
7mar15_1mar15_PWD_m1_sp4_18_rev,5.4824,0.06082,0.31343,90,1,11,7mar15_1mar15_PWD_m1_sp4_18_rev_11,1,1,1,,1,75,,
7mar15_1mar15_PWD_m1_sp4_18_rev,3.8016,0.065474,0.31674,58,3,12,7mar15_1mar15_PWD_m1_sp4_18_rev_12,1,0,0,faint middle foci,1,37,,
7mar15_1mar15_PWD_m1_sp4_18_rev,6.5756,0.095674,0.28752,69,1,14,7mar15_1mar15_PWD_m1_sp4_18_rev_14,1,1,1,,1,62,,
7mar15_1mar15_PWD_m1_sp4_18_rev,5.6651,0.069068,0.36241,82,7,2,7mar15_1mar15_PWD_m1_sp4_18_rev_2,1,0,0,,1,68,,
7mar15_1mar15_PWD_m1_sp4_18_rev,4.7868,0.038903,0.29079,123,1,9,7mar15_1mar15_PWD_m1_sp4_18_rev_9,1,1,1,,1,117,,
7mar15_1mar15_PWD_m1_sp4_19_rev,4.5708,0.057927,0.47165,79,5,1,7mar15_1mar15_PWD_m1_sp4_19_rev_1,1,0,0,,1,33,,
7mar15_1mar15_PWD_m1_sp4_19_rev,3.7508,0.039633,0.45761,95,1,12,7mar15_1mar15_PWD_m1_sp4_19_rev_12,1,1,1,,1,87,,
7mar15_1mar15_PWD_m1_sp4_19_rev,2.3601,0.029531,0.45566,80,1,13,7mar15_1mar15_PWD_m1_sp4_19_rev_13,1,1,1,,1,60,,
7mar15_1mar15_PWD_m1_sp4_19_rev,4.7209,0.057074,0.43831,83,6,14,7mar15_1mar15_PWD_m1_sp4_19_rev_14,1,0,0,,1,43,,
7mar15_1mar15_PWD_m1_sp4_19_rev,3.0556,0.026024,0.4526,117,3,3,7mar15_1mar15_PWD_m1_sp4_19_rev_3,1,0,0,faint middle foci,1,100,,
7mar15_1mar15_PWD_m1_sp4_19_rev,5.9865,0.054451,0.42629,110,7,7,7mar15_1mar15_PWD_m1_sp4_19_rev_7,1,0,0,other faint foci,1,87,,
7mar15_1mar15_PWD_m1_sp4_19_rev,3.6761,0.059595,0.51631,62,1,8,7mar15_1mar15_PWD_m1_sp4_19_rev_8,1,1,1,,1,45,,
7mar15_1mar15_PWD_m1_sp4_2_rev,4.8219,0.10186,0.36413,47,1,1,7mar15_1mar15_PWD_m1_sp4_2_rev_1,1,1,1,,1,40,,
7mar15_1mar15_PWD_m1_sp4_2_rev,4.3466,0.055823,0.3458,78,3,10,7mar15_1mar15_PWD_m1_sp4_2_rev_10,1,0,0,,1,60,,
7mar15_1mar15_PWD_m1_sp4_2_rev,2.8888,0.031495,0.33252,92,13,12,7mar15_1mar15_PWD_m1_sp4_2_rev_12,1,0,0,,1,89,,
7mar15_1mar15_PWD_m1_sp4_2_rev,5.4741,0.060968,0.31728,90,4,13,7mar15_1mar15_PWD_m1_sp4_2_rev_13,1,0,0,,1,73,,
7mar15_1mar15_PWD_m1_sp4_2_rev,5.123,0.05513,0.32991,93,4,15,7mar15_1mar15_PWD_m1_sp4_2_rev_15,1,0,0,,1,44,,
7mar15_1mar15_PWD_m1_sp4_2_rev,6.0805,0.094809,0.36681,64,2,3,7mar15_1mar15_PWD_m1_sp4_2_rev_3,1,0,0,"two bivs in the whole box, but measures seem right",1,58,,
7mar15_1mar15_PWD_m1_sp4_2_rev,3.4335,0.050536,0.33653,68,6,5,7mar15_1mar15_PWD_m1_sp4_2_rev_5,1,0,0,,1,48,,
7mar15_1mar15_PWD_m1_sp4_20_rev,5.9701,0.08567,0.75143,70,5,1,7mar15_1mar15_PWD_m1_sp4_20_rev_1,1,0,0,,1,25,,
7mar15_1mar15_PWD_m1_sp4_20_rev,7.1733,0.13717,0.7932,52,5,12,7mar15_1mar15_PWD_m1_sp4_20_rev_12,1,0,0,,1,28,,
7mar15_1mar15_PWD_m1_sp4_20_rev,4.1845,0.061979,0.81171,68,2,18,7mar15_1mar15_PWD_m1_sp4_20_rev_18,1,0,0,,1,33,,
7mar15_1mar15_PWD_m1_sp4_20_rev,5.462,0.11909,0.76436,46,3,6,7mar15_1mar15_PWD_m1_sp4_20_rev_6,1,0,0,,1,22,,
7mar15_1mar15_PWD_m1_sp4_20_rev,8.2321,0.10893,0.73422,76,4,7,7mar15_1mar15_PWD_m1_sp4_20_rev_7,1,0,0,,1,59,,
7mar15_1mar15_PWD_m1_sp4_21_rev,5.1736,0.057082,0.73999,91,6,11,7mar15_1mar15_PWD_m1_sp4_21_rev_11,1,0,0,,1,88,,
7mar15_1mar15_PWD_m1_sp4_22_rev,4.6926,0.08719,0.33067,54,5,14,7mar15_1mar15_PWD_m1_sp4_22_rev_14,1,0,0,,1,45,,
7mar15_1mar15_PWD_m1_sp4_22_rev,4.3907,0.07608,0.33097,58,1,15,7mar15_1mar15_PWD_m1_sp4_22_rev_15,1,1,1,,1,35,,
7mar15_1mar15_PWD_m1_sp4_22_rev,6.6009,0.070482,0.33156,94,3,16,7mar15_1mar15_PWD_m1_sp4_22_rev_16,1,0,0,,1,23,,
7mar15_1mar15_PWD_m1_sp4_22_rev,3.7036,0.033335,0.38312,111,3,3,7mar15_1mar15_PWD_m1_sp4_22_rev_3,1,,,kink at end might mess up SC,1,47,105,
7mar15_1mar15_PWD_m1_sp4_22_rev,2.5291,0.032657,0.37268,77,1,6,7mar15_1mar15_PWD_m1_sp4_22_rev_6,1,1,1,,1,46,,
7mar15_1mar15_PWD_m1_sp4_22_rev,3.2508,0.058017,0.38682,56,2,8,7mar15_1mar15_PWD_m1_sp4_22_rev_8,1,0,0,,1,51,,
7mar15_1mar15_PWD_m1_sp4_23_rev,4.4169,0.050521,0.35878,87,3,10,7mar15_1mar15_PWD_m1_sp4_23_rev_10,1,0,0,,1,63,,
7mar15_1mar15_PWD_m1_sp4_23_rev,5.9777,0.06268,0.40629,95,2,16,7mar15_1mar15_PWD_m1_sp4_23_rev_16,1,0,0,,1,46,,
7mar15_1mar15_PWD_m1_sp4_23_rev,3.8061,0.036387,0.32412,105,5,4,7mar15_1mar15_PWD_m1_sp4_23_rev_4,1,0,0,2 faint foci before,1,82,,
7mar15_1mar15_PWD_m1_sp4_23_rev,3.7107,0.045336,0.38893,82,3,7,7mar15_1mar15_PWD_m1_sp4_23_rev_7,1,0,0,,1,15,,
7mar15_1mar15_PWD_m1_sp4_24.2_rev,5.8898,0.056345,0.35841,105,5,11,7mar15_1mar15_PWD_m1_sp4_24.2_rev_11,1,0,0,,1,103,,
7mar15_1mar15_PWD_m1_sp4_25.2_rev,2.2222,0.035901,0.29167,62,3,10,7mar15_1mar15_PWD_m1_sp4_25.2_rev_10,1,0,0,,1,48,,
7mar15_1mar15_PWD_m1_sp4_25.2_rev,5.6882,0.067259,0.3156,85,1,5,7mar15_1mar15_PWD_m1_sp4_25.2_rev_5,1,1,1,,1,80,,
7mar15_1mar15_PWD_m1_sp4_3_rev,4.9769,0.064058,0.3469,78,3,11,7mar15_1mar15_PWD_m1_sp4_3_rev_11,1,0,0,,1,58,,
7mar15_1mar15_PWD_m1_sp4_3_rev,4.7387,0.046671,0.33912,102,1,13,7mar15_1mar15_PWD_m1_sp4_3_rev_13,1,1,1,,1,47,,
7mar15_1mar15_PWD_m1_sp4_3_rev,5.7149,0.12082,0.34928,47,5,15,7mar15_1mar15_PWD_m1_sp4_3_rev_15,1,0,0,,1,41,,
7mar15_1mar15_PWD_m1_sp4_3_rev,2.4242,0.024631,0.32874,98,16,17,7mar15_1mar15_PWD_m1_sp4_3_rev_17,1,0,0,,1,87,,
7mar15_1mar15_PWD_m1_sp4_3_rev,4.7309,0.062355,0.34354,76,1,19,7mar15_1mar15_PWD_m1_sp4_3_rev_19,1,1,1,,1,43,,
7mar15_1mar15_PWD_m1_sp4_3_rev,2.9622,0.043556,0.37964,68,1,20,7mar15_1mar15_PWD_m1_sp4_3_rev_20,1,1,1,,1,63,,
7mar15_1mar15_PWD_m1_sp4_3_rev,5.337,0.08983,0.38492,59,1,3,7mar15_1mar15_PWD_m1_sp4_3_rev_3,1,1,1,,1,49,,
7mar15_1mar15_PWD_m1_sp4_3_rev,2.8571,0.044016,0.38134,65,1,5,7mar15_1mar15_PWD_m1_sp4_3_rev_5,1,1,1,,1,54,,
7mar15_1mar15_PWD_m1_sp4_4_rev,3.0769,0.045173,0.70897,68,2,1,7mar15_1mar15_PWD_m1_sp4_4_rev_1,1,0,0,,1,25,,
7mar15_1mar15_PWD_m1_sp4_4_rev,1.791,0.034704,0.68446,52,2,11,7mar15_1mar15_PWD_m1_sp4_4_rev_11,1,0,0,faint foci,1,42,,
7mar15_1mar15_PWD_m1_sp4_4_rev,3.6424,0.041048,0.67557,89,2,12,7mar15_1mar15_PWD_m1_sp4_4_rev_12,1,0,0,,1,21,,
7mar15_1mar15_PWD_m1_sp4_4_rev,3.607,0.066425,0.5626,54,6,17,7mar15_1mar15_PWD_m1_sp4_4_rev_17,1,0,0,,1,39,,
7mar15_1mar15_PWD_m1_sp4_4_rev,3.6824,0.051828,0.69461,71,7,5,7mar15_1mar15_PWD_m1_sp4_4_rev_5,1,0,0,,1,54,,
7mar15_1mar15_PWD_m1_sp4_4_rev,1.4257,0.013176,0.68079,108,5,6,7mar15_1mar15_PWD_m1_sp4_4_rev_6,1,0,0,,1,78,,
7mar15_1mar15_PWD_m1_sp4_4_rev,3.9322,0.041617,0.65213,94,9,7,7mar15_1mar15_PWD_m1_sp4_4_rev_7,1,0,0,,1,82,,
7mar15_1mar15_PWD_m1_sp4_4_rev,4.7781,0.070117,0.66085,68,2,8,7mar15_1mar15_PWD_m1_sp4_4_rev_8,1,1,1,,1,35,,
7mar15_1mar15_PWD_m1_sp4_4_rev,5.5943,0.081758,0.68414,68,1,9,7mar15_1mar15_PWD_m1_sp4_4_rev_9,1,1,1,,1,49,,
7mar15_1mar15_PWD_m1_sp4_5_rev,2.3881,0.039097,0.78608,61,4,2,7mar15_1mar15_PWD_m1_sp4_5_rev_2,1,0,0,,1,47,,
7mar15_1mar15_PWD_m1_sp4_5_rev,3.9978,0.051646,0.74273,77,3,3,7mar15_1mar15_PWD_m1_sp4_5_rev_3,1,0,0,,1,64,,
7mar15_1mar15_PWD_m1_sp4_6.1_rev,3.5736,0.040753,0.67845,88,7,4,7mar15_1mar15_PWD_m1_sp4_6.1_rev_4,1,0,0,,1,77,,
7mar15_1mar15_PWD_m1_sp4_6.1_rev,5.1069,0.041474,0.70326,123,8,9,7mar15_1mar15_PWD_m1_sp4_6.1_rev_9,1,0,0,,1,45,,
7mar15_1mar15_PWD_m1_sp4_6.2_rev,4.5168,0.063063,0.64752,72,4,4,7mar15_1mar15_PWD_m1_sp4_6.2_rev_4,1,0,0,,1,16,,
7mar15_1mar15_PWD_m1_sp4_6.2_rev,4.2222,0.046247,0.52154,91,6,6,7mar15_1mar15_PWD_m1_sp4_6.2_rev_6,1,0,0,,1,16,,
7mar15_1mar15_PWD_m1_sp4_7_rev,5.0895,0.055605,0.41322,92,5,10,7mar15_1mar15_PWD_m1_sp4_7_rev_10,1,0,0,,1,17,,
7mar15_1mar15_PWD_m1_sp4_7_rev,7.5591,0.12332,0.40997,61,1,16,7mar15_1mar15_PWD_m1_sp4_7_rev_16,1,1,1,,1,34,,
7mar15_1mar15_PWD_m1_sp4_7_rev,2.6471,0.050269,0.37358,53,4,19,7mar15_1mar15_PWD_m1_sp4_7_rev_19,1,0,0,,1,38,,
7mar15_1mar15_PWD_m1_sp4_7_rev,3.6755,0.05688,0.40854,65,1,24,7mar15_1mar15_PWD_m1_sp4_7_rev_24,1,1,1,,1,58,,
7mar15_1mar15_PWD_m1_sp4_7_rev,4.5308,0.036377,0.40941,125,2,26,7mar15_1mar15_PWD_m1_sp4_7_rev_26,1,0,0,,1,15,,
7mar15_1mar15_PWD_m1_sp4_7_rev,4.8155,0.055183,0.42887,87,1,28,7mar15_1mar15_PWD_m1_sp4_7_rev_28,1,1,1,,1,15,,
7mar15_1mar15_PWD_m1_sp4_8.1_rev,6.1789,0.07419,0.39658,83,1,10,7mar15_1mar15_PWD_m1_sp4_8.1_rev_10,1,1,1,,1,21,,
7mar15_1mar15_PWD_m1_sp4_8.1_rev,3.0389,0.034191,0.36033,89,1,16,7mar15_1mar15_PWD_m1_sp4_8.1_rev_16,1,1,1,,1,61,,
7mar15_1mar15_PWD_m1_sp4_8.2_rev,2.7692,0.057243,0.27116,48,1,26,7mar15_1mar15_PWD_m1_sp4_8.2_rev_26,1,1,1,,1,24,,
7mar15_1mar15_PWD_m1_sp4_8.2_rev,3.2513,0.049174,0.29886,66,1,27,7mar15_1mar15_PWD_m1_sp4_8.2_rev_27,1,1,1,,1,59,,
7mar15_1mar15_PWD_m1_sp4_8.2_rev,3.8868,0.087715,0.35814,44,1,9,7mar15_1mar15_PWD_m1_sp4_8.2_rev_9,1,1,1,,1,19,,
7mar15_1mar15_PWD_m1_sp4_9_rev,5.7754,0.055168,0.34596,105,1,1,7mar15_1mar15_PWD_m1_sp4_9_rev_1,1,1,1,,1,26,,
7mar15_1mar15_PWD_m1_sp4_9_rev,2.7692,0.040563,0.44287,68,2,13,7mar15_1mar15_PWD_m1_sp4_9_rev_13,1,0,0,,1,60,,
7mar15_1mar15_PWD_m1_sp4_9_rev,3.4919,0.04954,0.36488,70,1,4,7mar15_1mar15_PWD_m1_sp4_9_rev_4,1,1,1,,1,64,,
5jun18_21may18_KAZ_m2_sp1_1_rev,3.3846,0.037828,0.61249,89,6,1,5jun18_21may18_KAZ_m2_sp1_1_rev_1,1,0,,,1,75,,
5jun18_21may18_KAZ_m2_sp1_1_rev,6.4766,0.074736,0.5853,87,2,10,5jun18_21may18_KAZ_m2_sp1_1_rev_10,1,0,,,1,64,,
5jun18_21may18_KAZ_m2_sp1_1_rev,4.1791,0.043114,0.59334,97,1,12,5jun18_21may18_KAZ_m2_sp1_1_rev_12,1,1,,,1,28,,
5jun18_21may18_KAZ_m2_sp1_1_rev,3.8806,0.042808,0.57523,91,5,14,5jun18_21may18_KAZ_m2_sp1_1_rev_14,1,0,,,1,39,,
5jun18_21may18_KAZ_m2_sp1_1_rev,4.7216,0.091659,0.58696,52,3,15,5jun18_21may18_KAZ_m2_sp1_1_rev_15,1,0,,,1,42,,
5jun18_21may18_KAZ_m2_sp1_1_rev,2.6866,0.057133,0.57863,47,3,16,5jun18_21may18_KAZ_m2_sp1_1_rev_16,1,0,,foci very faint,1,32,,
5jun18_21may18_KAZ_m2_sp1_1_rev,4.2757,0.054255,0.56464,79,1,17,5jun18_21may18_KAZ_m2_sp1_1_rev_17,1,1,,,1,73,,
5jun18_21may18_KAZ_m2_sp1_1_rev,2.8169,0.035022,0.61688,80,3,2,5jun18_21may18_KAZ_m2_sp1_1_rev_2,1,0,,,1,70,,
5jun18_21may18_KAZ_m2_sp1_1_rev,3.9441,0.055691,0.61873,71,1,4,5jun18_21may18_KAZ_m2_sp1_1_rev_4,1,1,,,1,54,,
5jun18_21may18_KAZ_m2_sp1_1_rev,4.6575,0.049193,0.58352,95,1,6,5jun18_21may18_KAZ_m2_sp1_1_rev_6,1,1,,,1,59,,
5jun18_21may18_KAZ_m2_sp1_1_rev,4.8161,0.060089,0.59844,80,4,8,5jun18_21may18_KAZ_m2_sp1_1_rev_8,1,0,,,1,62,,
5jun18_21may18_KAZ_m2_sp1_10.1_rev,8.0977,0.18055,0.70467,45,6,1,5jun18_21may18_KAZ_m2_sp1_10.1_rev_1,1,0,,,1,26,,
5jun18_21may18_KAZ_m2_sp1_10.1_rev,5.1394,0.083116,0.64759,62,4,11,5jun18_21may18_KAZ_m2_sp1_10.1_rev_11,1,0,,,1,24,,
5jun18_21may18_KAZ_m2_sp1_10.1_rev,5.1612,0.065871,0.66173,78,8,13,5jun18_21may18_KAZ_m2_sp1_10.1_rev_13,1,0,,,1,71,,
5jun18_21may18_KAZ_m2_sp1_10.1_rev,4.0625,0.057961,0.58052,70,3,15,5jun18_21may18_KAZ_m2_sp1_10.1_rev_15,1,0,,,1,65,,
5jun18_21may18_KAZ_m2_sp1_10.1_rev,3.2353,0.041161,0.71191,79,3,5,5jun18_21may18_KAZ_m2_sp1_10.1_rev_5,1,0,,,1,59,,
5jun18_21may18_KAZ_m2_sp1_10.1_rev,6.0983,0.053839,0.64923,113,1,9,5jun18_21may18_KAZ_m2_sp1_10.1_rev_9,1,1,,,1,27,,
