fileName,chromosomeLength,centromere_ABS_Position,centromere_PER_Position,boxNumber,Obj.ID,SC.pass,foci.pass,curated(1pass.0fail),curation.notes,hand.foci.count,Foci1,Foci2,Foci3,notes
11mar15_28feb15_PWD_f3_sp1_13.3_rev,108,6.9825,0.064936,26,11mar15_28feb15_PWD_f3_sp1_13.3_rev_26,,,,,,,,,
11mar15_28feb15_PWD_f3_sp1_13.3_rev,124,7.8966,0.063663,27,11mar15_28feb15_PWD_f3_sp1_13.3_rev_27,,,,,,,,,
11mar15_28feb15_PWD_f3_sp1_13_rev,74,11.3889,0.15417,1,11mar15_28feb15_PWD_f3_sp1_13_rev_1,,,,,,,,,
11mar15_28feb15_PWD_f3_sp1_13_rev,56,7.6171,0.1349,2,11mar15_28feb15_PWD_f3_sp1_13_rev_2,,,,,,,,,
11mar15_28feb15_PWD_f3_sp1_13_rev,124,5.2637,0.042467,3,11mar15_28feb15_PWD_f3_sp1_13_rev_3,,,,,,,,,
11mar15_28feb15_PWD_f3_sp1_13_rev,118,7.1828,0.060999,4,11mar15_28feb15_PWD_f3_sp1_13_rev_4,,,,,,,,,
11mar15_28feb15_PWD_f3_sp1_13_rev,98,5.8885,0.060042,6,11mar15_28feb15_PWD_f3_sp1_13_rev_6,,,,,,,,,
11mar15_28feb15_PWD_f3_sp1_13_rev,115,7.5829,0.066166,7,11mar15_28feb15_PWD_f3_sp1_13_rev_7,,,,,,,,,
11mar15_28feb15_PWD_f3_sp1_13_rev,82,7.4198,0.090424,8,11mar15_28feb15_PWD_f3_sp1_13_rev_8,,,,,,,,,
11mar15_28feb15_PWD_f3_sp1_13_rev,35,3.3197,0.094863,9,11mar15_28feb15_PWD_f3_sp1_13_rev_9,,,,,,,,,
11mar15_28feb15_PWD_f3_sp1_13_rev,33,2.9996,0.091483,10,11mar15_28feb15_PWD_f3_sp1_13_rev_10,,,,,,,,,
11mar15_28feb15_PWD_f3_sp1_13_rev,169,5.9522,0.035172,11,11mar15_28feb15_PWD_f3_sp1_13_rev_11,,,,,,,,,
11mar15_28feb15_PWD_f3_sp1_13_rev,95,8.4764,0.08946,13,11mar15_28feb15_PWD_f3_sp1_13_rev_13,,,,,,,,,
11mar15_28feb15_PWD_f3_sp1_13_rev,111,9.5911,0.086087,17,11mar15_28feb15_PWD_f3_sp1_13_rev_17,,,,,,,,,
11mar15_28feb15_PWD_f3_sp1_13_rev,82,7.8483,0.095472,18,11mar15_28feb15_PWD_f3_sp1_13_rev_18,,,,,,,,,
11mar15_28feb15_PWD_f3_sp1_13_rev,116,6.4525,0.055648,21,11mar15_28feb15_PWD_f3_sp1_13_rev_21,,,,,,,,,
11mar15_28feb15_PWD_f3_sp1_13_rev,113,5.6,0.049369,22,11mar15_28feb15_PWD_f3_sp1_13_rev_22,,,,,,,,,
11mar15_28feb15_PWD_f3_sp1_13_rev,139,6.8178,0.048969,23,11mar15_28feb15_PWD_f3_sp1_13_rev_23,,,,,,,,,
11mar15_28feb15_PWD_f3_sp1_13_rev,101,7.4219,0.07381,24,11mar15_28feb15_PWD_f3_sp1_13_rev_24,,,,,,,,,
11mar15_28feb15_PWD_f3_sp1_13_rev,58,7.6381,0.13257,26,11mar15_28feb15_PWD_f3_sp1_13_rev_26,,,,,,,,,
11mar15_28feb15_PWD_f3_sp1_13_rev,64,4.9284,0.077574,32,11mar15_28feb15_PWD_f3_sp1_13_rev_32,,,,,,,,,
11mar15_28feb15_PWD_f3_sp1_13_rev,76,11.0285,0.14433,33,11mar15_28feb15_PWD_f3_sp1_13_rev_33,,,,,,,,,
11mar15_28feb15_PWD_f3_sp1_13_rev,55,4.2472,0.077651,37,11mar15_28feb15_PWD_f3_sp1_13_rev_37,,,,,,,,,
11mar15_28feb15_PWD_f3_sp1_13_rev,115,3.1938,0.0278,38,11mar15_28feb15_PWD_f3_sp1_13_rev_38,,,,,,,,,
11mar15_28feb15_PWD_f3_sp1_13_rev,85,12.9577,0.15283,40,11mar15_28feb15_PWD_f3_sp1_13_rev_40,,,,,,,,,
11mar15_28feb15_PWD_f3_sp1_13_rev,89,5.7432,0.064512,43,11mar15_28feb15_PWD_f3_sp1_13_rev_43,,,,,,,,,
11mar15_28feb15_PWD_f3_sp1_13_rev,35,5.9701,0.17109,45,11mar15_28feb15_PWD_f3_sp1_13_rev_45,,,,,,,,,
11mar15_28feb15_PWD_f3_sp1_13_rev,90,16.0525,0.1786,46,11mar15_28feb15_PWD_f3_sp1_13_rev_46,,,,,,,,,
11mar15_28feb15_PWD_f3_sp1_13_rev,101,4.3926,0.043486,48,11mar15_28feb15_PWD_f3_sp1_13_rev_48,,,,,,,,,
11mar15_28feb15_PWD_f3_sp1_13_rev,109,5.8124,0.053392,50,11mar15_28feb15_PWD_f3_sp1_13_rev_50,,,,,,,,,
11mar15_28feb15_PWD_f3_sp1_13_rev,39,7.4206,0.18799,51,11mar15_28feb15_PWD_f3_sp1_13_rev_51,,,,,,,,,
11mar15_28feb15_PWD_f3_sp1_13_rev,66,4.9101,0.073891,52,11mar15_28feb15_PWD_f3_sp1_13_rev_52,,,,,,,,,
11mar15_28feb15_PWD_f3_sp1_13_rev,80,7.0455,0.088121,54,11mar15_28feb15_PWD_f3_sp1_13_rev_54,,,,,,,,,
11mar15_28feb15_PWD_f3_sp1_13_rev,110,7.7602,0.070347,56,11mar15_28feb15_PWD_f3_sp1_13_rev_56,,,,,,,,,
11mar15_28feb15_PWD_f3_sp1_13_rev,123,8.4073,0.068628,57,11mar15_28feb15_PWD_f3_sp1_13_rev_57,,,,,,,,,
11mar15_28feb15_PWD_f3_sp1_13_rev,67,7.1674,0.10767,58,11mar15_28feb15_PWD_f3_sp1_13_rev_58,,,,,,,,,
11mar15_28feb15_PWD_f3_sp1_13_rev,116,5.8573,0.05047,60,11mar15_28feb15_PWD_f3_sp1_13_rev_60,,,,,,,,,
11mar15_28feb15_PWD_f3_sp1_13_rev,39,5.6193,0.14306,61,11mar15_28feb15_PWD_f3_sp1_13_rev_61,,,,,,,,,
11mar15_28feb15_PWD_f3_sp1_13_rev,112,6.8703,0.061335,62,11mar15_28feb15_PWD_f3_sp1_13_rev_62,,,,,,,,,
11mar15_28feb15_PWD_f3_sp1_13_rev,77,8.5742,0.11109,63,11mar15_28feb15_PWD_f3_sp1_13_rev_63,,,,,,,,,
11mar15_28feb15_PWD_f3_sp1_13_rev,108,6.9825,0.064936,64,11mar15_28feb15_PWD_f3_sp1_13_rev_64,,,,,,,,,
11mar15_28feb15_PWD_f3_sp1_13_rev,124,7.8966,0.063663,65,11mar15_28feb15_PWD_f3_sp1_13_rev_65,,,,,,,,,
