"fileName","chromosomeLength","centromere_ABS_Position","centromere_PER_Position","avergeRED","numberCrossOvers","boxNumber","foci_ABS_Position_1","Obj.ID","mouse","strain","subsp","sex","category","SC.pass","foci.pass","curated.1pass.0fail","curation.notes","hand.foci.count","Foci1","Foci2","Foci3","notes"
"25jul19_28sep18_CZECH_m3_sp1_18_rev",74,4.9781,0.067413,0.35351,9,69,4,"25jul19_28sep18_CZECH_m3_sp1_18_rev_69","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_18_rev",105,4.0625,0.038764,0.57943,8,7,10,"25jul19_28sep18_CZECH_m3_sp1_18_rev_7","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_18_rev",70,4.2508,0.060763,0.35475,5,73,1,"25jul19_28sep18_CZECH_m3_sp1_18_rev_73","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_18_rev",61,4.44,0.073206,0.5893,4,8,10,"25jul19_28sep18_CZECH_m3_sp1_18_rev_8","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_19_rev",72,9.9287,0.13725,0.57553,6,11,8,"25jul19_28sep18_CZECH_m3_sp1_19_rev_11","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_19_rev",57,4.637,0.081524,0.57127,4,13,2,"25jul19_28sep18_CZECH_m3_sp1_19_rev_13","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_19_rev",93,5.4197,0.058325,0.52736,1,14,9,"25jul19_28sep18_CZECH_m3_sp1_19_rev_14","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_19_rev",20,3.5135,0.17996,0.58098,2,16,2,"25jul19_28sep18_CZECH_m3_sp1_19_rev_16","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_19_rev",89,3.4921,0.039115,0.60741,5,2,7,"25jul19_28sep18_CZECH_m3_sp1_19_rev_2","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_19_rev",106,2.8125,0.026626,0.55721,8,3,3,"25jul19_28sep18_CZECH_m3_sp1_19_rev_3","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_19_rev",119,6.8077,0.057438,0.58964,9,5,5,"25jul19_28sep18_CZECH_m3_sp1_19_rev_5","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_19_rev",52,4.1276,0.07884,0.52208,3,6,3,"25jul19_28sep18_CZECH_m3_sp1_19_rev_6","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_19_rev",96,6.6043,0.068761,0.51426,1,7,60,"25jul19_28sep18_CZECH_m3_sp1_19_rev_7","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_19_rev",88,4.1952,0.04771,0.55534,4,8,5,"25jul19_28sep18_CZECH_m3_sp1_19_rev_8","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_2.1_rev",79,3.8294,0.048664,0.57202,2,1,23,"25jul19_28sep18_CZECH_m3_sp1_2.1_rev_1","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_2.1_rev",43,4.6816,0.10939,0.56843,1,10,34,"25jul19_28sep18_CZECH_m3_sp1_2.1_rev_10","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_2.1_rev",69,5.3812,0.077829,0.57367,1,11,40,"25jul19_28sep18_CZECH_m3_sp1_2.1_rev_11","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_2.1_rev",73,5.7795,0.079237,0.52191,1,12,50,"25jul19_28sep18_CZECH_m3_sp1_2.1_rev_12","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_2.1_rev",96,3.8806,0.040259,0.54368,5,13,4,"25jul19_28sep18_CZECH_m3_sp1_2.1_rev_13","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_2.1_rev",79,2.8986,0.036803,0.55334,1,14,48,"25jul19_28sep18_CZECH_m3_sp1_2.1_rev_14","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_2.1_rev",197,6.1176,0.031106,0.54818,2,15,69,"25jul19_28sep18_CZECH_m3_sp1_2.1_rev_15","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_2.1_rev",69,3.8235,0.055264,0.56979,1,2,21,"25jul19_28sep18_CZECH_m3_sp1_2.1_rev_2","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_2.1_rev",50,3.9106,0.078803,0.60032,3,5,3,"25jul19_28sep18_CZECH_m3_sp1_2.1_rev_5","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_2.1_rev",98,5.0763,0.051896,0.54836,4,6,25,"25jul19_28sep18_CZECH_m3_sp1_2.1_rev_6","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_2.1_rev",86,5.0047,0.058276,0.58042,3,8,6,"25jul19_28sep18_CZECH_m3_sp1_2.1_rev_8","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_2.2_rev",121,8.6025,0.070953,0.35595,11,10,5,"25jul19_28sep18_CZECH_m3_sp1_2.2_rev_10","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_2.2_rev",70,2.9851,0.042514,0.40075,3,12,8,"25jul19_28sep18_CZECH_m3_sp1_2.2_rev_12","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_2.2_rev",22,2.5453,0.11778,0.31838,1,17,5,"25jul19_28sep18_CZECH_m3_sp1_2.2_rev_17","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_2.2_rev",72,4.2121,0.058234,0.35783,9,18,8,"25jul19_28sep18_CZECH_m3_sp1_2.2_rev_18","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_2.2_rev",44,4.6366,0.10437,0.39638,5,19,7,"25jul19_28sep18_CZECH_m3_sp1_2.2_rev_19","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_2.2_rev",69,4.2967,0.062054,0.37829,7,20,3,"25jul19_28sep18_CZECH_m3_sp1_2.2_rev_20","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_2.2_rev",80,4.2825,0.053864,0.36065,6,22,4,"25jul19_28sep18_CZECH_m3_sp1_2.2_rev_22","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_2.2_rev",58,2.9901,0.051325,0.35859,6,25,4,"25jul19_28sep18_CZECH_m3_sp1_2.2_rev_25","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_2.2_rev",118,4.2068,0.035736,0.36434,14,27,5,"25jul19_28sep18_CZECH_m3_sp1_2.2_rev_27","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_2.2_rev",63,4.0755,0.065071,0.33509,5,28,5,"25jul19_28sep18_CZECH_m3_sp1_2.2_rev_28","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_2.2_rev",104,3.7244,0.035722,0.39681,9,4,3,"25jul19_28sep18_CZECH_m3_sp1_2.2_rev_4","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_2.2_rev",67,2.7582,0.041475,0.38681,6,5,2,"25jul19_28sep18_CZECH_m3_sp1_2.2_rev_5","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_2.2_rev",65,3.6923,0.056585,0.38642,4,6,8,"25jul19_28sep18_CZECH_m3_sp1_2.2_rev_6","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_2.2_rev",68,3.871,0.057092,0.3395,5,7,15,"25jul19_28sep18_CZECH_m3_sp1_2.2_rev_7","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_2.2_rev",40,4.8723,0.1216,0.41282,4,8,5,"25jul19_28sep18_CZECH_m3_sp1_2.2_rev_8","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_2.2_rev",54,2.9412,0.054069,0.41428,5,9,4,"25jul19_28sep18_CZECH_m3_sp1_2.2_rev_9","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_2_rev",77,4.1176,0.053222,0.6954,2,1,23,"25jul19_28sep18_CZECH_m3_sp1_2_rev_1","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_2_rev",73,5.0747,0.069351,0.6453,1,10,49,"25jul19_28sep18_CZECH_m3_sp1_2_rev_10","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_2_rev",80,3.4783,0.043634,0.67322,1,12,52,"25jul19_28sep18_CZECH_m3_sp1_2_rev_12","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_2_rev",195,5.8597,0.03007,0.67413,2,13,69,"25jul19_28sep18_CZECH_m3_sp1_2_rev_13","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_2_rev",49,4.8959,0.10024,0.60657,5,19,4,"25jul19_28sep18_CZECH_m3_sp1_2_rev_19","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_2_rev",68,3.5821,0.053036,0.68748,1,2,20,"25jul19_28sep18_CZECH_m3_sp1_2_rev_2","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_2_rev",67,3.3303,0.04994,0.53074,6,20,3,"25jul19_28sep18_CZECH_m3_sp1_2_rev_20","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_2_rev",65,4.0047,0.061519,0.53377,4,21,8,"25jul19_28sep18_CZECH_m3_sp1_2_rev_21","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_2_rev",68,3.7983,0.056183,0.46317,5,22,15,"25jul19_28sep18_CZECH_m3_sp1_2_rev_22","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_2_rev",40,5.2067,0.13099,0.56739,4,23,6,"25jul19_28sep18_CZECH_m3_sp1_2_rev_23","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_2_rev",54,2.6471,0.048626,0.56585,5,24,4,"25jul19_28sep18_CZECH_m3_sp1_2_rev_24","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_2_rev",74,4.1339,0.056062,0.50212,6,26,1,"25jul19_28sep18_CZECH_m3_sp1_2_rev_26","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_2_rev",70,2.9412,0.0421,0.55265,3,27,7,"25jul19_28sep18_CZECH_m3_sp1_2_rev_27","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_2_rev",100,4.1289,0.041384,0.4909,7,29,8,"25jul19_28sep18_CZECH_m3_sp1_2_rev_29","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_2_rev",22,3.4783,0.15656,0.438,1,32,6,"25jul19_28sep18_CZECH_m3_sp1_2_rev_32","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_2_rev",72,3.7375,0.051575,0.48967,9,33,7,"25jul19_28sep18_CZECH_m3_sp1_2_rev_33","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_2_rev",44,3.8394,0.087398,0.53926,5,34,6,"25jul19_28sep18_CZECH_m3_sp1_2_rev_34","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_2_rev",69,4.034,0.058274,0.51514,7,35,2,"25jul19_28sep18_CZECH_m3_sp1_2_rev_35","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_2_rev",80,4.3294,0.054207,0.49172,6,37,4,"25jul19_28sep18_CZECH_m3_sp1_2_rev_37","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_2_rev",82,2.9412,0.035747,0.4938,6,39,8,"25jul19_28sep18_CZECH_m3_sp1_2_rev_39","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_2_rev",59,2.7778,0.047291,0.48518,5,40,4,"25jul19_28sep18_CZECH_m3_sp1_2_rev_40","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_2_rev",45,5.1328,0.11392,0.52984,5,41,6,"25jul19_28sep18_CZECH_m3_sp1_2_rev_41","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_2_rev",118,3.8122,0.032191,0.50168,13,42,4,"25jul19_28sep18_CZECH_m3_sp1_2_rev_42","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_2_rev",64,4.1786,0.065784,0.45577,5,43,4,"25jul19_28sep18_CZECH_m3_sp1_2_rev_43","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_2_rev",85,6.2325,0.07314,0.46157,7,45,8,"25jul19_28sep18_CZECH_m3_sp1_2_rev_45","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_2_rev",50,3.662,0.073685,0.68453,3,5,3,"25jul19_28sep18_CZECH_m3_sp1_2_rev_5","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_2_rev",61,5.2742,0.085872,0.4942,1,56,48,"25jul19_28sep18_CZECH_m3_sp1_2_rev_56","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_2_rev",48,9.517,0.19974,0.43566,7,59,3,"25jul19_28sep18_CZECH_m3_sp1_2_rev_59","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_2_rev",98,4.841,0.049521,0.66611,4,6,24,"25jul19_28sep18_CZECH_m3_sp1_2_rev_6","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_2_rev",84,4.4019,0.052106,0.67392,3,7,5,"25jul19_28sep18_CZECH_m3_sp1_2_rev_7","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_2_rev",42,4.0268,0.095304,0.69256,1,8,33,"25jul19_28sep18_CZECH_m3_sp1_2_rev_8","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_2_rev",69,5.0234,0.072883,0.68941,1,9,39,"25jul19_28sep18_CZECH_m3_sp1_2_rev_9","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_20.1_rev",27,1.5873,0.059499,0.54915,3,1,2,"25jul19_28sep18_CZECH_m3_sp1_20.1_rev_1","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_20.1_rev",82,3.718,0.045223,0.49289,9,12,4,"25jul19_28sep18_CZECH_m3_sp1_20.1_rev_12","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_20.1_rev",91,7.2375,0.079515,0.53449,5,13,38,"25jul19_28sep18_CZECH_m3_sp1_20.1_rev_13","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_20.1_rev",101,4.6437,0.045884,0.5048,3,16,22,"25jul19_28sep18_CZECH_m3_sp1_20.1_rev_16","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_20.1_rev",46,4.027,0.087508,0.49085,4,17,5,"25jul19_28sep18_CZECH_m3_sp1_20.1_rev_17","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_20.1_rev",54,2.9508,0.054154,0.47905,3,19,2,"25jul19_28sep18_CZECH_m3_sp1_20.1_rev_19","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_20.1_rev",39,5.4393,0.13804,0.52213,5,2,5,"25jul19_28sep18_CZECH_m3_sp1_20.1_rev_2","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_20.1_rev",39,3.8324,0.097121,0.54475,1,3,1,"25jul19_28sep18_CZECH_m3_sp1_20.1_rev_3","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_20.1_rev",75,4.9289,0.065783,0.5301,6,6,4,"25jul19_28sep18_CZECH_m3_sp1_20.1_rev_6","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_20.1_rev",52,9.4451,0.18265,0.48047,6,7,2,"25jul19_28sep18_CZECH_m3_sp1_20.1_rev_7","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_20.1_rev",87,3.7143,0.042514,0.50028,6,8,6,"25jul19_28sep18_CZECH_m3_sp1_20.1_rev_8","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_20.1_rev",64,5.6564,0.089056,0.54687,8,9,4,"25jul19_28sep18_CZECH_m3_sp1_20.1_rev_9","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_20.2_rev",30,3.9751,0.1329,0.54895,2,1,3,"25jul19_28sep18_CZECH_m3_sp1_20.2_rev_1","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_20.2_rev",45,5.5385,0.12184,0.52974,1,10,42,"25jul19_28sep18_CZECH_m3_sp1_20.2_rev_10","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_20.2_rev",77,3.7243,0.048162,0.48167,9,11,6,"25jul19_28sep18_CZECH_m3_sp1_20.2_rev_11","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_20.2_rev",51,4.6798,0.092079,0.45916,4,12,7,"25jul19_28sep18_CZECH_m3_sp1_20.2_rev_12","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_20.2_rev",67,4.45,0.066427,0.47451,4,5,1,"25jul19_28sep18_CZECH_m3_sp1_20.2_rev_5","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_20.2_rev",113,3.3038,0.029211,0.5167,13,6,4,"25jul19_28sep18_CZECH_m3_sp1_20.2_rev_6","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_20.2_rev",72,3.883,0.054261,0.50899,7,7,9,"25jul19_28sep18_CZECH_m3_sp1_20.2_rev_7","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_20.2_rev",102,5.0994,0.049816,0.47303,10,8,2,"25jul19_28sep18_CZECH_m3_sp1_20.2_rev_8","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_20.2_rev",40,4.3293,0.10927,0.4543,2,9,5,"25jul19_28sep18_CZECH_m3_sp1_20.2_rev_9","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_20_rev",27,1.2698,0.047647,0.70068,3,12,1,"25jul19_28sep18_CZECH_m3_sp1_20_rev_12","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_20_rev",39,5.203,0.13386,0.63625,5,13,5,"25jul19_28sep18_CZECH_m3_sp1_20_rev_13","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_20_rev",39,3.9645,0.10162,0.68334,1,14,3,"25jul19_28sep18_CZECH_m3_sp1_20_rev_14","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_20_rev",118,6.2326,0.052761,0.68269,9,15,5,"25jul19_28sep18_CZECH_m3_sp1_20_rev_15","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_20_rev",87,3.4286,0.039484,0.63274,6,20,5,"25jul19_28sep18_CZECH_m3_sp1_20_rev_20","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_20_rev",83,3.7187,0.045056,0.63523,9,23,4,"25jul19_28sep18_CZECH_m3_sp1_20_rev_23","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_20_rev",91,7.2682,0.080147,0.67159,5,24,38,"25jul19_28sep18_CZECH_m3_sp1_20_rev_24","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_20_rev",63,3.5959,0.057027,0.6574,6,25,4,"25jul19_28sep18_CZECH_m3_sp1_20_rev_25","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_20_rev",101,3.6923,0.036679,0.64832,2,27,63,"25jul19_28sep18_CZECH_m3_sp1_20_rev_27","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_20_rev",47,4.4977,0.095716,0.63135,4,28,5,"25jul19_28sep18_CZECH_m3_sp1_20_rev_28","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_20_rev",88,6.6651,0.075392,0.66825,5,3,5,"25jul19_28sep18_CZECH_m3_sp1_20_rev_3","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_20_rev",92,6.4746,0.070424,0.53937,4,30,29,"25jul19_28sep18_CZECH_m3_sp1_20_rev_30","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_20_rev",55,2.9508,0.05408,0.61891,2,31,1,"25jul19_28sep18_CZECH_m3_sp1_20_rev_31","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_20_rev",30,3.6207,0.12095,0.64111,2,32,3,"25jul19_28sep18_CZECH_m3_sp1_20_rev_32","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_20_rev",67,4.4059,0.065997,0.55551,5,36,1,"25jul19_28sep18_CZECH_m3_sp1_20_rev_36","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_20_rev",113,3.4075,0.030086,0.60365,13,37,5,"25jul19_28sep18_CZECH_m3_sp1_20_rev_37","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_20_rev",72,4.1327,0.057753,0.59482,7,38,9,"25jul19_28sep18_CZECH_m3_sp1_20_rev_38","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_20_rev",102,4.6,0.044968,0.55315,10,39,2,"25jul19_28sep18_CZECH_m3_sp1_20_rev_39","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
"25jul19_28sep18_CZECH_m3_sp1_20_rev",136,2.9342,0.021621,0.68917,12,4,5,"25jul19_28sep18_CZECH_m3_sp1_20_rev_4","28sep18_CZECH_m3","CZECH","Musc","male","CZECH male","","","","","","","","",""
