fileName,chromosomeLength,centromere_ABS_Position,centromere_PER_Position,avergeRED,numberCrossOvers,boxNumber,Obj.ID,SC.pass,foci.pass,curated(1pass.0fail),curation.notes,hand.foci.count,Foci1,Foci2,Foci3,mouse,strain,sex,category
7feb18_11jan18_KAZ_m4_sp1_16.2_rev,112,2.4355,0.021747,0.65846,12,3,7feb18_11jan18_KAZ_m4_sp1_16.2_rev_3,1,0,0,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_16.2_rev,109,4.8856,0.044763,0.58751,1,5,7feb18_11jan18_KAZ_m4_sp1_16.2_rev_5,1,1,1,,1,91,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_16.2_rev,64,4.6337,0.072027,0.60533,8,9,7feb18_11jan18_KAZ_m4_sp1_16.2_rev_9,1,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_17_rev,42,4.0676,0.097976,0.47778,1,1,7feb18_11jan18_KAZ_m4_sp1_17_rev_1,1,1,1,,1,33,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_17_rev,75,5.5769,0.074569,0.49573,6,11,7feb18_11jan18_KAZ_m4_sp1_17_rev_11,1,0,0,,1,69,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_17_rev,71,4.6568,0.065434,0.46926,1,13,7feb18_11jan18_KAZ_m4_sp1_17_rev_13,1,1,1,,1,66,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_17_rev,52,4.058,0.077666,0.4774,3,14,7feb18_11jan18_KAZ_m4_sp1_17_rev_14,1,0,0,sec fainter foci,1,42,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_17_rev,95,4.7484,0.049832,0.47808,6,3,7feb18_11jan18_KAZ_m4_sp1_17_rev_3,1,,,foci are very faint,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_17_rev,47,3.8353,0.08127,0.4992,2,4,7feb18_11jan18_KAZ_m4_sp1_17_rev_4,0,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_17_rev,65,5.8611,0.089673,0.47785,1,5,7feb18_11jan18_KAZ_m4_sp1_17_rev_5,1,1,1,,1,58,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_17_rev,70,5.2733,0.075599,0.49062,4,6,7feb18_11jan18_KAZ_m4_sp1_17_rev_6,1,0,0,,1,59,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_17_rev,89,13.4065,0.15136,0.48758,4,8,7feb18_11jan18_KAZ_m4_sp1_17_rev_8,0,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_17_rev,99,3.8351,0.038868,0.46385,2,9,7feb18_11jan18_KAZ_m4_sp1_17_rev_9,1,0,0,,1,28,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_18.1_rev,78,4.3156,0.055533,0.65961,4,1,7feb18_11jan18_KAZ_m4_sp1_18.1_rev_1,0,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_18.1_rev,66,4.1839,0.063111,0.5879,5,10,7feb18_11jan18_KAZ_m4_sp1_18.1_rev_10,1,0,0,,2,34,61,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_18.1_rev,45,3.75,0.082589,0.60906,1,11,7feb18_11jan18_KAZ_m4_sp1_18.1_rev_11,1,1,1,,1,26,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_18.1_rev,96,4.4543,0.046296,0.52656,9,12,7feb18_11jan18_KAZ_m4_sp1_18.1_rev_12,1,0,0,,1,95,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_18.1_rev,96,5.8376,0.060642,0.49705,2,13,7feb18_11jan18_KAZ_m4_sp1_18.1_rev_13,1,0,0,,1,72,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_18.1_rev,76,4.0403,0.053039,0.53518,1,14,7feb18_11jan18_KAZ_m4_sp1_18.1_rev_14,1,0,0,,1,39,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_18.1_rev,92,4.9265,0.053434,0.49398,8,15,7feb18_11jan18_KAZ_m4_sp1_18.1_rev_15,1,,,faint foci,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_18.1_rev,54,5.4069,0.10017,0.50906,3,16,7feb18_11jan18_KAZ_m4_sp1_18.1_rev_16,1,0,0,,1,47,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_18.1_rev,69,4.6233,0.066879,0.63059,5,4,7feb18_11jan18_KAZ_m4_sp1_18.1_rev_4,1,0,0,,1,39,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_18.1_rev,109,4.7342,0.043489,0.55691,1,7,7feb18_11jan18_KAZ_m4_sp1_18.1_rev_7,1,1,1,,1,93,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_18.1_rev,110,10.0663,0.09114,0.6317,7,9,7feb18_11jan18_KAZ_m4_sp1_18.1_rev_9,0,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_18.2_rev,52,4.5877,0.088002,0.66946,4,1,7feb18_11jan18_KAZ_m4_sp1_18.2_rev_1,1,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_18.2_rev,68,6.0083,0.08847,0.55621,5,10,7feb18_11jan18_KAZ_m4_sp1_18.2_rev_10,0,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_18.2_rev,91,5.4013,0.059076,0.4955,6,12,7feb18_11jan18_KAZ_m4_sp1_18.2_rev_12,1,0,0,,1,49,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_18.2_rev,58,5.0749,0.087131,0.49542,4,13,7feb18_11jan18_KAZ_m4_sp1_18.2_rev_13,1,0,0,,1,31,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_18.2_rev,93,3.9344,0.042171,0.47144,8,14,7feb18_11jan18_KAZ_m4_sp1_18.2_rev_14,1,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_18.2_rev,100,6.2465,0.062238,0.46485,9,15,7feb18_11jan18_KAZ_m4_sp1_18.2_rev_15,0,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_18.2_rev,76,5.0817,0.06727,0.44523,4,16,7feb18_11jan18_KAZ_m4_sp1_18.2_rev_16,1,0,0,,1,58,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_18.2_rev,44,4.275,0.096585,0.43292,5,17,7feb18_11jan18_KAZ_m4_sp1_18.2_rev_17,1,0,0,,1,24,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_18.2_rev,75,5.1436,0.06881,0.58229,2,4,7feb18_11jan18_KAZ_m4_sp1_18.2_rev_4,1,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_18.2_rev,83,4.931,0.059471,0.58793,5,6,7feb18_11jan18_KAZ_m4_sp1_18.2_rev_6,0,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_18.2_rev,88,3.7143,0.042008,0.54512,5,7,7feb18_11jan18_KAZ_m4_sp1_18.2_rev_7,1,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_18.2_rev,77,6.2375,0.081487,0.51914,10,8,7feb18_11jan18_KAZ_m4_sp1_18.2_rev_8,1,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_18.2_rev,69,4.5908,0.066308,0.53555,4,9,7feb18_11jan18_KAZ_m4_sp1_18.2_rev_9,1,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_19_rev,97,6.2646,0.064404,0.59853,8,1,7feb18_11jan18_KAZ_m4_sp1_19_rev_1,1,0,0,,2,33,72,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_19_rev,48,4.5062,0.0941,0.57968,5,10,7feb18_11jan18_KAZ_m4_sp1_19_rev_10,1,0,0,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_19_rev,74,3.6786,0.0496,0.56111,7,11,7feb18_11jan18_KAZ_m4_sp1_19_rev_11,1,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_19_rev,83,6.8034,0.082375,0.55894,6,12,7feb18_11jan18_KAZ_m4_sp1_19_rev_12,1,0,0,,1,46,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_19_rev,50,4.1889,0.083516,0.57077,3,13,7feb18_11jan18_KAZ_m4_sp1_19_rev_13,1,0,0,,2,22,45,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_19_rev,89,5.2402,0.058627,0.50304,8,14,7feb18_11jan18_KAZ_m4_sp1_19_rev_14,1,0,0,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_19_rev,82,2.9851,0.036409,0.55485,8,15,7feb18_11jan18_KAZ_m4_sp1_19_rev_15,1,0,0,faint foci,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_19_rev,87,4.2059,0.048435,0.51195,5,18,7feb18_11jan18_KAZ_m4_sp1_19_rev_18,1,0,0,,1,52,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_19_rev,65,4.4689,0.068343,0.46608,2,19,7feb18_11jan18_KAZ_m4_sp1_19_rev_19,1,0,0,,1,20,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_19_rev,105,20.8172,0.19787,0.57367,11,2,7feb18_11jan18_KAZ_m4_sp1_19_rev_2,0,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_19_rev,75,5.5085,0.073398,0.59687,4,3,7feb18_11jan18_KAZ_m4_sp1_19_rev_3,1,0,0,,2,26,64,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_19_rev,89,5.1869,0.05808,0.56357,10,4,7feb18_11jan18_KAZ_m4_sp1_19_rev_4,1,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_19_rev,72,3.8331,0.05354,0.56939,3,5,7feb18_11jan18_KAZ_m4_sp1_19_rev_5,1,0,0,,2,23,60,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_19_rev,99,3.384,0.034122,0.5479,9,6,7feb18_11jan18_KAZ_m4_sp1_19_rev_6,1,0,0,,1,80,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_19_rev,84,4.8139,0.057356,0.57142,4,7,7feb18_11jan18_KAZ_m4_sp1_19_rev_7,1,0,0,,1,20,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_19_rev,66,4.8309,0.073458,0.56055,4,8,7feb18_11jan18_KAZ_m4_sp1_19_rev_8,1,0,0,,1,59,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_19_rev,100,4.5608,0.04544,0.55607,10,9,7feb18_11jan18_KAZ_m4_sp1_19_rev_9,1,0,0,faint foci hard to distinguish,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_2_rev,71,4.6496,0.065759,0.56353,3,1,7feb18_11jan18_KAZ_m4_sp1_2_rev_1,1,0,0,,1,56,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_2_rev,95,5.3952,0.057059,0.46449,5,10,7feb18_11jan18_KAZ_m4_sp1_2_rev_10,1,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_2_rev,122,5.3815,0.044237,0.55646,5,3,7feb18_11jan18_KAZ_m4_sp1_2_rev_3,0,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_2_rev,80,5.3476,0.066563,0.55225,5,4,7feb18_11jan18_KAZ_m4_sp1_2_rev_4,1,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_2_rev,48,3.9764,0.082186,0.54918,5,5,7feb18_11jan18_KAZ_m4_sp1_2_rev_5,1,0,0,,1,29,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_2_rev,170,3.4783,0.020493,0.52694,7,6,7feb18_11jan18_KAZ_m4_sp1_2_rev_6,0,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_2_rev,113,4.5152,0.040004,0.50352,11,7,7feb18_11jan18_KAZ_m4_sp1_2_rev_7,0,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_2_rev,118,7.3844,0.062798,0.54128,10,8,7feb18_11jan18_KAZ_m4_sp1_2_rev_8,0,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_22_rev,97,6.8845,0.070926,0.58351,1,1,7feb18_11jan18_KAZ_m4_sp1_22_rev_1,1,1,1,great cell,1,47,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_22_rev,82,7.3252,0.088915,0.54838,1,10,7feb18_11jan18_KAZ_m4_sp1_22_rev_10,1,1,1,,1,76,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_22_rev,54,5.2676,0.096949,0.53779,1,11,7feb18_11jan18_KAZ_m4_sp1_22_rev_11,1,1,1,,1,32,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_22_rev,83,5.7386,0.069047,0.50599,1,12,7feb18_11jan18_KAZ_m4_sp1_22_rev_12,1,1,1,,1,64,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_22_rev,72,8.536,0.1192,0.51967,1,13,7feb18_11jan18_KAZ_m4_sp1_22_rev_13,1,1,1,,1,25,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_22_rev,94,5.2698,0.056312,0.52039,1,14,7feb18_11jan18_KAZ_m4_sp1_22_rev_14,1,1,1,,1,82,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_22_rev,96,5.0985,0.053337,0.50758,1,15,7feb18_11jan18_KAZ_m4_sp1_22_rev_15,1,1,1,,1,78,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_22_rev,102,5.5458,0.054224,0.59558,4,2,7feb18_11jan18_KAZ_m4_sp1_22_rev_2,1,0,0,twist,1,54,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_22_rev,83,5.1184,0.061736,0.54767,4,3,7feb18_11jan18_KAZ_m4_sp1_22_rev_3,1,0,0,,2,25,74,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_22_rev,156,5.2941,0.033881,0.57965,4,4,7feb18_11jan18_KAZ_m4_sp1_22_rev_4,0,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_22_rev,98,6.2926,0.06449,0.58065,3,5,7feb18_11jan18_KAZ_m4_sp1_22_rev_5,1,0,0,,2,21,94,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_22_rev,120,6.3382,0.052932,0.55117,9,8,7feb18_11jan18_KAZ_m4_sp1_22_rev_8,0,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_22_rev,69,6.4693,0.094136,0.56112,1,9,7feb18_11jan18_KAZ_m4_sp1_22_rev_9,1,1,1,,1,59,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_23_rev,90,5.0183,0.055737,0.5137,1,1,7feb18_11jan18_KAZ_m4_sp1_23_rev_1,1,1,1,,1,34,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_23_rev,96,2.0588,0.021394,0.49348,2,10,7feb18_11jan18_KAZ_m4_sp1_23_rev_10,1,0,0,,1,43,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_23_rev,106,5.5452,0.052256,0.48032,4,11,7feb18_11jan18_KAZ_m4_sp1_23_rev_11,0,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_23_rev,81,6.8973,0.08539,0.48436,2,14,7feb18_11jan18_KAZ_m4_sp1_23_rev_14,1,0,0,,1,73,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_23_rev,66,2.7692,0.041822,0.48156,7,15,7feb18_11jan18_KAZ_m4_sp1_23_rev_15,1,0,0,kinda faint foci,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_23_rev,60,3.0769,0.051375,0.45773,4,16,7feb18_11jan18_KAZ_m4_sp1_23_rev_16,1,0,0,,1,41,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_23_rev,76,5.5585,0.072936,0.51944,5,2,7feb18_11jan18_KAZ_m4_sp1_23_rev_2,1,0,0,,1,71,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_23_rev,59,4.8654,0.082936,0.51606,5,3,7feb18_11jan18_KAZ_m4_sp1_23_rev_3,0,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_23_rev,71,3.7421,0.052973,0.51799,2,4,7feb18_11jan18_KAZ_m4_sp1_23_rev_4,1,0,0,,1,30,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_23_rev,71,7.3242,0.10258,0.5104,5,5,7feb18_11jan18_KAZ_m4_sp1_23_rev_5,1,0,0,,1,63,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_23_rev,105,6.8527,0.064973,0.49169,3,6,7feb18_11jan18_KAZ_m4_sp1_23_rev_6,1,0,0,,1,50,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_23_rev,55,5.0544,0.091601,0.51664,4,7,7feb18_11jan18_KAZ_m4_sp1_23_rev_7,1,0,0,,1,49,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_23_rev,89,7.4236,0.083115,0.50111,2,8,7feb18_11jan18_KAZ_m4_sp1_23_rev_8,1,0,0,,1,73,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_23_rev,87,7.7044,0.088623,0.46487,1,9,7feb18_11jan18_KAZ_m4_sp1_23_rev_9,1,1,1,,1,27,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_24_rev,80,4.5455,0.056749,0.45184,8,1,7feb18_11jan18_KAZ_m4_sp1_24_rev_1,1,0,0,,1,48,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_24_rev,56,4.7232,0.083815,0.46562,2,10,7feb18_11jan18_KAZ_m4_sp1_24_rev_10,1,0,0,,1,41,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_24_rev,100,6.1233,0.060998,0.45497,5,11,7feb18_11jan18_KAZ_m4_sp1_24_rev_11,1,0,0,,1,90,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_24_rev,89,5.7166,0.064339,0.44783,5,12,7feb18_11jan18_KAZ_m4_sp1_24_rev_12,1,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_24_rev,120,4.4776,0.037287,0.41307,7,13,7feb18_11jan18_KAZ_m4_sp1_24_rev_13,1,0,0,,1,117,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_24_rev,84,5.358,0.063627,0.4569,6,16,7feb18_11jan18_KAZ_m4_sp1_24_rev_16,1,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_24_rev,78,5.9071,0.075539,0.45256,3,2,7feb18_11jan18_KAZ_m4_sp1_24_rev_2,1,0,0,,1,61,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_24_rev,133,7.3451,0.05524,0.49323,5,4,7feb18_11jan18_KAZ_m4_sp1_24_rev_4,1,0,0,,2,51,129,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_24_rev,185,5.6027,0.030347,0.48145,13,8,7feb18_11jan18_KAZ_m4_sp1_24_rev_8,0,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_24_rev,121,7.6815,0.063631,0.4468,1,9,7feb18_11jan18_KAZ_m4_sp1_24_rev_9,1,0,0,,1,30,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_25_rev,78,6.3448,0.081673,0.62132,6,11,7feb18_11jan18_KAZ_m4_sp1_25_rev_11,1,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_25_rev,99,2.5886,0.026275,0.57502,7,12,7feb18_11jan18_KAZ_m4_sp1_25_rev_12,1,0,0,,2,32,82,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_25_rev,90,4.8059,0.053484,0.58528,7,13,7feb18_11jan18_KAZ_m4_sp1_25_rev_13,1,0,0,,1,72,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_25_rev,95,5.1597,0.054421,0.53028,7,16,7feb18_11jan18_KAZ_m4_sp1_25_rev_16,?,,,kinda faint foci,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_25_rev,105,9.187,0.087266,0.52184,10,17,7feb18_11jan18_KAZ_m4_sp1_25_rev_17,1,0,0,,1,45,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_25_rev,56,4.058,0.072272,0.67454,4,2,7feb18_11jan18_KAZ_m4_sp1_25_rev_2,,,,"strange cut off segmentation, discountinuos",,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_25_rev,90,4.4117,0.04912,0.65288,5,3,7feb18_11jan18_KAZ_m4_sp1_25_rev_3,0,,,"two merged, but looks like 1",,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_25_rev,50,5.9321,0.11871,0.6514,2,4,7feb18_11jan18_KAZ_m4_sp1_25_rev_4,1,0,0,,1,42,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_25_rev,115,5.7931,0.0505,0.62976,4,6,7feb18_11jan18_KAZ_m4_sp1_25_rev_6,1,0,0,,2,42,100,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_25_rev,62,5.0796,0.082101,0.61812,4,7,7feb18_11jan18_KAZ_m4_sp1_25_rev_7,1,0,0,,1,37,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_25_rev,100,3.4921,0.034906,0.61051,10,8,7feb18_11jan18_KAZ_m4_sp1_25_rev_8,1,0,0,,1,69,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_25_rev,86,5.9779,0.069753,0.63278,6,9,7feb18_11jan18_KAZ_m4_sp1_25_rev_9,1,0,0,,1,70,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_26.1_rev,139,9.8938,0.070996,0.74357,16,11,7feb18_11jan18_KAZ_m4_sp1_26.1_rev_11,0,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_26.1_rev,86,4.6034,0.053252,0.67772,7,12,7feb18_11jan18_KAZ_m4_sp1_26.1_rev_12,1,0,0,,1,36,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_26.1_rev,74,4.4098,0.059659,0.80775,2,2,7feb18_11jan18_KAZ_m4_sp1_26.1_rev_2,1,0,0,,1,24,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_26.1_rev,54,3.7143,0.068551,0.7667,1,3,7feb18_11jan18_KAZ_m4_sp1_26.1_rev_3,1,1,1,,1,45,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_26.1_rev,71,3.9208,0.055508,0.76772,3,5,7feb18_11jan18_KAZ_m4_sp1_26.1_rev_5,1,0,0,,1,65,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_26.1_rev,75,6.1405,0.081718,0.77952,1,6,7feb18_11jan18_KAZ_m4_sp1_26.1_rev_6,1,0,0,,1,14,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_26.1_rev,90,6.0983,0.068101,0.77309,7,7,7feb18_11jan18_KAZ_m4_sp1_26.1_rev_7,1,0,0,,1,39,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_26.1_rev,57,5.2579,0.091453,0.74906,1,8,7feb18_11jan18_KAZ_m4_sp1_26.1_rev_8,1?,,,"twist, blub, compressed?",,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
