"fileName","chromosomeLength","centromere_ABS_Position","centromere_PER_Position","boxNumber","Obj.ID","SC.pass","foci.pass","curated.1pass.0fail","curation.notes","hand.foci.count","Foci1","Foci2","Foci3","Foci4","notes","mouse","category","strain","sex","subsp","species","IFD3_ABS","IFD1_ABS","IFD2_ABS","IFD1_PER","PER_Foci_1","PER_Foci_2","PER_Foci_3","PER_Foci_4","dis.cent","dis.cent.PER","telo_dist","telo_dist_PER","SisCoTen","Rec.group"
"18sep19_19aug19_SKIVE_m3_sp1_20.1_rev",49,1.4706,0.029901,1,"18sep19_19aug19_SKIVE_m3_sp1_20.1_rev_1","1",0,"","",1,48,NA,NA,NA,"","19aug19_SKIVE_m3","SKIVE male","SKIVE","male","Musc","M.musculus",NA,NA,NA,NA,0.979591836734694,NA,NA,NA,46.5294,0.949579591836735,1,0.0204081632653061,1,1
"18sep19_19aug19_SKIVE_m3_sp1_20.1_rev",92,5.9768,0.065043,11,"18sep19_19aug19_SKIVE_m3_sp1_20.1_rev_11","1",1,"","",1,44,NA,NA,NA,"","19aug19_SKIVE_m3","SKIVE male","SKIVE","male","Musc","M.musculus",NA,NA,NA,NA,0.478260869565217,NA,NA,NA,38.0232,0.413295652173913,48,0.521739130434783,48,1
"18sep19_19aug19_SKIVE_m3_sp1_20.1_rev",76,4.3174,0.057015,12,"18sep19_19aug19_SKIVE_m3_sp1_20.1_rev_12","1",1,"","",1,20,NA,NA,NA,"","19aug19_SKIVE_m3","SKIVE male","SKIVE","male","Musc","M.musculus",NA,NA,NA,NA,0.263157894736842,NA,NA,NA,15.6826,0.20635,56,0.736842105263158,56,1
"18sep19_19aug19_SKIVE_m3_sp1_20.1_rev",76,4.1417,0.054836,13,"18sep19_19aug19_SKIVE_m3_sp1_20.1_rev_13","1",0,"","",2,28,72,NA,NA,"","19aug19_SKIVE_m3","SKIVE male","SKIVE","male","Musc","M.musculus",NA,44,NA,0.578947368421053,0.368421052631579,0.947368421052632,NA,NA,23.8583,0.313925,4,0.0526315789473684,44,1
"18sep19_19aug19_SKIVE_m3_sp1_20.1_rev",55,4.192,0.076348,14,"18sep19_19aug19_SKIVE_m3_sp1_20.1_rev_14","1",0,"","",1,14,NA,NA,NA,"","19aug19_SKIVE_m3","SKIVE male","SKIVE","male","Musc","M.musculus",NA,NA,NA,NA,0.254545454545455,NA,NA,NA,9.808,0.178327272727273,41,0.745454545454545,41,1
"18sep19_19aug19_SKIVE_m3_sp1_20.1_rev",71,6.2635,0.088497,15,"18sep19_19aug19_SKIVE_m3_sp1_20.1_rev_15","1",0,"","",1,31,NA,NA,NA,"","19aug19_SKIVE_m3","SKIVE male","SKIVE","male","Musc","M.musculus",NA,NA,NA,NA,0.436619718309859,NA,NA,NA,24.7365,0.348401408450704,40,0.563380281690141,40,1
"18sep19_19aug19_SKIVE_m3_sp1_20.1_rev",102,1.5385,0.015084,17,"18sep19_19aug19_SKIVE_m3_sp1_20.1_rev_17","1",NA,"","",NA,NA,NA,NA,NA,"","19aug19_SKIVE_m3","SKIVE male","SKIVE","male","Musc","M.musculus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1
"18sep19_19aug19_SKIVE_m3_sp1_20.1_rev",81,5.07,0.062572,18,"18sep19_19aug19_SKIVE_m3_sp1_20.1_rev_18","1",1,"","",1,73,NA,NA,NA,"","19aug19_SKIVE_m3","SKIVE male","SKIVE","male","Musc","M.musculus",NA,NA,NA,NA,0.901234567901235,NA,NA,NA,67.93,0.838641975308642,8,0.0987654320987654,8,1
"18sep19_19aug19_SKIVE_m3_sp1_20.1_rev",60,4.0644,0.068133,20,"18sep19_19aug19_SKIVE_m3_sp1_20.1_rev_20","1",1,"","",1,11,NA,NA,NA,"","19aug19_SKIVE_m3","SKIVE male","SKIVE","male","Musc","M.musculus",NA,NA,NA,NA,0.183333333333333,NA,NA,NA,6.9356,0.115593333333333,49,0.816666666666667,49,1
"18sep19_19aug19_SKIVE_m3_sp1_20.1_rev",86,3.3926,0.039601,21,"18sep19_19aug19_SKIVE_m3_sp1_20.1_rev_21","1",0,"","",2,21,72,NA,NA,"","19aug19_SKIVE_m3","SKIVE male","SKIVE","male","Musc","M.musculus",NA,51,NA,0.593023255813954,0.244186046511628,0.837209302325581,NA,NA,17.6074,0.204737209302326,14,0.162790697674419,51,1
"18sep19_19aug19_SKIVE_m3_sp1_20.1_rev",56,0.28571,0.0051271,22,"18sep19_19aug19_SKIVE_m3_sp1_20.1_rev_22","1",0,"","",1,28,NA,NA,NA,"","19aug19_SKIVE_m3","SKIVE male","SKIVE","male","Musc","M.musculus",NA,NA,NA,NA,0.5,NA,NA,NA,27.71429,0.494898035714286,28,0.5,28,1
"18sep19_19aug19_SKIVE_m3_sp1_20.1_rev",63,8.1476,0.12939,3,"18sep19_19aug19_SKIVE_m3_sp1_20.1_rev_3","1",1,"","",1,40,NA,NA,NA,"","19aug19_SKIVE_m3","SKIVE male","SKIVE","male","Musc","M.musculus",NA,NA,NA,NA,0.634920634920635,NA,NA,NA,31.8524,0.505593650793651,23,0.365079365079365,23,1
"18sep19_19aug19_SKIVE_m3_sp1_20.1_rev",100,4.2925,0.042721,4,"18sep19_19aug19_SKIVE_m3_sp1_20.1_rev_4","1",NA,"","",NA,NA,NA,NA,NA,"","19aug19_SKIVE_m3","SKIVE male","SKIVE","male","Musc","M.musculus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1
"18sep19_19aug19_SKIVE_m3_sp1_20.1_rev",38,7.0057,0.18477,5,"18sep19_19aug19_SKIVE_m3_sp1_20.1_rev_5","1",1,"","",1,32,NA,NA,NA,"","19aug19_SKIVE_m3","SKIVE male","SKIVE","male","Musc","M.musculus",NA,NA,NA,NA,0.842105263157895,NA,NA,NA,24.9943,0.657744736842105,6,0.157894736842105,6,1
"18sep19_19aug19_SKIVE_m3_sp1_20.1_rev",58,6.7606,0.11573,6,"18sep19_19aug19_SKIVE_m3_sp1_20.1_rev_6","1",1,"","",1,38,NA,NA,NA,"","19aug19_SKIVE_m3","SKIVE male","SKIVE","male","Musc","M.musculus",NA,NA,NA,NA,0.655172413793103,NA,NA,NA,31.2394,0.538610344827586,20,0.344827586206897,20,1
"18sep19_19aug19_SKIVE_m3_sp1_20.1_rev",81,4.5066,0.055711,8,"18sep19_19aug19_SKIVE_m3_sp1_20.1_rev_8","1",1,"","",2,9,78,NA,NA,"","19aug19_SKIVE_m3","SKIVE male","SKIVE","male","Musc","M.musculus",NA,69,NA,0.851851851851852,0.111111111111111,0.962962962962963,NA,NA,4.4934,0.0554740740740741,3,0.037037037037037,69,1
"18sep19_19aug19_SKIVE_m3_sp1_20.1_rev",101,4.8529,0.048173,9,"18sep19_19aug19_SKIVE_m3_sp1_20.1_rev_9","1",0,"","",1,96,NA,NA,NA,"","19aug19_SKIVE_m3","SKIVE male","SKIVE","male","Musc","M.musculus",NA,NA,NA,NA,0.95049504950495,NA,NA,NA,91.1471,0.902446534653465,5,0.0495049504950495,5,1
"18sep19_19aug19_SKIVE_m3_sp1_23_rev",70,5.2741,0.07574,1,"18sep19_19aug19_SKIVE_m3_sp1_23_rev_1","1",1,"","",1,58,NA,NA,NA,"","19aug19_SKIVE_m3","SKIVE male","SKIVE","male","Musc","M.musculus",NA,NA,NA,NA,0.828571428571429,NA,NA,NA,52.7259,0.753227142857143,12,0.171428571428571,12,1
"18sep19_19aug19_SKIVE_m3_sp1_23_rev",80,0.63492,0.0079264,10,"18sep19_19aug19_SKIVE_m3_sp1_23_rev_10","1",1,"","",1,49,NA,NA,NA,"","19aug19_SKIVE_m3","SKIVE male","SKIVE","male","Musc","M.musculus",NA,NA,NA,NA,0.6125,NA,NA,NA,48.36508,0.6045635,31,0.3875,31,1
"18sep19_19aug19_SKIVE_m3_sp1_23_rev",77,1.2121,0.015768,11,"18sep19_19aug19_SKIVE_m3_sp1_23_rev_11","1",1,"","",1,62,NA,NA,NA,"","19aug19_SKIVE_m3","SKIVE male","SKIVE","male","Musc","M.musculus",NA,NA,NA,NA,0.805194805194805,NA,NA,NA,60.7879,0.789453246753247,15,0.194805194805195,15,1
"18sep19_19aug19_SKIVE_m3_sp1_23_rev",99,5.4469,0.055233,12,"18sep19_19aug19_SKIVE_m3_sp1_23_rev_12","1",1,"","",1,55,NA,NA,NA,"","19aug19_SKIVE_m3","SKIVE male","SKIVE","male","Musc","M.musculus",NA,NA,NA,NA,0.555555555555556,NA,NA,NA,49.5531,0.500536363636364,44,0.444444444444444,44,1
"18sep19_19aug19_SKIVE_m3_sp1_23_rev",98,0.57143,0.0058193,13,"18sep19_19aug19_SKIVE_m3_sp1_23_rev_13","1",0,"","",1,76,NA,NA,NA,"faint foci","19aug19_SKIVE_m3","SKIVE male","SKIVE","male","Musc","M.musculus",NA,NA,NA,NA,0.775510204081633,NA,NA,NA,75.42857,0.769679285714286,22,0.224489795918367,22,1
"18sep19_19aug19_SKIVE_m3_sp1_23_rev",84,2.5,0.029904,15,"18sep19_19aug19_SKIVE_m3_sp1_23_rev_15","1",1,"","",1,65,NA,NA,NA,"","19aug19_SKIVE_m3","SKIVE male","SKIVE","male","Musc","M.musculus",NA,NA,NA,NA,0.773809523809524,NA,NA,NA,62.5,0.744047619047619,19,0.226190476190476,19,1
"18sep19_19aug19_SKIVE_m3_sp1_23_rev",74,1.3889,0.018672,16,"18sep19_19aug19_SKIVE_m3_sp1_23_rev_16","1",1,"","",2,14,68,NA,NA,"","19aug19_SKIVE_m3","SKIVE male","SKIVE","male","Musc","M.musculus",NA,54,NA,0.72972972972973,0.189189189189189,0.918918918918919,NA,NA,12.6111,0.17042027027027,6,0.0810810810810811,54,1
"18sep19_19aug19_SKIVE_m3_sp1_23_rev",83,2.1875,0.026206,17,"18sep19_19aug19_SKIVE_m3_sp1_23_rev_17","1",0,"","",2,14,77,NA,NA,"","19aug19_SKIVE_m3","SKIVE male","SKIVE","male","Musc","M.musculus",NA,63,NA,0.759036144578313,0.168674698795181,0.927710843373494,NA,NA,11.8125,0.142319277108434,6,0.072289156626506,63,1
"18sep19_19aug19_SKIVE_m3_sp1_23_rev",65,0.29851,0.0045739,18,"18sep19_19aug19_SKIVE_m3_sp1_23_rev_18","1",1,"","",1,51,NA,NA,NA,"","19aug19_SKIVE_m3","SKIVE male","SKIVE","male","Musc","M.musculus",NA,NA,NA,NA,0.784615384615385,NA,NA,NA,50.70149,0.780022923076923,14,0.215384615384615,14,1
"18sep19_19aug19_SKIVE_m3_sp1_23_rev",54,3.0687,0.057173,19,"18sep19_19aug19_SKIVE_m3_sp1_23_rev_19","1",1,"","",1,49,NA,NA,NA,"","19aug19_SKIVE_m3","SKIVE male","SKIVE","male","Musc","M.musculus",NA,NA,NA,NA,0.907407407407407,NA,NA,NA,45.9313,0.85057962962963,5,0.0925925925925926,5,1
"18sep19_19aug19_SKIVE_m3_sp1_23_rev",82,2.7692,0.033956,2,"18sep19_19aug19_SKIVE_m3_sp1_23_rev_2","1",1,"","",1,62,NA,NA,NA,"","19aug19_SKIVE_m3","SKIVE male","SKIVE","male","Musc","M.musculus",NA,NA,NA,NA,0.75609756097561,NA,NA,NA,59.2308,0.722326829268293,20,0.24390243902439,20,1
"18sep19_19aug19_SKIVE_m3_sp1_23_rev",53,3.3846,0.063601,20,"18sep19_19aug19_SKIVE_m3_sp1_23_rev_20","1",1,"","",1,35,NA,NA,NA,"","19aug19_SKIVE_m3","SKIVE male","SKIVE","male","Musc","M.musculus",NA,NA,NA,NA,0.660377358490566,NA,NA,NA,31.6154,0.596516981132076,18,0.339622641509434,18,1
"18sep19_19aug19_SKIVE_m3_sp1_23_rev",63,4.0933,0.064852,3,"18sep19_19aug19_SKIVE_m3_sp1_23_rev_3","1",0,"","",1,54,NA,NA,NA,"faint foci near cent","19aug19_SKIVE_m3","SKIVE male","SKIVE","male","Musc","M.musculus",NA,NA,NA,NA,0.857142857142857,NA,NA,NA,49.9067,0.792169841269841,9,0.142857142857143,9,1
"18sep19_19aug19_SKIVE_m3_sp1_23_rev",95,2.4242,0.025508,4,"18sep19_19aug19_SKIVE_m3_sp1_23_rev_4","1",1,"","",2,17,78,NA,NA,"","19aug19_SKIVE_m3","SKIVE male","SKIVE","male","Musc","M.musculus",NA,61,NA,0.642105263157895,0.178947368421053,0.821052631578947,NA,NA,14.5758,0.153429473684211,17,0.178947368421053,61,1
"18sep19_19aug19_SKIVE_m3_sp1_23_rev",42,3.9303,0.0931,5,"18sep19_19aug19_SKIVE_m3_sp1_23_rev_5","1",1,"","",1,29,NA,NA,NA,"","19aug19_SKIVE_m3","SKIVE male","SKIVE","male","Musc","M.musculus",NA,NA,NA,NA,0.69047619047619,NA,NA,NA,25.0697,0.596897619047619,13,0.30952380952381,13,1
"18sep19_19aug19_SKIVE_m3_sp1_23_rev",81,5.0455,0.062602,6,"18sep19_19aug19_SKIVE_m3_sp1_23_rev_6","1",1,"","",1,47,NA,NA,NA,"","19aug19_SKIVE_m3","SKIVE male","SKIVE","male","Musc","M.musculus",NA,NA,NA,NA,0.580246913580247,NA,NA,NA,41.9545,0.517956790123457,34,0.419753086419753,34,1
"18sep19_19aug19_SKIVE_m3_sp1_23_rev",95,0.30303,0.003201,7,"18sep19_19aug19_SKIVE_m3_sp1_23_rev_7","1",0,"","",1,21,NA,NA,NA,"faint foci","19aug19_SKIVE_m3","SKIVE male","SKIVE","male","Musc","M.musculus",NA,NA,NA,NA,0.221052631578947,NA,NA,NA,20.69697,0.217862842105263,74,0.778947368421053,74,1
"18sep19_19aug19_SKIVE_m3_sp1_24_rev",80,2.6866,0.033647,1,"18sep19_19aug19_SKIVE_m3_sp1_24_rev_1","1",1,"","",1,48,NA,NA,NA,"","19aug19_SKIVE_m3","SKIVE male","SKIVE","male","Musc","M.musculus",NA,NA,NA,NA,0.6,NA,NA,NA,45.3134,0.5664175,32,0.4,32,1
"18sep19_19aug19_SKIVE_m3_sp1_24_rev",102,3.0769,0.030045,10,"18sep19_19aug19_SKIVE_m3_sp1_24_rev_10","1",1,"","",1,75,NA,NA,NA,"","19aug19_SKIVE_m3","SKIVE male","SKIVE","male","Musc","M.musculus",NA,NA,NA,NA,0.735294117647059,NA,NA,NA,71.9231,0.705128431372549,27,0.264705882352941,27,1
"18sep19_19aug19_SKIVE_m3_sp1_24_rev",135,2.5806,0.019061,12,"18sep19_19aug19_SKIVE_m3_sp1_24_rev_12","1",NA,"","",NA,NA,NA,NA,NA,"","19aug19_SKIVE_m3","SKIVE male","SKIVE","male","Musc","M.musculus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1
"18sep19_19aug19_SKIVE_m3_sp1_24_rev",103,1.3115,0.012698,14,"18sep19_19aug19_SKIVE_m3_sp1_24_rev_14","1",0,"","",1,83,NA,NA,NA,"","19aug19_SKIVE_m3","SKIVE male","SKIVE","male","Musc","M.musculus",NA,NA,NA,NA,0.805825242718447,NA,NA,NA,81.6885,0.793092233009709,20,0.194174757281553,20,1
"18sep19_19aug19_SKIVE_m3_sp1_24_rev",81,1.875,0.023283,15,"18sep19_19aug19_SKIVE_m3_sp1_24_rev_15","1",1,"","",1,15,NA,NA,NA,"","19aug19_SKIVE_m3","SKIVE male","SKIVE","male","Musc","M.musculus",NA,NA,NA,NA,0.185185185185185,NA,NA,NA,13.125,0.162037037037037,66,0.814814814814815,66,1
"18sep19_19aug19_SKIVE_m3_sp1_24_rev",109,1.9355,0.017725,16,"18sep19_19aug19_SKIVE_m3_sp1_24_rev_16","1",0,"","",2,30,103,NA,NA,"","19aug19_SKIVE_m3","SKIVE male","SKIVE","male","Musc","M.musculus",NA,73,NA,0.669724770642202,0.275229357798165,0.944954128440367,NA,NA,28.0645,0.25747247706422,6,0.055045871559633,73,1
"18sep19_19aug19_SKIVE_m3_sp1_24_rev",69,3.5294,0.051333,2,"18sep19_19aug19_SKIVE_m3_sp1_24_rev_2","1",1,"","",1,55,NA,NA,NA,"","19aug19_SKIVE_m3","SKIVE male","SKIVE","male","Musc","M.musculus",NA,NA,NA,NA,0.797101449275362,NA,NA,NA,51.4706,0.745950724637681,14,0.202898550724638,14,1
"18sep19_19aug19_SKIVE_m3_sp1_24_rev",126,2.8571,0.022679,3,"18sep19_19aug19_SKIVE_m3_sp1_24_rev_3","1",0,"","",1,90,NA,NA,NA,"","19aug19_SKIVE_m3","SKIVE male","SKIVE","male","Musc","M.musculus",NA,NA,NA,NA,0.714285714285714,NA,NA,NA,87.1429,0.691610317460317,36,0.285714285714286,36,1
"18sep19_19aug19_SKIVE_m3_sp1_24_rev",109,3.3333,0.030481,4,"18sep19_19aug19_SKIVE_m3_sp1_24_rev_4","1",1,"","",1,68,NA,NA,NA,"","19aug19_SKIVE_m3","SKIVE male","SKIVE","male","Musc","M.musculus",NA,NA,NA,NA,0.623853211009174,NA,NA,NA,64.6667,0.59327247706422,41,0.376146788990826,41,1
"18sep19_19aug19_SKIVE_m3_sp1_24_rev",85,3.3333,0.039432,5,"18sep19_19aug19_SKIVE_m3_sp1_24_rev_5","1",1,"","",1,78,NA,NA,NA,"","19aug19_SKIVE_m3","SKIVE male","SKIVE","male","Musc","M.musculus",NA,NA,NA,NA,0.917647058823529,NA,NA,NA,74.6667,0.878431764705882,7,0.0823529411764706,7,1
"18sep19_19aug19_SKIVE_m3_sp1_24_rev",85,2.9032,0.033997,6,"18sep19_19aug19_SKIVE_m3_sp1_24_rev_6","1",1,"","",1,81,NA,NA,NA,"","19aug19_SKIVE_m3","SKIVE male","SKIVE","male","Musc","M.musculus",NA,NA,NA,NA,0.952941176470588,NA,NA,NA,78.0968,0.918785882352941,4,0.0470588235294118,4,1
"18sep19_19aug19_SKIVE_m3_sp1_24_rev",125,6.2907,0.050462,7,"18sep19_19aug19_SKIVE_m3_sp1_24_rev_7","1",0,"","",2,31,100,NA,NA,"","19aug19_SKIVE_m3","SKIVE male","SKIVE","male","Musc","M.musculus",NA,69,NA,0.552,0.248,0.8,NA,NA,24.7093,0.1976744,25,0.2,69,1
"18sep19_19aug19_SKIVE_m3_sp1_24_rev",47,1.4925,0.031534,9,"18sep19_19aug19_SKIVE_m3_sp1_24_rev_9","1",1,"","",1,42,NA,NA,NA,"","19aug19_SKIVE_m3","SKIVE male","SKIVE","male","Musc","M.musculus",NA,NA,NA,NA,0.893617021276596,NA,NA,NA,40.5075,0.86186170212766,5,0.106382978723404,5,1
"5jan19_27oct18_SKIVE_m2_sp1_1.1_rev",91,3.7792,0.041509,10,"5jan19_27oct18_SKIVE_m2_sp1_1.1_rev_10","1",1,"","",2,14,55,NA,NA,"","27oct18_SKIVE_m2","SKIVE male","SKIVE","male","Musc","M.musculus",NA,41,NA,0.450549450549451,0.153846153846154,0.604395604395604,NA,NA,10.2208,0.112316483516484,36,0.395604395604396,41,1
"5jan19_27oct18_SKIVE_m2_sp1_1.1_rev",120,5.0866,0.042324,14,"5jan19_27oct18_SKIVE_m2_sp1_1.1_rev_14","1",0,"","",1,112,NA,NA,NA,"faint foci","27oct18_SKIVE_m2","SKIVE male","SKIVE","male","Musc","M.musculus",NA,NA,NA,NA,0.933333333333333,NA,NA,NA,106.9134,0.890945,8,0.0666666666666667,8,1
"5jan19_27oct18_SKIVE_m2_sp1_1.1_rev",101,2.3529,0.023266,2,"5jan19_27oct18_SKIVE_m2_sp1_1.1_rev_2","1",0,"","",2,25,97,NA,NA,"","27oct18_SKIVE_m2","SKIVE male","SKIVE","male","Musc","M.musculus",NA,72,NA,0.712871287128713,0.247524752475248,0.96039603960396,NA,NA,22.6471,0.224228712871287,4,0.0396039603960396,72,1
"5jan19_27oct18_SKIVE_m2_sp1_1.1_rev",72,5.8426,0.081293,3,"5jan19_27oct18_SKIVE_m2_sp1_1.1_rev_3","1",0,"","",2,22,68,NA,NA,"","27oct18_SKIVE_m2","SKIVE male","SKIVE","male","Musc","M.musculus",NA,46,NA,0.638888888888889,0.305555555555556,0.944444444444444,NA,NA,16.1574,0.224408333333333,4,0.0555555555555556,46,1
"5jan19_27oct18_SKIVE_m2_sp1_1.1_rev",107,4.9803,0.046521,4,"5jan19_27oct18_SKIVE_m2_sp1_1.1_rev_4","1",0,"","",2,16,81,NA,NA,"","27oct18_SKIVE_m2","SKIVE male","SKIVE","male","Musc","M.musculus",NA,65,NA,0.607476635514019,0.149532710280374,0.757009345794392,NA,NA,11.0197,0.10298785046729,26,0.242990654205607,65,1
"5jan19_27oct18_SKIVE_m2_sp1_1.1_rev",63,4,0.063658,5,"5jan19_27oct18_SKIVE_m2_sp1_1.1_rev_5","1",0,"","",NA,NA,NA,NA,NA,"","27oct18_SKIVE_m2","SKIVE male","SKIVE","male","Musc","M.musculus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1
"5jan19_27oct18_SKIVE_m2_sp1_1.1_rev",75,4.7002,0.063043,7,"5jan19_27oct18_SKIVE_m2_sp1_1.1_rev_7","1",0,"","",1,52,NA,NA,NA,"","27oct18_SKIVE_m2","SKIVE male","SKIVE","male","Musc","M.musculus",NA,NA,NA,NA,0.693333333333333,NA,NA,NA,47.2998,0.630664,23,0.306666666666667,23,1
"5jan19_27oct18_SKIVE_m2_sp1_1.2_rev",48,6.6102,0.1381,11,"5jan19_27oct18_SKIVE_m2_sp1_1.2_rev_11","1",1,"","",1,41,NA,NA,NA,"","27oct18_SKIVE_m2","SKIVE male","SKIVE","male","Musc","M.musculus",NA,NA,NA,NA,0.854166666666667,NA,NA,NA,34.3898,0.716454166666667,7,0.145833333333333,7,1
"5jan19_27oct18_SKIVE_m2_sp1_1.2_rev",65,3.1429,0.048358,12,"5jan19_27oct18_SKIVE_m2_sp1_1.2_rev_12","1",1,"","",1,58,NA,NA,NA,"","27oct18_SKIVE_m2","SKIVE male","SKIVE","male","Musc","M.musculus",NA,NA,NA,NA,0.892307692307692,NA,NA,NA,54.8571,0.843955384615385,7,0.107692307692308,7,1
"5jan19_27oct18_SKIVE_m2_sp1_1.2_rev",94,4.0577,0.043334,14,"5jan19_27oct18_SKIVE_m2_sp1_1.2_rev_14","1",1,"","",1,90,NA,NA,NA,"","27oct18_SKIVE_m2","SKIVE male","SKIVE","male","Musc","M.musculus",NA,NA,NA,NA,0.957446808510638,NA,NA,NA,85.9423,0.914279787234043,4,0.0425531914893617,4,1
"5jan19_27oct18_SKIVE_m2_sp1_1.2_rev",67,1.4493,0.021601,6,"5jan19_27oct18_SKIVE_m2_sp1_1.2_rev_6","1",0,"","",1,55,NA,NA,NA,"","27oct18_SKIVE_m2","SKIVE male","SKIVE","male","Musc","M.musculus",NA,NA,NA,NA,0.82089552238806,NA,NA,NA,53.5507,0.799264179104478,12,0.17910447761194,12,1
"5jan19_27oct18_SKIVE_m2_sp1_10_rev",39,3.6639,0.094228,10,"5jan19_27oct18_SKIVE_m2_sp1_10_rev_10","1",0,"","",1,37,NA,NA,NA,"","27oct18_SKIVE_m2","SKIVE male","SKIVE","male","Musc","M.musculus",NA,NA,NA,NA,0.948717948717949,NA,NA,NA,33.3361,0.854771794871795,2,0.0512820512820513,2,1
"5jan19_27oct18_SKIVE_m2_sp1_10_rev",57,2.8169,0.049088,12,"5jan19_27oct18_SKIVE_m2_sp1_10_rev_12","1",0,"","",1,30,NA,NA,NA,"","27oct18_SKIVE_m2","SKIVE male","SKIVE","male","Musc","M.musculus",NA,NA,NA,NA,0.526315789473684,NA,NA,NA,27.1831,0.47689649122807,27,0.473684210526316,27,1
"5jan19_27oct18_SKIVE_m2_sp1_10_rev",70,3.3899,0.048736,6,"5jan19_27oct18_SKIVE_m2_sp1_10_rev_6","1",0,"","",1,61,NA,NA,NA,"","27oct18_SKIVE_m2","SKIVE male","SKIVE","male","Musc","M.musculus",NA,NA,NA,NA,0.871428571428571,NA,NA,NA,57.6101,0.823001428571429,9,0.128571428571429,9,1
"5jan19_27oct18_SKIVE_m2_sp1_10_rev",51,2.8125,0.055102,7,"5jan19_27oct18_SKIVE_m2_sp1_10_rev_7","1",0,"","",1,47,NA,NA,NA,"","27oct18_SKIVE_m2","SKIVE male","SKIVE","male","Musc","M.musculus",NA,NA,NA,NA,0.92156862745098,NA,NA,NA,44.1875,0.866421568627451,4,0.0784313725490196,4,1
"5jan19_27oct18_SKIVE_m2_sp1_11_rev",89,3.0759,0.0346,10,"5jan19_27oct18_SKIVE_m2_sp1_11_rev_10","1",0,"","",1,41,NA,NA,NA,"","27oct18_SKIVE_m2","SKIVE male","SKIVE","male","Musc","M.musculus",NA,NA,NA,NA,0.460674157303371,NA,NA,NA,37.9241,0.426113483146067,48,0.539325842696629,48,1
"5jan19_27oct18_SKIVE_m2_sp1_11_rev",86,0.92308,0.010744,12,"5jan19_27oct18_SKIVE_m2_sp1_11_rev_12","1",1,"","",2,16,76,NA,NA,"","27oct18_SKIVE_m2","SKIVE male","SKIVE","male","Musc","M.musculus",NA,60,NA,0.697674418604651,0.186046511627907,0.883720930232558,NA,NA,15.07692,0.175313023255814,10,0.116279069767442,60,1
"5jan19_27oct18_SKIVE_m2_sp1_11_rev",112,2.3881,0.021273,13,"5jan19_27oct18_SKIVE_m2_sp1_11_rev_13","1",1,"","",1,88,NA,NA,NA,"","27oct18_SKIVE_m2","SKIVE male","SKIVE","male","Musc","M.musculus",NA,NA,NA,NA,0.785714285714286,NA,NA,NA,85.6119,0.764391964285714,24,0.214285714285714,24,1
"5jan19_27oct18_SKIVE_m2_sp1_11_rev",89,4.5352,0.051206,15,"5jan19_27oct18_SKIVE_m2_sp1_11_rev_15","1",1,"","",1,47,NA,NA,NA,"","27oct18_SKIVE_m2","SKIVE male","SKIVE","male","Musc","M.musculus",NA,NA,NA,NA,0.528089887640449,NA,NA,NA,42.4648,0.477132584269663,42,0.471910112359551,42,1
"5jan19_27oct18_SKIVE_m2_sp1_11_rev",97,4.8087,0.04967,16,"5jan19_27oct18_SKIVE_m2_sp1_11_rev_16","1",0,"","",1,39,NA,NA,NA,"","27oct18_SKIVE_m2","SKIVE male","SKIVE","male","Musc","M.musculus",NA,NA,NA,NA,0.402061855670103,NA,NA,NA,34.1913,0.352487628865979,58,0.597938144329897,58,1
"5jan19_27oct18_SKIVE_m2_sp1_11_rev",103,4.7955,0.046512,17,"5jan19_27oct18_SKIVE_m2_sp1_11_rev_17","1",0,"","",1,88,NA,NA,NA,"","27oct18_SKIVE_m2","SKIVE male","SKIVE","male","Musc","M.musculus",NA,NA,NA,NA,0.854368932038835,NA,NA,NA,83.2045,0.80781067961165,15,0.145631067961165,15,1
"5jan19_27oct18_SKIVE_m2_sp1_11_rev",72,3.6923,0.051148,18,"5jan19_27oct18_SKIVE_m2_sp1_11_rev_18","1",0,"","",1,56,NA,NA,NA,"","27oct18_SKIVE_m2","SKIVE male","SKIVE","male","Musc","M.musculus",NA,NA,NA,NA,0.777777777777778,NA,NA,NA,52.3077,0.726495833333333,16,0.222222222222222,16,1
"5jan19_27oct18_SKIVE_m2_sp1_11_rev",57,2.6866,0.04749,19,"5jan19_27oct18_SKIVE_m2_sp1_11_rev_19","1",1,"","",1,35,NA,NA,NA,"","27oct18_SKIVE_m2","SKIVE male","SKIVE","male","Musc","M.musculus",NA,NA,NA,NA,0.614035087719298,NA,NA,NA,32.3134,0.566901754385965,22,0.385964912280702,22,1
"5jan19_27oct18_SKIVE_m2_sp1_11_rev",83,6.0626,0.073433,2,"5jan19_27oct18_SKIVE_m2_sp1_11_rev_2","1",1,"","",1,57,NA,NA,NA,"","27oct18_SKIVE_m2","SKIVE male","SKIVE","male","Musc","M.musculus",NA,NA,NA,NA,0.686746987951807,NA,NA,NA,50.9374,0.613703614457831,26,0.313253012048193,26,1
