fileName,chromosomeLength,centromere_ABS_Position,centromere_PER_Position,boxNumber,obj_ID,SC.pass,foci.pass,curated.1pass.0fail,curation.notes,hand.foci.count,Foci1,Foci2,Foci3,notes
16nov16_17mar16_G_f5_sp1_3_rev,135,4.058,0.030047,17,,,,,,,,,,
16nov16_17mar16_G_f5_sp1_3_rev,108,4.4926,0.041625,18,,,,,,,,,,
16nov16_17mar16_G_f5_sp1_3_rev,87,8.6687,0.10014,2,,,,,,,,,,
16nov16_17mar16_G_f5_sp1_3_rev,153,4.5609,0.029894,4,,,,,,,,,,
16nov16_17mar16_G_f5_sp1_3_rev,151,9.2817,0.06148,6,,,,,,,,,,
16nov16_17mar16_G_f5_sp1_3_rev,118,8.0403,0.068281,8,,,,,,,,,,
16nov16_17mar16_G_f5_sp1_3_rev,207,2.9032,0.014047,9,,,,,,,,,,
16nov16_17mar16_G_f5_sp1_4_rev,119,4.57,0.03849,11,,,,,,,,,,
16nov16_17mar16_G_f5_sp1_4_rev,95,6.089,0.063791,14,,,,,,,,,,
16nov16_17mar16_G_f5_sp1_4_rev,84,3.0986,0.036933,15,,,,,,,,,,
16nov16_17mar16_G_f5_sp1_4_rev,119,8.679,0.072832,16,,,,,,,,,,
16nov16_17mar16_G_f5_sp1_4_rev,71,9.2678,0.1306,17,,,,,,,,,,
16nov16_17mar16_G_f5_sp1_4_rev,89,6.4092,0.071802,18,,,,,,,,,,
16nov16_17mar16_G_f5_sp1_4_rev,130,3.5893,0.0277,19,,,,,,,,,,
16nov16_17mar16_G_f5_sp1_4_rev,140,8.0273,0.057429,20,,,,,,,,,,
16nov16_17mar16_G_f5_sp1_4_rev,89,4.961,0.055485,21,,,,,,,,,,
16nov16_17mar16_G_f5_sp1_4_rev,128,3.4854,0.027316,22,,,,,,,,,,
16nov16_17mar16_G_f5_sp1_4_rev,161,4.9883,0.030965,5,,,,,,,,,,
16nov16_17mar16_G_f5_sp1_4_rev,163,6.3269,0.038713,6,,,,,,,,,,
16nov16_17mar16_G_f5_sp1_4_rev,115,3.9394,0.034322,8,,,,,,,,,,
16nov16_17mar16_G_f5_sp1_4_rev,132,3.0303,0.02298,9,,,,,,,,,,
16nov16_17mar16_G_f5_sp1_5_rev,105,2.7692,0.026373,1,,,,,,,,,,
16nov16_17mar16_G_f5_sp1_5_rev,80,3.8295,0.047618,10,,,,,,,,,,
16nov16_17mar16_G_f5_sp1_5_rev,142,3.7231,0.026204,11,,,,,,,,,,
16nov16_17mar16_G_f5_sp1_5_rev,109,4.4398,0.040655,13,,,,,,,,,,
16nov16_17mar16_G_f5_sp1_5_rev,174,2.7692,0.015896,14,,,,,,,,,,
16nov16_17mar16_G_f5_sp1_5_rev,86,7.3678,0.085974,16,,,,,,,,,,
16nov16_17mar16_G_f5_sp1_5_rev,61,5.7829,0.095145,17,,,,,,,,,,
16nov16_17mar16_G_f5_sp1_5_rev,111,5.0526,0.045714,18,,,,,,,,,,
16nov16_17mar16_G_f5_sp1_5_rev,87,4.1935,0.048023,2,,,,,,,,,,
16nov16_17mar16_G_f5_sp1_5_rev,112,5.2777,0.047227,3,,,,,,,,,,
16nov16_17mar16_G_f5_sp1_5_rev,101,2.5714,0.025338,4,,,,,,,,,,
16nov16_17mar16_G_f5_sp1_5_rev,100,4.2818,0.042683,5,,,,,,,,,,
16nov16_17mar16_G_f5_sp1_5_rev,118,2.7692,0.023472,6,,,,,,,,,,
16nov16_17mar16_G_f5_sp1_5_rev,109,9.2878,0.085496,7,,,,,,,,,,
16nov16_17mar16_G_f5_sp1_5_rev,106,3.7762,0.035557,8,,,,,,,,,,
16nov16_17mar16_G_f5_sp1_5_rev,94,7.0588,0.07541,9,,,,,,,,,,
16nov16_17mar16_G_f5_sp1_6_rev,139,13.586,0.097953,4,,,,,,,,,,
16nov16_17mar16_G_f5_sp1_6_rev,79,8.168,0.10294,8,,,,,,,,,,
16nov16_17mar16_G_f5_sp1_6_rev,181,7.3772,0.040764,9,,,,,,,,,,
16nov16_17mar16_G_f5_sp1_7_rev,105,7.7402,0.07359,1,,,,,,,,,,
16nov16_17mar16_G_f5_sp1_7_rev,115,5.6442,0.048906,12,,,,,,,,,,
16nov16_17mar16_G_f5_sp1_7_rev,141,8.624,0.061,15,,,,,,,,,,
16nov16_17mar16_G_f5_sp1_7_rev,141,3.4433,0.024437,16,,,,,,,,,,
16nov16_17mar16_G_f5_sp1_7_rev,140,6.7683,0.048354,17,,,,,,,,,,
16nov16_17mar16_G_f5_sp1_7_rev,99,7.1484,0.072237,19,,,,,,,,,,
16nov16_17mar16_G_f5_sp1_7_rev,61,7.1817,0.11744,2,,,,,,,,,,
16nov16_17mar16_G_f5_sp1_7_rev,122,2.6667,0.021888,4,,,,,,,,,,
16nov16_17mar16_G_f5_sp1_7_rev,115,4.1538,0.036158,5,,,,,,,,,,
16nov16_17mar16_G_f5_sp1_7_rev,102,6.4882,0.063306,9,,,,,,,,,,
16nov16_17mar16_G_f5_sp1_8_rev,112,6.1256,0.054673,1,,,,,,,,,,
16nov16_17mar16_G_f5_sp1_8_rev,89,5.985,0.067229,10,,,,,,,,,,
16nov16_17mar16_G_f5_sp1_8_rev,89,1.7391,0.019459,12,,,,,,,,,,
16nov16_17mar16_G_f5_sp1_8_rev,122,3.8124,0.03115,13,,,,,,,,,,
16nov16_17mar16_G_f5_sp1_8_rev,118,6.7457,0.057048,14,,,,,,,,,,
16nov16_17mar16_G_f5_sp1_8_rev,84,4.83,0.057508,15,,,,,,,,,,
16nov16_17mar16_G_f5_sp1_8_rev,185,3.2259,0.017428,2,,,,,,,,,,
16nov16_17mar16_G_f5_sp1_8_rev,112,4.6089,0.041126,3,,,,,,,,,,
16nov16_17mar16_G_f5_sp1_8_rev,202,6.4898,0.032127,4,,,,,,,,,,
16nov16_17mar16_G_f5_sp1_8_rev,127,5.7558,0.045462,5,,,,,,,,,,
16nov16_17mar16_G_f5_sp1_8_rev,88,4.6258,0.052577,9,,,,,,,,,,
16nov16_17mar16_G_f5_sp1_9_rev,101,4.3777,0.043365,1,,,,,,,,,,
16nov16_17mar16_G_f5_sp1_9_rev,104,2.6087,0.025178,10,,,,,,,,,,
16nov16_17mar16_G_f5_sp1_9_rev,170,1.7143,0.010067,11,,,,,,,,,,
16nov16_17mar16_G_f5_sp1_9_rev,28,3.2258,0.11563,12,,,,,,,,,,
16nov16_17mar16_G_f5_sp1_9_rev,82,8.2198,0.099905,13,,,,,,,,,,
16nov16_17mar16_G_f5_sp1_9_rev,76,3.4108,0.044919,14,,,,,,,,,,
16nov16_17mar16_G_f5_sp1_9_rev,128,0.57971,0.0045263,15,,,,,,,,,,
16nov16_17mar16_G_f5_sp1_9_rev,72,3.0556,0.042147,16,,,,,,,,,,
16nov16_17mar16_G_f5_sp1_9_rev,103,1.1594,0.011251,17,,,,,,,,,,
16nov16_17mar16_G_f5_sp1_9_rev,70,6.3551,0.0911,18,,,,,,,,,,
16nov16_17mar16_G_f5_sp1_9_rev,140,3.6923,0.026355,2,,,,,,,,,,
16nov16_17mar16_G_f5_sp1_9_rev,77,4.1146,0.053697,3,,,,,,,,,,
16nov16_17mar16_G_f5_sp1_9_rev,96,5.882,0.060973,4,,,,,,,,,,
16nov16_17mar16_G_f5_sp1_9_rev,107,2.7692,0.025799,6,,,,,,,,,,
16nov16_17mar16_G_f5_sp1_9_rev,93,3.0508,0.032659,8,,,,,,,,,,
16nov16_17mar16_G_f5_sp1_9_rev,71,9.8549,0.13956,9,,,,,,,,,,
17feb15_13oct14_G_f2_sp1_1_rev,72,2.3881,0.033178,1,,,,,,,,,,
17feb15_13oct14_G_f2_sp1_1_rev,97,5.9045,0.06094,10,,,,,,,,,,
17feb15_13oct14_G_f2_sp1_1_rev,96,3.0303,0.031695,11,,,,,,,,,,
17feb15_13oct14_G_f2_sp1_1_rev,90,4.9491,0.055255,12,,,,,,,,,,
17feb15_13oct14_G_f2_sp1_1_rev,81,4.0658,0.050392,13,,,,,,,,,,
17feb15_13oct14_G_f2_sp1_1_rev,113,5.9911,0.052953,14,,,,,,,,,,
17feb15_13oct14_G_f2_sp1_1_rev,126,4.6957,0.037304,15,,,,,,,,,,
17feb15_13oct14_G_f2_sp1_1_rev,93,2.3529,0.025302,19,,,,,,,,,,
17feb15_13oct14_G_f2_sp1_1_rev,65,6.4519,0.099213,2,,,,,,,,,,
17feb15_13oct14_G_f2_sp1_1_rev,45,8.6511,0.19437,3,,,,,,,,,,
17feb15_13oct14_G_f2_sp1_1_rev,82,8.9182,0.10816,4,,,,,,,,,,
17feb15_13oct14_G_f2_sp1_1_rev,57,5.2205,0.092241,5,,,,,,,,,,
17feb15_13oct14_G_f2_sp1_1_rev,60,1.8462,0.030571,8,,,,,,,,,,
17feb15_13oct14_G_f2_sp1_1_rev,111,5.9605,0.053594,9,,,,,,,,,,
17feb15_13oct14_G_f2_sp1_10_rev,57,6.6374,0.11601,14,,,,,,,,,,
17feb15_13oct14_G_f2_sp1_10_rev,106,19.119,0.17955,23,,,,,,,,,,
17feb15_13oct14_G_f2_sp1_10_rev,42,5.9181,0.14248,25,,,,,,,,,,
17feb15_13oct14_G_f2_sp1_11_rev,97,3.7449,0.038527,10,,,,,,,,,,
17feb15_13oct14_G_f2_sp1_11_rev,94,2.9686,0.031616,11,,,,,,,,,,
17feb15_13oct14_G_f2_sp1_11_rev,64,8.2297,0.12896,12,,,,,,,,,,
17feb15_13oct14_G_f2_sp1_11_rev,115,4.7753,0.041345,13,,,,,,,,,,
17feb15_13oct14_G_f2_sp1_11_rev,64,3.8771,0.060296,14,,,,,,,,,,
17feb15_13oct14_G_f2_sp1_11_rev,71,4.7975,0.06738,16,,,,,,,,,,
17feb15_13oct14_G_f2_sp1_11_rev,68,7.0061,0.10259,17,,,,,,,,,,
17feb15_13oct14_G_f2_sp1_11_rev,85,5.2321,0.061203,2,,,,,,,,,,
17feb15_13oct14_G_f2_sp1_11_rev,92,6.1126,0.066479,3,,,,,,,,,,
17feb15_13oct14_G_f2_sp1_11_rev,72,4.2936,0.059565,4,,,,,,,,,,
17feb15_13oct14_G_f2_sp1_11_rev,103,6.8347,0.066201,5,,,,,,,,,,
17feb15_13oct14_G_f2_sp1_11_rev,92,1.3333,0.014449,7,,,,,,,,,,
17feb15_13oct14_G_f2_sp1_11_rev,93,3.5253,0.037923,9,,,,,,,,,,
17feb15_13oct14_G_f2_sp1_12_rev,30,3.6476,0.12355,1,,,,,,,,,,
17feb15_13oct14_G_f2_sp1_12_rev,72,5.0884,0.070862,10,,,,,,,,,,
17feb15_13oct14_G_f2_sp1_12_rev,130,1.791,0.013789,11,,,,,,,,,,
17feb15_13oct14_G_f2_sp1_12_rev,60,8.2246,0.13665,13,,,,,,,,,,
17feb15_13oct14_G_f2_sp1_12_rev,45,2.5806,0.057526,15,,,,,,,,,,
17feb15_13oct14_G_f2_sp1_12_rev,87,4.7628,0.054559,21,,,,,,,,,,
17feb15_13oct14_G_f2_sp1_12_rev,56,1.5152,0.027123,23,,,,,,,,,,
17feb15_13oct14_G_f2_sp1_13_rev,105,3.6677,0.034987,1,,,,,,,,,,
17feb15_13oct14_G_f2_sp1_13_rev,74,5.2212,0.070855,11,,,,,,,,,,
17feb15_13oct14_G_f2_sp1_13_rev,72,6.0301,0.083816,12,,,,,,,,,,
17feb15_13oct14_G_f2_sp1_13_rev,116,0.82192,0.007112,13,,,,,,,,,,
17feb15_13oct14_G_f2_sp1_13_rev,145,5.4547,0.037626,14,,,,,,,,,,
17feb15_13oct14_G_f2_sp1_13_rev,96,2.197,0.022932,17,,,,,,,,,,
17feb15_13oct14_G_f2_sp1_13_rev,103,3.131,0.030508,18,,,,,,,,,,
17feb15_13oct14_G_f2_sp1_13_rev,71,5.1456,0.072454,19,,,,,,,,,,
17feb15_13oct14_G_f2_sp1_13_rev,89,2.2648,0.025444,20,,,,,,,,,,
17feb15_13oct14_G_f2_sp1_13_rev,59,3.6383,0.062062,22,,,,,,,,,,
17feb15_13oct14_G_f2_sp1_13_rev,93,3.5493,0.038151,23,,,,,,,,,,
17feb15_13oct14_G_f2_sp1_13_rev,87,4.1071,0.047238,24,,,,,,,,,,
17feb15_13oct14_G_f2_sp1_13_rev,108,3.2421,0.030005,3,,,,,,,,,,
17feb15_13oct14_G_f2_sp1_13_rev,87,4.2195,0.048413,6,,,,,,,,,,
17feb15_13oct14_G_f2_sp1_14_rev,49,2.7896,0.056984,1,,,,,,,,,,
17feb15_13oct14_G_f2_sp1_14_rev,51,2.9412,0.057786,10,,,,,,,,,,
17feb15_13oct14_G_f2_sp1_14_rev,77,1.8182,0.023705,11,,,,,,,,,,
17feb15_13oct14_G_f2_sp1_14_rev,63,3.9963,0.06321,13,,,,,,,,,,
17feb15_13oct14_G_f2_sp1_14_rev,48,4.8568,0.10221,14,,,,,,,,,,
17feb15_13oct14_G_f2_sp1_14_rev,62,4.0505,0.065357,16,,,,,,,,,,
17feb15_13oct14_G_f2_sp1_14_rev,37,4.3375,0.11666,17,,,,,,,,,,
17feb15_13oct14_G_f2_sp1_14_rev,47,2.9412,0.061934,18,,,,,,,,,,
17feb15_13oct14_G_f2_sp1_14_rev,56,1.8182,0.032458,2,,,,,,,,,,
17feb15_13oct14_G_f2_sp1_14_rev,65,3.0722,0.047522,20,,,,,,,,,,
17feb15_13oct14_G_f2_sp1_14_rev,52,1.4286,0.027387,3,,,,,,,,,,
17feb15_13oct14_G_f2_sp1_14_rev,53,4.512,0.085021,5,,,,,,,,,,
17feb15_13oct14_G_f2_sp1_14_rev,51,5.6587,0.11039,6,,,,,,,,,,
17feb15_13oct14_G_f2_sp1_14_rev,49,7.2088,0.14805,8,,,,,,,,,,
17feb15_13oct14_G_f2_sp1_14_rev,47,0.55556,0.011838,9,,,,,,,,,,
17feb15_13oct14_G_f2_sp1_15_rev,67,3.6377,0.054413,1,,,,,,,,,,
17feb15_13oct14_G_f2_sp1_15_rev,64,3.5148,0.055016,13,,,,,,,,,,
17feb15_13oct14_G_f2_sp1_15_rev,91,3.0951,0.034146,18,,,,,,,,,,
17feb15_13oct14_G_f2_sp1_15_rev,112,5.5535,0.049412,3,,,,,,,,,,
17feb15_13oct14_G_f2_sp1_15_rev,69,4.4384,0.064022,4,,,,,,,,,,
