fileName chromosomeLength centromere_ABS_Position centromere_PER_Position boxNumber Obj.ID SC.pass foci.pass curated.1pass.0fail curation.notes hand.foci.count Foci1 Foci2 Foci3 Foci4 notes mouse category strain sex subsp species IFD3_ABS IFD1_ABS IFD2_ABS IFD1_PER PER_Foci_1 PER_Foci_2 PER_Foci_3 PER_Foci_4 SisCoTen Rec.group
20may15_17apr15_PWD_f4_sp1_2_rev 63 9.3934 0.14852 15 20may15_17apr15_PWD_f4_sp1_2_rev_15 1 0   0      17apr15_PWD_f4 "PWD female" PWD female Musc M.musculus          0
20may15_17apr15_PWD_f4_sp1_20_rev 97 5.3167 0.05466 14 20may15_17apr15_PWD_f4_sp1_20_rev_14 1 0   0      17apr15_PWD_f4 "PWD female" PWD female Musc M.musculus          0
27mar16_6mar16_PWD_m1_sp1_3_rev 105 2.8125 0.026908 15 27mar16_6mar16_PWD_m1_sp1_3_rev_15 1 0   0      6mar16_PWD_m1 "PWD male" PWD male Musc M.musculus          1
7mar15_1mar15_PWD_m1_sp4_24.1_rev 97 3.6066 0.037002 4 7mar15_1mar15_PWD_m1_sp4_24.1_rev_4 1 0   0      1mar15_PWD_m1 "PWD male" PWD male Musc M.musculus          1
10jun19_31may19_SKIVE_f6_sp1_60_rev 100 1.875 0.018708 3 10jun19_31may19_SKIVE_f6_sp1_60_rev_3 1 0   0      31may19_SKIVE_f6 "SKIVE female" SKIVE female Musc M.musculus          0
11jan19_27oct18_SKIVE_m1_sp1_2.2_rev 61 4.5744 0.074858 15 11jan19_27oct18_SKIVE_m1_sp1_2.2_rev_15 1 0   0      27oct18_SKIVE_m1 "SKIVE male" SKIVE male Musc M.musculus          1
18jul19_31may19_SKIVE_m2_sp1_17.2_rev 58 7.1354 0.12326 9 18jul19_31may19_SKIVE_m2_sp1_17.2_rev_9 1 0   0      31may19_SKIVE_m2 "SKIVE male" SKIVE male Musc M.musculus          1
18sep19_19aug19_SKIVE_m2_sp1_20_rev 119 3.4286 0.028744 8 18sep19_19aug19_SKIVE_m2_sp1_20_rev_8 1 0   0      19aug19_SKIVE_m2 "SKIVE male" SKIVE male Musc M.musculus          1
18sep19_19aug19_SKIVE_m3_sp1_1.1_rev 86 4.2955 0.049987 5 18sep19_19aug19_SKIVE_m3_sp1_1.1_rev_5 1 0   0      19aug19_SKIVE_m3 "SKIVE male" SKIVE male Musc M.musculus          1
18sep19_19aug19_SKIVE_m3_sp1_1.1_rev 64 1.2308 0.019135 8 18sep19_19aug19_SKIVE_m3_sp1_1.1_rev_8 1 0   0      19aug19_SKIVE_m3 "SKIVE male" SKIVE male Musc M.musculus          1
10apr15_31mar15_WSB_m1_sp1_2.2_rev 84 5.311 0.063261 6 10apr15_31mar15_WSB_m1_sp1_2.2_rev_6 1 0   0      31mar15_WSB_m1 "WSB male" WSB male Dom M.musculus          0
11dec17_18nov17_WSB_f1_sp1_2_rev 72 3.5844 0.050061 3 11dec17_18nov17_WSB_f1_sp1_2_rev_3 1 0   0      18nov17_WSB_f1 "WSB female" WSB female Dom M.musculus          0
11dec17_18nov17_WSB_f1_sp1_20_rev 65 7.6868 0.11826 12 11dec17_18nov17_WSB_f1_sp1_20_rev_12 1 0   0      18nov17_WSB_f1 "WSB female" WSB female Dom M.musculus          0
11dec17_18nov17_WSB_f1_sp1_23_rev 101 6.0486 0.059638 7 11dec17_18nov17_WSB_f1_sp1_23_rev_7 1 0   0      18nov17_WSB_f1 "WSB female" WSB female Dom M.musculus          0
11dec17_18nov17_WSB_f1_sp1_4_rev 75 4.2424 0.056733 2 11dec17_18nov17_WSB_f1_sp1_4_rev_2 1 0   0      18nov17_WSB_f1 "WSB female" WSB female Dom M.musculus          0
14dec17_18nov17_WSB_f3_sp1_11_rev 116 6.4022 0.054995 1 14dec17_18nov17_WSB_f3_sp1_11_rev_1 1 0   0      18nov17_WSB_f3 "WSB female" WSB female Dom M.musculus          0
19may15_31mar15_WSB_m1_sp1_13.1_rev 56 3.323 0.059346 18 19may15_31mar15_WSB_m1_sp1_13.1_rev_18 1 0   0      31mar15_WSB_m1 "WSB male" WSB male Dom M.musculus          0
19may15_31mar15_WSB_m1_sp1_21.1_rev 53 2.8237 0.053242 12 19may15_31mar15_WSB_m1_sp1_21.1_rev_12 1 0   0      31mar15_WSB_m1 "WSB male" WSB male Dom M.musculus          0
19may15_31mar15_WSB_m1_sp1_21.1_rev 36 5.4061 0.1503 17 19may15_31mar15_WSB_m1_sp1_21.1_rev_17 1 0   0      31mar15_WSB_m1 "WSB male" WSB male Dom M.musculus          0
19may15_31mar15_WSB_m1_sp1_5_rev 67 12.0223 0.17851 12 19may15_31mar15_WSB_m1_sp1_5_rev_12 1 0   0      31mar15_WSB_m1 "WSB male" WSB male Dom M.musculus          0
