"fileName","chromosomeLength","centromere_ABS_Position","centromere_PER_Position","boxNumber","Obj.ID","SC.pass","foci.pass","curated.1pass.0fail.","curation.notes","hand.foci.count","Foci1","Foci2","Foci3","notes","mouse","category"
"23jul19_28sep18_CZECH_m2_sp1_12_rev",78,3.0268,0.038817,2,"23jul19_28sep18_CZECH_m2_sp1_12_rev_2","1","0","","","1","72","","","","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_12_rev",76,7.5294,0.099014,3,"23jul19_28sep18_CZECH_m2_sp1_12_rev_3","1","0","","","1","68","","","","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_12_rev",98,2.3529,0.024059,4,"23jul19_28sep18_CZECH_m2_sp1_12_rev_4","1","0","","","2","28","74","","","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_12_rev",84,6.8908,0.081994,7,"23jul19_28sep18_CZECH_m2_sp1_12_rev_7","1","1","","","1","44","","","","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_12_rev",69,6.1092,0.087986,8,"23jul19_28sep18_CZECH_m2_sp1_12_rev_8","1","0","","","","","","","","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_13.1_rev",102,6.3734,0.06259,1,"23jul19_28sep18_CZECH_m2_sp1_13.1_rev_1","1","1","","","2","29","96","","","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_13.1_rev",72,4.4452,0.061994,11,"23jul19_28sep18_CZECH_m2_sp1_13.1_rev_11","1","0","","","1","16","","","","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_13.1_rev",109,2.8986,0.026559,14,"23jul19_28sep18_CZECH_m2_sp1_13.1_rev_14","1","0","","","3","36","67","98","","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_13.1_rev",78,5.536,0.071173,16,"23jul19_28sep18_CZECH_m2_sp1_13.1_rev_16","1","","","","","","","","","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_13.1_rev",69,5.5937,0.081155,17,"23jul19_28sep18_CZECH_m2_sp1_13.1_rev_17","1","","","","","","","","","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_13.1_rev",56,4.5714,0.081705,18,"23jul19_28sep18_CZECH_m2_sp1_13.1_rev_18","1","0","","","1","26","","","","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_13.1_rev",90,4.3865,0.04886,3,"23jul19_28sep18_CZECH_m2_sp1_13.1_rev_3","1","1","","","3","28","46","81","","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_13.1_rev",97,7.9637,0.082508,6,"23jul19_28sep18_CZECH_m2_sp1_13.1_rev_6","1","0","","","2","26","72","","","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_13.1_rev",62,6.0741,0.09853,7,"23jul19_28sep18_CZECH_m2_sp1_13.1_rev_7","1","0","","","0","","","","","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_13.1_rev",123,2.9361,0.023859,8,"23jul19_28sep18_CZECH_m2_sp1_13.1_rev_8","1","0","","","1","115","","","","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_13.1_rev",98,5.661,0.05779,9,"23jul19_28sep18_CZECH_m2_sp1_13.1_rev_9","1","0","","","1","44","","","","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_13.2_rev",57,2.2951,0.040263,1,"23jul19_28sep18_CZECH_m2_sp1_13.2_rev_1","1","0","","","1","33","","","","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_13.2_rev",109,3.778,0.034805,10,"23jul19_28sep18_CZECH_m2_sp1_13.2_rev_10","1","1","","","1","85","","","","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_13.2_rev",114,3.5424,0.031142,12,"23jul19_28sep18_CZECH_m2_sp1_13.2_rev_12","1","0","","","3","15","70","96","","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_13.2_rev",77,5.8273,0.075645,13,"23jul19_28sep18_CZECH_m2_sp1_13.2_rev_13","1","0","","","1","30","","","","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_13.2_rev",85,4.0554,0.04787,14,"23jul19_28sep18_CZECH_m2_sp1_13.2_rev_14","1","0","","","1","67","","","","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_13.2_rev",90,3.9343,0.043956,15,"23jul19_28sep18_CZECH_m2_sp1_13.2_rev_15","1","1","","","1","74","","","","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_13.2_rev",70,3.5336,0.050303,16,"23jul19_28sep18_CZECH_m2_sp1_13.2_rev_16","1","0","","","1","58","","","","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_13.2_rev",56,6.7374,0.12071,17,"23jul19_28sep18_CZECH_m2_sp1_13.2_rev_17","1","0","","","","","","","","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_13.2_rev",108,2.0588,0.019002,2,"23jul19_28sep18_CZECH_m2_sp1_13.2_rev_2","1","0","","","2","27","96","","","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_13.2_rev",98,7.6566,0.078431,3,"23jul19_28sep18_CZECH_m2_sp1_13.2_rev_3","1","0","","","2","39","87","","","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_13.2_rev",79,4.9023,0.062189,5,"23jul19_28sep18_CZECH_m2_sp1_13.2_rev_5","1","0","","","1","62","","","","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_13.2_rev",76,4.5231,0.059488,6,"23jul19_28sep18_CZECH_m2_sp1_13.2_rev_6","1","0","","","1","55","","","","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_13.2_rev",73,4.5984,0.063248,8,"23jul19_28sep18_CZECH_m2_sp1_13.2_rev_8","1","1","","","1","28","","","","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_15.1_rev",53,4,0.076006,10,"23jul19_28sep18_CZECH_m2_sp1_15.1_rev_10","1","0","","","0","","","","","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_15.1_rev",69,4.3269,0.062882,14,"23jul19_28sep18_CZECH_m2_sp1_15.1_rev_14","1","0","","","1","62","","","","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_15.1_rev",93,4.9901,0.053436,17,"23jul19_28sep18_CZECH_m2_sp1_15.1_rev_17","1","0","","","1","76","","","","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_15.1_rev",60,8.0049,0.13427,18,"23jul19_28sep18_CZECH_m2_sp1_15.1_rev_18","1","0","","","1","30","","","","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_15.1_rev",84,4.5152,0.053749,20,"23jul19_28sep18_CZECH_m2_sp1_15.1_rev_20","1","1","","","1","20","","","","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_15.1_rev",69,4.3503,0.063026,4,"23jul19_28sep18_CZECH_m2_sp1_15.1_rev_4","1","0","","","1","37","","","","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_15.1_rev",72,5.7609,0.079759,8,"23jul19_28sep18_CZECH_m2_sp1_15.1_rev_8","1","1","","","1","69","","","","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_15.1_rev",122,5.7911,0.047625,9,"23jul19_28sep18_CZECH_m2_sp1_15.1_rev_9","1","0","","","1","20","","","","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_16.1_rev",77,4.5978,0.060063,1,"23jul19_28sep18_CZECH_m2_sp1_16.1_rev_1","1","0","","","1","20","","","","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_16.1_rev",78,3.4604,0.044495,10,"23jul19_28sep18_CZECH_m2_sp1_16.1_rev_10","1","1","","","1","66","","","","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_16.1_rev",97,3.2836,0.033845,15,"23jul19_28sep18_CZECH_m2_sp1_16.1_rev_15","1","1","","","1","83","","","","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_16.1_rev",65,4.5428,0.069537,16,"23jul19_28sep18_CZECH_m2_sp1_16.1_rev_16","1","0","","","1","44","","","","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_16.1_rev",83,4.0463,0.049018,2,"23jul19_28sep18_CZECH_m2_sp1_16.1_rev_2","1","1","","","1","67","","","","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_16.1_rev",92,4.9943,0.054247,3,"23jul19_28sep18_CZECH_m2_sp1_16.1_rev_3","1","1","","","2","30","87","","","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_16.1_rev",117,2.8169,0.023991,4,"23jul19_28sep18_CZECH_m2_sp1_16.1_rev_4","1","0","","","1","59","","","","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_16.1_rev",58,7.473,0.12955,6,"23jul19_28sep18_CZECH_m2_sp1_16.1_rev_6","1","1","","","1","40","","","","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_16.1_rev",122,3.5795,0.029448,7,"23jul19_28sep18_CZECH_m2_sp1_16.1_rev_7","1","0","","","1","103","","","","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_16.1_rev",79,2.5,0.031509,8,"23jul19_28sep18_CZECH_m2_sp1_16.1_rev_8","1","0","","","1","71","","","","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_16.1_rev",138,4.7794,0.034652,9,"23jul19_28sep18_CZECH_m2_sp1_16.1_rev_9","1","0","","","2","21","122","","","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_17_rev",109,4.375,0.040276,1,"23jul19_28sep18_CZECH_m2_sp1_17_rev_1","1","0","","","1","26","","","faint flanking foci","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_17_rev",59,5.9341,0.10092,10,"23jul19_28sep18_CZECH_m2_sp1_17_rev_10","1","0","","","1","34","","","","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_17_rev",53,6.3912,0.11973,11,"23jul19_28sep18_CZECH_m2_sp1_17_rev_11","1","0","","","1","17","","","","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_17_rev",70,6.6075,0.09407,12,"23jul19_28sep18_CZECH_m2_sp1_17_rev_12","1","0","","","1","41","","","","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_17_rev",86,5.4036,0.063026,13,"23jul19_28sep18_CZECH_m2_sp1_17_rev_13","1","0","","","1","54","","","faint flanking foci","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_17_rev",82,4.1935,0.051102,14,"23jul19_28sep18_CZECH_m2_sp1_17_rev_14","1","","","","","","","","","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_17_rev",105,4.8546,0.046208,15,"23jul19_28sep18_CZECH_m2_sp1_17_rev_15","1","1","","","1","40","","","","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_17_rev",87,4.1857,0.048132,17,"23jul19_28sep18_CZECH_m2_sp1_17_rev_17","1","0","","","1","79","","","faint foci near centromere","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_17_rev",55,4.6302,0.083948,18,"23jul19_28sep18_CZECH_m2_sp1_17_rev_18","1","1","","","1","41","","","","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_17_rev",72,4.3478,0.06026,4,"23jul19_28sep18_CZECH_m2_sp1_17_rev_4","1","0","","","1","64","","","","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_17_rev",96,4.7616,0.049638,5,"23jul19_28sep18_CZECH_m2_sp1_17_rev_5","1","0","","","2","30","89","","","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_17_rev",112,5.0161,0.044829,6,"23jul19_28sep18_CZECH_m2_sp1_17_rev_6","1","1","","","2","33","95","","","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_17_rev",133,5.3729,0.040486,7,"23jul19_28sep18_CZECH_m2_sp1_17_rev_7","1","0","","","1","84","","","","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_17_rev",88,4.1935,0.047904,8,"23jul19_28sep18_CZECH_m2_sp1_17_rev_8","1","0","","","1","73","","","","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_21_rev",87,4.3357,0.049555,1,"23jul19_28sep18_CZECH_m2_sp1_21_rev_1","1","0","","","1","60","","","","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_21_rev",79,5.5008,0.069614,10,"23jul19_28sep18_CZECH_m2_sp1_21_rev_10","1","1","","","1","44","","","","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_21_rev",117,4.2424,0.036412,11,"23jul19_28sep18_CZECH_m2_sp1_21_rev_11","1","0","","","2","14","103","","","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_21_rev",74,5.3093,0.071722,12,"23jul19_28sep18_CZECH_m2_sp1_21_rev_12","1","0","","","1","19","","","","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_21_rev",88,4.2738,0.048831,13,"23jul19_28sep18_CZECH_m2_sp1_21_rev_13","1","1","","","1","29","","","","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_21_rev",78,6.9156,0.088432,15,"23jul19_28sep18_CZECH_m2_sp1_21_rev_15","1","0","","","1","72","","","","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_21_rev",80,5.3539,0.066881,16,"23jul19_28sep18_CZECH_m2_sp1_21_rev_16","1","0","","","1","64","","","","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_21_rev",104,3.5821,0.034309,17,"23jul19_28sep18_CZECH_m2_sp1_21_rev_17","1","0","","","2","34","81","","","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_21_rev",85,5.4743,0.064621,18,"23jul19_28sep18_CZECH_m2_sp1_21_rev_18","1","0","","","1","64","","","","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_21_rev",56,6.6855,0.11929,19,"23jul19_28sep18_CZECH_m2_sp1_21_rev_19","1","0","","","1","51","","","","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_21_rev",111,6.6277,0.059767,2,"23jul19_28sep18_CZECH_m2_sp1_21_rev_2","1","0","","","1","86","","","","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_21_rev",60,4.8055,0.079743,4,"23jul19_28sep18_CZECH_m2_sp1_21_rev_4","1","1","","","1","47","","","","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_21_rev",84,6.4811,0.077196,6,"23jul19_28sep18_CZECH_m2_sp1_21_rev_6","1","0","","","","","","","","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_21_rev",60,4.7636,0.079327,7,"23jul19_28sep18_CZECH_m2_sp1_21_rev_7","1","1","","","1","55","","","","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_21_rev",95,6.4275,0.067764,8,"23jul19_28sep18_CZECH_m2_sp1_21_rev_8","1","0","","","2","39","87","","","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_21_rev",112,5.2649,0.047207,9,"23jul19_28sep18_CZECH_m2_sp1_21_rev_9","1","0","","","2","72","105","","","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_23_rev",93,4.5085,0.048265,10,"23jul19_28sep18_CZECH_m2_sp1_23_rev_10","1","0","","","","","","","","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_23_rev",82,5.1346,0.062842,12,"23jul19_28sep18_CZECH_m2_sp1_23_rev_12","1","0","","","1","49","","","","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_23_rev",86,3.537,0.041163,13,"23jul19_28sep18_CZECH_m2_sp1_23_rev_13","1","1","","","1","57","","","","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_23_rev",91,4.7761,0.052666,14,"23jul19_28sep18_CZECH_m2_sp1_23_rev_14","1","0","","","1","78","","","","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_23_rev",103,5.8446,0.056502,2,"23jul19_28sep18_CZECH_m2_sp1_23_rev_2","1","0","","","1","21","","","","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_23_rev",111,5.8013,0.052325,4,"23jul19_28sep18_CZECH_m2_sp1_23_rev_4","1","1","","","2","51","70","","","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_23_rev",78,6.434,0.0823,6,"23jul19_28sep18_CZECH_m2_sp1_23_rev_6","1","0","","","1","20","","","faint flanking foci","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_23_rev",63,6.304,0.099527,8,"23jul19_28sep18_CZECH_m2_sp1_23_rev_8","1","0","","","1","58","","","","28sep18_CZECH_m2","CZECH male"
"23jul19_28sep18_CZECH_m2_sp1_23_rev",92,4.3574,0.047143,9,"23jul19_28sep18_CZECH_m2_sp1_23_rev_9","1","0","","","1","87","","","","28sep18_CZECH_m2","CZECH male"
"25jul19_28sep18_CZECH_m3_sp1_11.1_rev",74,4.7098,0.06333,11,"25jul19_28sep18_CZECH_m3_sp1_11.1_rev_11","1","1","","","1","62","","","","28sep18_CZECH_m3","CZECH male"
"25jul19_28sep18_CZECH_m3_sp1_11.1_rev",118,3.7657,0.031882,12,"25jul19_28sep18_CZECH_m3_sp1_11.1_rev_12","1","0","","","1","39","","","","28sep18_CZECH_m3","CZECH male"
"25jul19_28sep18_CZECH_m3_sp1_11.1_rev",86,4.9001,0.05699,13,"25jul19_28sep18_CZECH_m3_sp1_11.1_rev_13","1","0","","","1","72","","","","28sep18_CZECH_m3","CZECH male"
"25jul19_28sep18_CZECH_m3_sp1_11.1_rev",54,4.7816,0.088456,5,"25jul19_28sep18_CZECH_m3_sp1_11.1_rev_5","1","1","","","1","50","","","","28sep18_CZECH_m3","CZECH male"
"25jul19_28sep18_CZECH_m3_sp1_11.1_rev",99,6.5303,0.0662,7,"25jul19_28sep18_CZECH_m3_sp1_11.1_rev_7","1","0","","","2","21","88","","","28sep18_CZECH_m3","CZECH male"
"25jul19_28sep18_CZECH_m3_sp1_11.1_rev",68,6.0776,0.089038,9,"25jul19_28sep18_CZECH_m3_sp1_11.1_rev_9","1","0","","","1","63","","","","28sep18_CZECH_m3","CZECH male"
"25jul19_28sep18_CZECH_m3_sp1_14_rev",115,5.2098,0.045304,10,"25jul19_28sep18_CZECH_m3_sp1_14_rev_10","1","0","","","1","35","","","","28sep18_CZECH_m3","CZECH male"
"25jul19_28sep18_CZECH_m3_sp1_14_rev",77,5.8639,0.07625,11,"25jul19_28sep18_CZECH_m3_sp1_14_rev_11","1","1","","","1","71","","","","28sep18_CZECH_m3","CZECH male"
"25jul19_28sep18_CZECH_m3_sp1_14_rev",126,4.7849,0.038038,13,"25jul19_28sep18_CZECH_m3_sp1_14_rev_13","1","0","","","1","106","","","","28sep18_CZECH_m3","CZECH male"
"25jul19_28sep18_CZECH_m3_sp1_14_rev",107,5.25,0.048989,3,"25jul19_28sep18_CZECH_m3_sp1_14_rev_3","1","0","","","1","94","","","","28sep18_CZECH_m3","CZECH male"
"25jul19_28sep18_CZECH_m3_sp1_14_rev",60,6.5471,0.10918,4,"25jul19_28sep18_CZECH_m3_sp1_14_rev_4","1","1","","","1","41","","","","28sep18_CZECH_m3","CZECH male"
"25jul19_28sep18_CZECH_m3_sp1_14_rev",83,4.6771,0.056134,5,"25jul19_28sep18_CZECH_m3_sp1_14_rev_5","1","0","","","1","53","","","","28sep18_CZECH_m3","CZECH male"
"25jul19_28sep18_CZECH_m3_sp1_14_rev",65,5.2879,0.080845,8,"25jul19_28sep18_CZECH_m3_sp1_14_rev_8","1","1","","","1","58","","","","28sep18_CZECH_m3","CZECH male"
"25jul19_28sep18_CZECH_m3_sp1_14_rev",82,4.7887,0.058179,9,"25jul19_28sep18_CZECH_m3_sp1_14_rev_9","1","1","","","1","52","","","","28sep18_CZECH_m3","CZECH male"
"25jul19_28sep18_CZECH_m3_sp1_2.1_rev",79,3.8294,0.048664,1,"25jul19_28sep18_CZECH_m3_sp1_2.1_rev_1","1","0","","","1","46","","","","28sep18_CZECH_m3","CZECH male"
"25jul19_28sep18_CZECH_m3_sp1_2.1_rev",43,4.6816,0.10939,10,"25jul19_28sep18_CZECH_m3_sp1_2.1_rev_10","1","1","","","1","34","","","","28sep18_CZECH_m3","CZECH male"
"25jul19_28sep18_CZECH_m3_sp1_2.1_rev",69,5.3812,0.077829,11,"25jul19_28sep18_CZECH_m3_sp1_2.1_rev_11","1","1","","","1","40","","","","28sep18_CZECH_m3","CZECH male"
"25jul19_28sep18_CZECH_m3_sp1_2.1_rev",73,5.7795,0.079237,12,"25jul19_28sep18_CZECH_m3_sp1_2.1_rev_12","1","1","","","1","50","","","","28sep18_CZECH_m3","CZECH male"
"25jul19_28sep18_CZECH_m3_sp1_2.1_rev",96,3.8806,0.040259,13,"25jul19_28sep18_CZECH_m3_sp1_2.1_rev_13","1","0","","","1","91","","","","28sep18_CZECH_m3","CZECH male"
"25jul19_28sep18_CZECH_m3_sp1_2.1_rev",79,2.8986,0.036803,14,"25jul19_28sep18_CZECH_m3_sp1_2.1_rev_14","1","1","","","1","48","","","","28sep18_CZECH_m3","CZECH male"
"25jul19_28sep18_CZECH_m3_sp1_2.1_rev",69,3.8235,0.055264,2,"25jul19_28sep18_CZECH_m3_sp1_2.1_rev_2","1","1","","","1","21","","","","28sep18_CZECH_m3","CZECH male"
"25jul19_28sep18_CZECH_m3_sp1_2.1_rev",50,3.9106,0.078803,5,"25jul19_28sep18_CZECH_m3_sp1_2.1_rev_5","1","0","","","1","31","","","","28sep18_CZECH_m3","CZECH male"
"25jul19_28sep18_CZECH_m3_sp1_2.1_rev",98,5.0763,0.051896,6,"25jul19_28sep18_CZECH_m3_sp1_2.1_rev_6","1","0","","","2","25","90","","","28sep18_CZECH_m3","CZECH male"
"25jul19_28sep18_CZECH_m3_sp1_2.1_rev",86,5.0047,0.058276,8,"25jul19_28sep18_CZECH_m3_sp1_2.1_rev_8","1","0","","","1","76","","","faint foci near cent","28sep18_CZECH_m3","CZECH male"
"25jul19_28sep18_CZECH_m3_sp1_7_rev",54,8.7815,0.16151,10,"25jul19_28sep18_CZECH_m3_sp1_7_rev_10","1","0","","","1","45","","","foci near cent","28sep18_CZECH_m3","CZECH male"
"25jul19_28sep18_CZECH_m3_sp1_7_rev",74,6.9826,0.093881,12,"25jul19_28sep18_CZECH_m3_sp1_7_rev_12","1","0","","","1","35","","","","28sep18_CZECH_m3","CZECH male"
"25jul19_28sep18_CZECH_m3_sp1_7_rev",80,3.3333,0.041452,13,"25jul19_28sep18_CZECH_m3_sp1_7_rev_13","1","0","","","","","","","","28sep18_CZECH_m3","CZECH male"
"25jul19_28sep18_CZECH_m3_sp1_7_rev",107,7.1186,0.066597,4,"25jul19_28sep18_CZECH_m3_sp1_7_rev_4","1","0","","","1","30","","","","28sep18_CZECH_m3","CZECH male"
"25jul19_28sep18_CZECH_m3_sp1_7_rev",82,5.2932,0.064421,8,"25jul19_28sep18_CZECH_m3_sp1_7_rev_8","1","0","","","1","70","","","","28sep18_CZECH_m3","CZECH male"
"25jul19_28sep18_CZECH_m3_sp1_8.1_rev",85,4.2893,0.050743,4,"25jul19_28sep18_CZECH_m3_sp1_8.1_rev_4","1","1","","","1","66","","","","28sep18_CZECH_m3","CZECH male"
"25jul19_28sep18_CZECH_m3_sp1_8.1_rev",115,7.3915,0.064427,5,"25jul19_28sep18_CZECH_m3_sp1_8.1_rev_5","1","1","","","2","40","108","","","28sep18_CZECH_m3","CZECH male"
"25jul19_28sep18_CZECH_m3_sp1_8.1_rev",59,5.3458,0.090778,6,"25jul19_28sep18_CZECH_m3_sp1_8.1_rev_6","1","1","","","1","24","","","","28sep18_CZECH_m3","CZECH male"
"25jul19_28sep18_CZECH_m3_sp1_8.2_rev",62,6.8727,0.11075,10,"25jul19_28sep18_CZECH_m3_sp1_8.2_rev_10","1","0","","","1","51","","","","28sep18_CZECH_m3","CZECH male"
"25jul19_28sep18_CZECH_m3_sp1_8.2_rev",90,5.1349,0.057331,11,"25jul19_28sep18_CZECH_m3_sp1_8.2_rev_11","1","0","","","2","19","59","","","28sep18_CZECH_m3","CZECH male"
"25jul19_28sep18_CZECH_m3_sp1_8.2_rev",97,6.3425,0.065488,6,"25jul19_28sep18_CZECH_m3_sp1_8.2_rev_6","1","1","","","1","58","","","","28sep18_CZECH_m3","CZECH male"
"25jul19_28sep18_CZECH_m3_sp1_8.2_rev",52,5.4817,0.10486,9,"25jul19_28sep18_CZECH_m3_sp1_8.2_rev_9","1","1","","","1","48","","","","28sep18_CZECH_m3","CZECH male"
"25jul19_28sep18_CZECH_m3_sp1_9.1_rev",73,3.3737,0.046175,1,"25jul19_28sep18_CZECH_m3_sp1_9.1_rev_1","1","0","","","1","67","","","","28sep18_CZECH_m3","CZECH male"
"25jul19_28sep18_CZECH_m3_sp1_9.1_rev",69,4.7255,0.068605,11,"25jul19_28sep18_CZECH_m3_sp1_9.1_rev_11","1","0","","","1","16","","","","28sep18_CZECH_m3","CZECH male"
"25jul19_28sep18_CZECH_m3_sp1_9.1_rev",97,6.4952,0.067277,12,"25jul19_28sep18_CZECH_m3_sp1_9.1_rev_12","1","1","","","2","33","73","","","28sep18_CZECH_m3","CZECH male"
"25jul19_28sep18_CZECH_m3_sp1_9.1_rev",62,6.0416,0.098173,3,"25jul19_28sep18_CZECH_m3_sp1_9.1_rev_3","1","1","","","2","36","45","","","28sep18_CZECH_m3","CZECH male"
"25jul19_28sep18_CZECH_m3_sp1_9.1_rev",71,2.8125,0.039558,5,"25jul19_28sep18_CZECH_m3_sp1_9.1_rev_5","1","1","","","1","50","","","","28sep18_CZECH_m3","CZECH male"
"25jul19_28sep18_CZECH_m3_sp1_9.1_rev",79,5.4932,0.069645,6,"25jul19_28sep18_CZECH_m3_sp1_9.1_rev_6","1","0","","","1","72","","","","28sep18_CZECH_m3","CZECH male"
