anon batch, rand_name, bin_size, skel_size
batch14_f, 6709-13430-16442.tif, 22335, 2144
batch14_f, 6805-13606-26230.tif, 19525, 1927
batch14_f, 6884-23897-29297.tif, 25675, 2024
batch14_f, 6975-1972-21208.tif, 24920, 2031
batch14_f, 7067-22944-4898.tif, 19389, 1914
batch14_f, 7191-22855-18238.tif, 17252, 1671
batch14_f, 7198-8412-20811.tif, 29234, 2341
batch14_f, 7224-7739-18816.tif, 30098, 2429
batch14_f, 7237-17694-17355.tif, 24413, 1975
batch14_f, 725-13063-12660.tif, 25985, 2390
batch14_f, 7319-19888-29035.tif, 25018, 1746
batch14_f, 737-16460-8396.tif, 27172, 2632
batch14_f, 7388-27163-23436.tif, 19750, 1873
batch14_f, 7416-3880-9089.tif, 20991, 1586
batch14_f, 743-29815-19804.tif, 22672, 2180
batch14_f, 7485-15448-16613.tif, 30801, 2860
batch14_f, 749-19078-19983.tif, 19601, 1538
batch14_f, 7532-10289-25893.tif, 18233, 1282
batch14_f, 7558-16831-31098.tif, 17425, 1683
batch14_f, 7665-21630-28765.tif, 25182, 2401
batch14_f, 7746-11629-25926.tif, 15172, 1366
batch14_f, 776-14801-31972.tif, 34053, 2912
batch14_f, 7886-11351-24606.tif, 25652, 2194
batch14_f, 7923-31924-16113.tif, 21389, 2153
batch14_f, 7948-15600-31049.tif, 29587, 2569
batch14_f, 7982-4648-28214.tif, 24922, 1923
batch14_f, 8095-9451-10875.tif, 32289, 2962
batch14_f, 8166-16705-5736.tif, 25011, 2035
batch14_f, 8194-17422-526.tif, 33821, 2896
batch14_f, 8282-2568-8652.tif, 23598, 1944
batch14_f, 8326-24677-20697.tif, 20765, 1699
batch14_f, 8358-1040-30067.tif, 36740, 36740
batch14_f, 837-26711-8701.tif, 21168, 1607
batch14_f, 8391-10076-14014.tif, 25195, 2437
batch14_f, 862-7118-14363.tif, 16672, 1697
batch14_f, 8737-4600-18543.tif, 33868, 2949
batch14_f, 8750-4851-1574.tif, 20565, 1900
batch14_f, 8763-9873-10223.tif, 31981, 2718
batch14_f, 8941-26729-3390.tif, 17542, 1588
batch14_f, 896-3418-30610.tif, 12490, 1170
batch14_f, 9015-26788-24304.tif, 20053, 1918
batch14_f, 9034-9541-17808.tif, 14029, 1279
batch14_f, 9067-15890-27899.tif, 22134, 2221
batch14_f, 9086-30396-27053.tif, 20798, 1912
batch14_f, 9153-8786-8261.tif, 21661, 1800
batch14_f, 9204-25429-29604.tif, 27238, 2365
batch14_f, 9282-3442-15163.tif, 40231, 40231
batch14_f, 9290-2433-9901.tif, 17734, 1703
batch14_f, 9395-8092-14961.tif, 26137, 2270
batch14_f, 9412-31799-32007.tif, 26261, 2655
batch14_f, 9455-18611-25112.tif, 18236, 1688
batch14_f, 9547-27113-8920.tif, 23443, 2057
batch14_f, 9648-4928-3448.tif, 21404, 1679
batch14_f, 9705-30854-20932.tif, 27038, 2214
batch14_f, 9715-30542-29529.tif, 22982, 1830
batch15_m, 0-5227-22854.tif, 17612, 1384
batch15_m, 10033-22287-17253.tif, 15832, 1379
batch15_m, 10214-27037-8817.tif, 21260, 1708
batch15_m, 10328-30322-13043.tif, 19933, 1736
batch15_m, 10334-8330-12075.tif, 18770, 1666
batch15_m, 10377-4455-23531.tif, 15122, 1245
batch15_m, 10533-12952-20729.tif, 16027, 1354
batch15_m, 10565-23209-4723.tif, 14236, 1283
batch15_m, 10711-18071-27617.tif, 13390, 1315
batch15_m, 10796-8268-21922.tif, 22352, 1848
batch15_m, 10856-21171-6044.tif, 15756, 1584
batch15_m, 10970-14532-15559.tif, 19163, 1617
batch15_m, 11051-6760-7779.tif, 18685, 1471
batch15_m, 11357-31504-5649.tif, 16656, 1604
batch15_m, 11391-7368-6351.tif, 16867, 1422
batch15_m, 11400-25478-1771.tif, 18897, 1379
batch15_m, 1142-20918-26354.tif, 15389, 1248
batch15_m, 11423-1849-2074.tif, 15050, 1409
batch15_m, 11516-15768-7788.tif, 16597, 1328
batch15_m, 11530-18980-8918.tif, 14409, 1336
batch15_m, 11643-13767-23593.tif, 15869, 1393
batch15_m, 11892-28501-22378.tif, 19131, 1605
batch15_m, 11911-21030-11779.tif, 16706, 1210
batch15_m, 1196-1302-21911.tif, 19098, 1630
batch15_m, 12079-22322-25304.tif, 19296, 1755
batch15_m, 12242-18013-28029.tif, 17262, 1424
batch15_m, 12264-21437-11361.tif, 23773, 1780
batch15_m, 12344-28616-8927.tif, 13797, 1371
batch15_m, 12363-3151-21129.tif, 18617, 1480
batch15_m, 12382-26988-729.tif, 15401, 1353
batch15_m, 124-23876-8406.tif, 18353, 1550
batch15_m, 1250-28615-24486.tif, 19567, 1523
batch15_m, 12514-2571-11207.tif, 15690, 1435
batch15_m, 12520-20203-22808.tif, 16823, 1432
batch15_m, 12768-10578-1735.tif, 13337, 1318
batch15_m, 12912-4109-22731.tif, 23691, 2015
batch15_m, 1299-25506-16880.tif, 15038, 1246
batch15_m, 13085-20399-509.tif, 16706, 1555
batch15_m, 13205-25785-23040.tif, 18257, 1430
batch15_m, 13247-6879-15125.tif, 16833, 1683
batch15_m, 13367-8012-6352.tif, 17861, 1720
batch15_m, 13431-2785-3472.tif, 16670, 1233
batch15_m, 13473-25195-5240.tif, 20441, 1606
batch15_m, 13600-10130-14943.tif, 17367, 1502
batch15_m, 13667-19378-5858.tif, 20762, 1670
batch15_m, 13809-15489-15092.tif, 19964, 1655
batch15_m, 13964-16747-24062.tif, 26943, 2068
batch15_m, 14126-10028-8228.tif, 15889, 1407
batch15_m, 14304-876-25261.tif, 16969, 1748
batch15_m, 14351-185-1392.tif, 19453, 1477
batch15_m, 14383-16830-3005.tif, 13886, 1342
batch15_m, 14398-9095-3600.tif, 21016, 1653
batch15_m, 14426-1244-13889.tif, 20298, 1699
batch15_m, 14516-20844-17816.tif, 19026, 1545
batch15_m, 146-26603-8086.tif, 18905, 1488
batch15_m, 14764-23659-24891.tif, 20805, 1604
batch15_m, 14838-15840-17391.tif, 20715, 1710
batch15_m, 14839-25001-24204.tif, 19034, 1441
batch15_m, 14847-10847-20388.tif, 15589, 1485
batch15_m, 1492-20842-18643.tif, 16333, 1415
batch15_m, 14990-19390-21574.tif, 25268, 2263
batch15_m, 15003-30743-143.tif, 16383, 1412
batch15_m, 15006-26003-17278.tif, 15780, 1319
batch15_m, 15067-24817-31677.tif, 20243, 1628
batch15_m, 15103-26549-10566.tif, 19553, 1637
batch15_m, 15248-11692-27770.tif, 19074, 1622
batch15_m, 15267-17609-6608.tif, 18664, 1565
batch15_m, 15346-26066-21129.tif, 19077, 1620
batch15_m, 15376-9706-9036.tif, 21858, 1712
batch15_m, 15409-6953-21315.tif, 20240, 1713
batch15_m, 15499-18975-29340.tif, 15242, 1297
batch15_m, 15513-721-14303.tif, 18223, 1469
batch15_m, 1556-32406-14474.tif, 19197, 1627
batch15_m, 15577-336-3315.tif, 16922, 1538
batch15_m, 15662-32162-1182.tif, 17171, 1481
batch15_m, 15663-8034-14932.tif, 16815, 1516
batch15_m, 157-14266-24208.tif, 19470, 1459
batch15_m, 15854-25862-25299.tif, 15499, 1272
batch15_m, 15944-14410-26022.tif, 14642, 1252
batch15_m, 16009-14209-6492.tif, 19771, 1662
batch15_m, 16043-17130-972.tif, 15426, 1294
batch15_m, 1605-15115-28985.tif, 20165, 1629
batch15_m, 16168-1182-18888.tif, 16570, 1513
batch15_m, 16201-15420-14081.tif, 16861, 1436
batch15_m, 16238-344-5467.tif, 18071, 1453
batch15_m, 16327-24172-12788.tif, 20367, 1669
batch15_m, 16348-9052-27427.tif, 20013, 1636
batch15_m, 1640-680-22447.tif, 16043, 1303
batch15_m, 16519-17026-21672.tif, 18746, 1499
batch15_m, 16782-6961-20888.tif, 14946, 1433
batch15_m, 16812-29091-4472.tif, 16841, 1727
batch15_m, 16960-28505-337.tif, 18536, 1794
batch15_m, 1698-6715-25175.tif, 17176, 1476
batch15_m, 17007-30833-24198.tif, 19505, 1691
batch15_m, 17008-9233-1375.tif, 16733, 1537
batch15_m, 17160-28385-24009.tif, 15641, 1191
batch15_m, 17166-29399-18717.tif, 15115, 1521
batch15_m, 17216-4992-14871.tif, 13227, 1253
batch15_m, 17295-31523-25155.tif, 13094, 1264
batch15_m, 17302-10157-14866.tif, 14081, 1345
batch15_m, 17304-4822-27756.tif, 15762, 1481
batch15_m, 17366-3940-9272.tif, 14259, 1406
batch15_m, 17375-14661-25697.tif, 17206, 1470
batch15_m, 17410-13175-3446.tif, 17870, 1426
batch15_m, 17468-18577-18135.tif, 19929, 1645
batch15_m, 17550-8628-23430.tif, 17549, 1446
batch15_m, 17763-8753-14706.tif, 20929, 1691
batch15_m, 1787-12455-17876.tif, 16335, 1420
batch15_m, 17975-24561-2770.tif, 28125, 2749
batch15_m, 18019-31507-23674.tif, 18977, 1488
batch15_m, 18067-24114-12444.tif, 15230, 1342
batch15_m, 18319-11177-17759.tif, 13281, 1311
batch15_m, 18336-11727-19547.tif, 21906, 1762
batch15_m, 1839-24750-31935.tif, 14461, 1307
batch15_m, 18439-7962-32495.tif, 16859, 1683
batch15_m, 18572-10619-12374.tif, 18468, 1640
batch15_m, 18600-2238-22077.tif, 15520, 1501
batch15_m, 18676-26032-22868.tif, 22575, 1773
batch15_m, 18678-14485-16775.tif, 15089, 1288
batch15_m, 18721-23492-4179.tif, 21587, 1623
batch15_m, 18728-10618-3344.tif, 13697, 1410
batch15_m, 18746-4305-27971.tif, 11753, 1191
batch15_m, 18756-5846-26044.tif, 21067, 1677
batch15_m, 18759-22610-9787.tif, 18242, 1585
batch15_m, 18827-12100-2623.tif, 17029, 1511
batch15_m, 18944-20557-6493.tif, 17336, 1429
batch15_m, 19188-31844-20560.tif, 20392, 1557
batch15_m, 19195-22315-22114.tif, 19799, 1620
batch15_m, 19197-12493-20340.tif, 14383, 1305
batch15_m, 19207-17807-11775.tif, 18097, 1495
batch15_m, 19268-14436-30335.tif, 19145, 1555
batch15_m, 19356-6827-11324.tif, 12822, 1267
batch15_m, 19359-17017-18173.tif, 15335, 1561
batch15_m, 19379-2215-719.tif, 17724, 1766
batch15_m, 19569-32423-13557.tif, 15150, 1477
batch15_m, 19611-1724-8525.tif, 18263, 1546
batch15_m, 19718-26300-3226.tif, 20559, 1605
batch15_m, 19738-22416-18667.tif, 17590, 1375
batch15_m, 19778-6136-12327.tif, 21684, 1707
batch15_m, 19783-4767-8927.tif, 15533, 1298
batch15_m, 19783-9591-6544.tif, 14268, 1345
batch15_m, 19784-18080-2687.tif, 18522, 1504
batch15_m, 19793-22471-31124.tif, 18060, 1455
batch15_m, 19879-4420-12927.tif, 19280, 1547
batch15_m, 19951-4065-4823.tif, 21601, 1616
batch15_m, 2008-17528-5674.tif, 17409, 1441
batch15_m, 20130-23898-29017.tif, 12673, 1216
batch15_m, 2014-14540-10272.tif, 21735, 1674
batch15_m, 20158-10054-19570.tif, 17639, 1601
batch15_m, 2018-20128-4777.tif, 12909, 1237
batch15_m, 2021-13357-19100.tif, 22757, 1732
batch15_m, 20215-6227-19107.tif, 22302, 1626
batch15_m, 20262-32257-26248.tif, 21113, 1665
batch15_m, 20282-30980-23680.tif, 12988, 1193
batch15_m, 20307-16879-20225.tif, 13359, 1282
batch15_m, 20331-27552-17375.tif, 14156, 1410
batch15_m, 20413-19599-1602.tif, 19945, 1799
batch15_m, 20677-2811-388.tif, 17343, 1560
batch15_m, 20803-26151-31829.tif, 18543, 1394
batch15_m, 20874-27094-20980.tif, 16202, 1361
batch15_m, 20875-20817-22474.tif, 12053, 1202
batch15_m, 20880-17088-3971.tif, 16260, 1459
batch15_m, 20952-5836-11370.tif, 22517, 1793
batch15_m, 21018-6928-4459.tif, 17542, 1378
batch15_m, 21073-29270-7237.tif, 21796, 1777
batch15_m, 21265-11055-948.tif, 15451, 1180
batch15_m, 21422-30257-19937.tif, 18921, 1711
batch15_m, 21564-30610-26114.tif, 16102, 1307
batch15_m, 2158-5629-25690.tif, 12198, 1166
batch15_m, 21777-16967-20253.tif, 18840, 1644
batch15_m, 21834-30293-25857.tif, 22923, 1624
batch15_m, 21880-15648-22829.tif, 17034, 1414
batch15_m, 21887-16549-7860.tif, 17900, 1457
batch15_m, 2197-8104-21166.tif, 17075, 1438
batch15_m, 22126-31235-3418.tif, 20260, 1600
batch15_m, 22249-9144-1253.tif, 17037, 1285
batch15_m, 22290-29005-20456.tif, 18460, 1458
batch15_m, 22343-9950-916.tif, 16789, 1370
batch15_m, 22365-17650-13117.tif, 15180, 1499
batch15_m, 22466-26383-2218.tif, 20545, 1588
batch15_m, 22468-24566-30108.tif, 14088, 1344
batch15_m, 22524-9223-16501.tif, 21066, 1602
batch15_m, 2262-6682-4150.tif, 19731, 1741
batch15_m, 22836-14574-24732.tif, 15613, 1465
batch15_m, 23140-18264-11762.tif, 18828, 1561
batch15_m, 23182-27900-21809.tif, 17225, 1416
batch15_m, 23328-28737-22694.tif, 20262, 1580
batch15_m, 23420-29448-16173.tif, 20073, 1585
batch15_m, 23440-8580-6638.tif, 18990, 1681
batch15_m, 23577-24577-4235.tif, 16187, 1476
batch15_m, 23589-20316-28294.tif, 14702, 1418
batch15_m, 23667-10281-6698.tif, 20064, 1617
batch15_m, 23667-10281-6698p.tif, 27774, 3133
batch15_m, 23670-24316-3976.tif, 18763, 1439
batch15_m, 23685-21849-7479.tif, 16413, 1496
batch15_m, 237-11588-2633.tif, 14860, 1449
batch15_m, 23810-3103-21818.tif, 17042, 1403
batch15_m, 23815-31601-11298.tif, 18335, 1520
batch15_m, 239-24761-31801.tif, 13966, 1373
batch15_m, 23950-7228-23919.tif, 14491, 1290
batch15_m, 24097-20688-21664.tif, 17802, 1507
batch15_m, 24108-9558-20953.tif, 16140, 1553
batch15_m, 24134-22316-31167.tif, 23226, 1769
batch15_m, 24242-20313-26517.tif, 14650, 1510
batch15_m, 24277-8929-30007.tif, 15061, 1440
batch15_m, 24373-17753-1461.tif, 20738, 1604
batch15_m, 24383-67-18717.tif, 15915, 1382
batch15_m, 24516-29712-14101.tif, 14298, 1362
batch15_m, 24569-20956-29599.tif, 12973, 1290
batch15_m, 24573-18662-25755.tif, 17773, 1485
batch15_m, 24741-7553-11016.tif, 21357, 1631
batch15_m, 24746-21592-16480.tif, 15947, 1433
batch15_m, 24784-1208-25117.tif, 18173, 1509
batch15_m, 24870-15587-15922.tif, 16713, 1663
batch15_m, 24948-31637-437.tif, 17668, 1557
batch15_m, 24962-15439-8664.tif, 15553, 1556
batch15_m, 2498-22540-21023.tif, 26263, 2523
batch15_m, 25015-18148-15057.tif, 16959, 1408
batch15_m, 25037-8540-2857.tif, 14923, 1238
batch15_m, 25083-6825-26561.tif, 19432, 1558
batch15_m, 25256-9153-21750.tif, 16377, 1360
batch15_m, 25288-18841-5274.tif, 18413, 1653
batch15_m, 25326-5640-11931.tif, 13945, 1336
batch15_m, 2533-17089-26615.tif, 18857, 1629
batch15_m, 25350-29070-29273.tif, 20446, 1996
batch15_m, 25382-9096-18961.tif, 14493, 1416
batch15_m, 25644-14516-24835.tif, 16658, 1407
batch15_m, 25880-25088-21778.tif, 17044, 1619
batch15_m, 25949-10473-26444.tif, 15386, 1505
batch15_m, 25963-20761-21323.tif, 20036, 1609
batch15_m, 25980-26808-606.tif, 14849, 1357
batch15_m, 2602-26206-2971.tif, 19027, 1500
batch15_m, 26034-21697-7630.tif, 24689, 1847
batch15_m, 26037-8572-19583.tif, 12226, 1031
batch15_m, 26261-15178-28365.tif, 13619, 1373
batch15_m, 26319-23474-26701.tif, 13239, 1300
batch15_m, 26362-15468-32098.tif, 15356, 1535
batch15_m, 2649-29468-20684.tif, 18671, 1579
batch15_m, 26492-19831-30510.tif, 16461, 1328
batch15_m, 26534-31025-22971.tif, 12879, 1239
batch15_m, 26703-30692-20435.tif, 18325, 1436
batch15_m, 26784-12891-3652.tif, 25861, 2033
batch15_m, 26923-9443-2531.tif, 19522, 1567
batch15_m, 26970-16129-27083.tif, 15937, 1515
batch15_m, 26987-27628-17408.tif, 20719, 1592
batch15_m, 27279-19308-11450.tif, 15432, 1496
batch15_m, 27365-15483-10586.tif, 18195, 1491
batch15_m, 27367-25785-6342.tif, 15816, 1623
batch15_m, 27371-14538-3501.tif, 14469, 1089
batch15_m, 27387-3565-28138.tif, 14326, 1437
batch15_m, 27447-26730-28761.tif, 18428, 1557
batch15_m, 27482-20149-26234.tif, 18130, 1595
batch15_m, 27506-3804-5354.tif, 16964, 1442
batch15_m, 27511-3402-29709.tif, 18137, 1501
batch15_m, 27639-23272-7622.tif, 15984, 1297
batch15_m, 27652-31901-25174.tif, 21108, 1758
batch15_m, 27668-31000-26659.tif, 18122, 1614
batch15_m, 27668-31000-26659p.tif, 25179, 2346
batch15_m, 27954-19196-5892.tif, 14174, 1351
batch15_m, 28099-1544-22223.tif, 19161, 1510
batch15_m, 28256-14001-14987.tif, 15632, 1232
batch15_m, 28302-21213-9192.tif, 16715, 1522
batch15_m, 28401-24292-29608.tif, 19434, 1546
batch15_m, 28447-20960-8499.tif, 20101, 1580
batch15_m, 28454-6866-24293.tif, 20802, 1670
batch15_m, 28526-1352-32252.tif, 15572, 1295
batch15_m, 28646-25107-16797.tif, 22772, 1704
batch15_m, 2866-2106-3878.tif, 13166, 1349
batch15_m, 28687-23554-29942.tif, 16051, 1456
batch15_m, 28785-31086-17005.tif, 20418, 1607
batch15_m, 28961-29830-25132.tif, 13177, 1233
batch15_m, 28986-29081-23367.tif, 17033, 1495
batch15_m, 29026-22988-24321.tif, 18727, 1516
batch15_m, 29078-29131-12308.tif, 13051, 1260
batch15_m, 29228-22189-27965.tif, 15322, 1356
batch15_m, 29255-23320-15498.tif, 21217, 1747
batch15_m, 29310-23631-10410.tif, 20511, 1475
batch15_m, 29313-9612-18374.tif, 19568, 1645
batch15_m, 29316-27945-4779.tif, 14889, 1375
batch15_m, 29430-12175-18051.tif, 19907, 1926
batch15_m, 29601-31786-17776.tif, 16404, 1371
batch15_m, 2967-28380-10176.tif, 19062, 1552
batch15_m, 2967-28380-10176p.tif, 26036, 2750
batch15_m, 29750-7789-11975.tif, 23196, 1851
batch15_m, 29911-17123-9197.tif, 20512, 1669
batch15_m, 30010-6222-19981.tif, 15908, 1597
batch15_m, 30080-31590-7124.tif, 43490, 43490
batch15_m, 30086-26796-14952.tif, 14620, 1439
batch15_m, 3012-3348-26845.tif, 30221, 2963
batch15_m, 3023-14078-15463.tif, 16318, 1442
batch15_m, 30259-4458-28508.tif, 16018, 1482
batch15_m, 30259-4458-28508p.tif, 22004, 2477
batch15_m, 30348-9914-30301.tif, 18751, 1515
batch15_m, 30466-27902-10370.tif, 16230, 1345
batch15_m, 30774-29301-20981.tif, 19629, 1715
batch15_m, 30948-31295-27289.tif, 71179, 71179
batch15_m, 31049-28660-16174.tif, 16785, 1391
batch15_m, 31231-14591-10307.tif, 18568, 1451
batch15_m, 31269-30251-16947.tif, 20346, 1752
batch15_m, 31344-1505-30062.tif, 19631, 1744
batch15_m, 3144-26350-10157.tif, 16450, 1460
batch15_m, 31440-24899-23297.tif, 19123, 1443
batch15_m, 31528-27720-12486.tif, 18242, 1425
batch15_m, 31606-16789-4968.tif, 14864, 1461
batch15_m, 31632-16568-15787.tif, 12895, 1254
batch15_m, 31798-14863-1306.tif, 18840, 1528
batch15_m, 31906-30635-7375.tif, 18952, 1400
batch15_m, 31950-31804-21765.tif, 12513, 1200
batch15_m, 32025-27763-14422.tif, 22265, 1819
batch15_m, 32053-25663-4705.tif, 21610, 1629
batch15_m, 3208-20133-29286.tif, 18137, 1475
batch15_m, 32188-29316-18229.tif, 16593, 1471
batch15_m, 32262-8111-25971.tif, 13308, 1277
batch15_m, 32316-2394-14573.tif, 17316, 1741
batch15_m, 32365-13756-27320.tif, 15388, 1368
batch15_m, 32365-13756-27320p.tif, 22156, 2638
batch15_m, 32432-28546-31228.tif, 16625, 1474
batch15_m, 32717-22793-20991.tif, 17779, 1618
batch15_m, 32723-5440-2851.tif, 14875, 1440
batch15_m, 32738-28212-11931.tif, 13069, 1304
batch15_m, 3294-26085-22929.tif, 18836, 1500
batch15_m, 3307-11059-9095.tif, 15894, 1526
batch15_m, 3404-32442-6517.tif, 24415, 2009
batch15_m, 3436-23739-14374.tif, 21673, 1740
batch15_m, 3448-24857-11594.tif, 16672, 1344
batch15_m, 3768-2902-28727.tif, 17995, 1515
batch15_m, 3768-6708-15177.tif, 18790, 1524
batch15_m, 3868-29303-14114.tif, 12705, 1160
batch15_m, 388-2630-31772.tif, 17200, 1422
batch15_m, 3894-18816-13775.tif, 14243, 1389
batch15_m, 3957-28737-28531.tif, 15085, 1414
batch15_m, 4092-18098-23040.tif, 15452, 1476
batch15_m, 417-15929-4742.tif, 20494, 1661
batch15_m, 4259-8836-23750.tif, 17164, 1784
batch15_m, 4463-18484-2583.tif, 16938, 1563
batch15_m, 4489-15650-9914.tif, 20512, 1853
batch15_m, 4669-11716-13815.tif, 23590, 1778
batch15_m, 4854-20069-386.tif, 17413, 1475
batch15_m, 4856-16482-27298.tif, 15386, 1304
batch15_m, 4916-3082-12132.tif, 19055, 1943
batch15_m, 4931-58-25389.tif, 19266, 1603
batch15_m, 4942-24441-22096.tif, 20247, 1740
batch15_m, 5007-20021-3187.tif, 13709, 1356
batch15_m, 5060-2807-10367.tif, 18326, 1418
batch15_m, 5138-2964-12883.tif, 17028, 1341
batch15_m, 5151-986-31647.tif, 20108, 1615
batch15_m, 5183-7191-5399.tif, 12067, 1143
batch15_m, 5213-19608-16789.tif, 20671, 1638
batch15_m, 5244-707-22412.tif, 13700, 1204
batch15_m, 526-15127-8645.tif, 15080, 1549
batch15_m, 5440-19810-21277.tif, 11874, 1198
batch15_m, 5442-32220-7032.tif, 24901, 1889
batch15_m, 556-1244-21473.tif, 64490, 64490
batch15_m, 5640-26647-24201.tif, 20345, 1518
batch15_m, 5647-27037-13670.tif, 16837, 1542
batch15_m, 5664-7466-22606.tif, 19373, 1656
batch15_m, 5800-1138-13905.tif, 17102, 1418
batch15_m, 5857-25836-12407.tif, 15179, 1355
batch15_m, 5882-4065-6420.tif, 17092, 1557
batch15_m, 5937-9220-32647.tif, 15439, 1371
batch15_m, 6014-19820-20821.tif, 19691, 1515
batch15_m, 605-11146-5765.tif, 16507, 1366
batch15_m, 6057-15134-22856.tif, 21357, 1473
batch15_m, 6130-23549-9707.tif, 15588, 1331
batch15_m, 6432-18105-17031.tif, 13702, 1414
batch15_m, 6441-4589-24141.tif, 18473, 1477
batch15_m, 6451-4622-2442.tif, 21719, 1612
batch15_m, 6522-19426-9475.tif, 14798, 1240
batch15_m, 6554-16203-22712.tif, 12297, 1222
batch15_m, 6633-10265-32739.tif, 18883, 1558
batch15_m, 6633-10265-32739p.tif, 25724, 2779
batch15_m, 6898-13682-292.tif, 14072, 1387
batch15_m, 6971-12402-7834.tif, 20915, 1606
batch15_m, 6977-28631-9863.tif, 18937, 1465
batch15_m, 7056-7312-4779.tif, 18503, 1394
batch15_m, 7174-28507-19279.tif, 21797, 1777
batch15_m, 728-32467-18366.tif, 16316, 1321
batch15_m, 7286-2187-31071.tif, 19234, 1673
batch15_m, 7402-29986-21482.tif, 17012, 1333
batch15_m, 7657-11530-28991.tif, 16278, 1438
batch15_m, 785-12746-19228.tif, 19846, 1531
batch15_m, 7879-19207-2146.tif, 13703, 1417
batch15_m, 7893-26590-29991.tif, 15678, 1241
batch15_m, 795-13340-15200.tif, 19671, 1617
batch15_m, 8012-10914-30208.tif, 14452, 1367
batch15_m, 8014-7101-13629.tif, 22624, 1816
batch15_m, 8065-10401-16081.tif, 22848, 1807
batch15_m, 8070-1363-10736.tif, 16385, 1283
batch15_m, 8123-29920-23061.tif, 17340, 1761
batch15_m, 8181-4190-14006.tif, 16267, 1609
batch15_m, 8210-27090-31707.tif, 16447, 1325
batch15_m, 8259-6723-19832.tif, 13703, 1270
batch15_m, 8283-14905-32670.tif, 14029, 1262
batch15_m, 8345-24740-17973.tif, 15025, 1299
batch15_m, 8486-8038-29532.tif, 17716, 1524
batch15_m, 8558-30627-19512.tif, 14012, 1335
batch15_m, 8606-21490-19710.tif, 15378, 1517
batch15_m, 8621-17566-13552.tif, 14224, 1207
batch15_m, 8778-17823-7747.tif, 14098, 1263
batch15_m, 8844-16885-22746.tif, 17257, 1401
batch15_m, 900-21751-6407.tif, 16395, 1450
batch15_m, 9033-9283-14583.tif, 21134, 1684
batch15_m, 9033-9283-14583p.tif, 27972, 3041
batch15_m, 9063-9892-12561.tif, 15620, 1514
batch15_m, 9086-9574-15078.tif, 17174, 1439
batch15_m, 911-533-32597.tif, 18120, 1398
batch15_m, 9498-1444-5042.tif, 16089, 1475
batch15_m, 9626-13855-11570.tif, 15861, 1498
batch15_m, 9651-24050-14293.tif, 19296, 1490
batch15_m, 9675-18510-14656.tif, 14766, 1150
batch15_m, 9681-18015-1589.tif, 18535, 1568
batch15_m, 972-32305-6998.tif, 20279, 1668
batch15_m, 9720-16495-24501.tif, 23033, 1720
batch15_m, 9782-26791-16025.tif, 13218, 1205
batch15_m, 9814-11898-26599.tif, 17809, 1462
batch15_m, 9856-16884-6872.tif, 20457, 2156
batch15_m, 9889-14658-21573.tif, 19395, 1700
batch15_m, 9939-18529-359.tif, 20509, 1641
batch15_m, 9982-13681-18078.tif, 20055, 2060
batch15_m, 9991-19390-9957.tif, 33057, 2975
Batch16_m, 10098-12237-14779.tif, 15376, 1378
Batch16_m, 10141-2766-15130.tif, 17513, 1669
Batch16_m, 10142-27072-4108.tif, 19558, 1620
Batch16_m, 10402-12009-12337.tif, 19869, 1456
Batch16_m, 10574-9228-27632.tif, 18447, 1532
Batch16_m, 10756-9199-16262.tif, 18243, 1558
Batch16_m, 10800-820-16802.tif, 23661, 1864
Batch16_m, 1081-23992-27429.tif, 18377, 1607
Batch16_m, 10831-19900-4473.tif, 16813, 1537
Batch16_m, 10886-9726-15678.tif, 15293, 1342
Batch16_m, 10890-22254-9275.tif, 19862, 1588
Batch16_m, 10965-15333-22581.tif, 15823, 1445
Batch16_m, 11039-214-15289.tif, 17707, 1551
Batch16_m, 11058-1540-20684.tif, 17126, 1475
Batch16_m, 11059-32607-30161.tif, 21705, 1851
Batch16_m, 11096-15132-490.tif, 17307, 1594
Batch16_m, 11212-1555-2422.tif, 34625, 3247
Batch16_m, 11262-12083-20183.tif, 13281, 1155
Batch16_m, 11339-3412-12812.tif, 15345, 1345
Batch16_m, 11499-5900-29712.tif, 16390, 1465
Batch16_m, 11532-5346-23919.tif, 19499, 1661
Batch16_m, 11568-8257-14383.tif, 32786, 3383
Batch16_m, 11569-12146-27584.tif, 19674, 1588
Batch16_m, 1161-24936-21032.tif, 15120, 1465
Batch16_m, 11651-26695-25375.tif, 19596, 2531
Batch16_m, 11656-3946-31753.tif, 15058, 1328
Batch16_m, 1166-13073-32472.tif, 17822, 1360
Batch16_m, 11732-2666-32195.tif, 17247, 1432
Batch16_m, 11802-897-2902.tif, 16725, 1377
Batch16_m, 11963-13717-12599.tif, 17367, 1402
Batch16_m, 12058-1017-12421.tif, 19434, 1742
Batch16_m, 12269-23238-26416.tif, 20143, 1562
Batch16_m, 1236-27752-10167.tif, 19665, 1586
Batch16_m, 12375-31957-18234.tif, 18644, 1370
Batch16_m, 1240-23451-5167.tif, 19391, 1531
Batch16_m, 12505-11357-23272.tif, 17305, 1450
Batch16_m, 12702-4878-6183.tif, 18188, 1781
Batch16_m, 12797-7196-25758.tif, 64210, 64210
Batch16_m, 12821-49-15529.tif, 16495, 1311
Batch16_m, 12869-2604-15368.tif, 22321, 1686
Batch16_m, 12888-29077-30317.tif, 15207, 1304
Batch16_m, 1299-31951-12568.tif, 19183, 1784
Batch16_m, 13177-19230-2126.tif, 20291, 1652
